Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 32009114465;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009114465;Закупка завершена;Запрос котировок в электронной форме на право заключения Договора на оказание услуг по проведению лабораторных испытаний дорожно-строительных материалов, применяемых на объектах Государственной компании «Российские автомобильныедороги» в Московской и Смоленской областях на автомобильнойдорогеМ-1 «Беларусь», в Калужской иБрянскойобластях на автомобильнойдорогеМ-3 «Украина» (участниками которого могут являться только субъекты малого и среднего предпринимательства);"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ИНЖИНИРИНГ""";27.04.2020;2 194 453,31 ₽;;;;;;;;;;;;;;
№ 0127300018720000040;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300018720000040;Определение поставщика завершено;"Выполнение работ по содержанию муниципальных автомобильныхдороги улично-дорожной сети в летний период в границах муниципального образования ""Жуковский район""Брянскойобласти";АДМИНИСТРАЦИЯ ЖУКОВСКОГО РАЙОНА;27.04.2020;2 500 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127300018720000040;АДМИНИСТРАЦИЯ ЖУКОВСКОГО РАЙОНА;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БРЯНСКАВТОДОР""";;2 500 000,00;;;;;;
№ 0127300010620000036;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300010620000036;Определение поставщика завершено;Нанесение линий дорожной разметки на улично-дорожной сети п. КлетняБрянскойобласти;АДМИНИСТРАЦИЯ КЛЕТНЯНСКОГО РАЙОНА;27.04.2020;296 762,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127300010620000036;АДМИНИСТРАЦИЯ КЛЕТНЯНСКОГО РАЙОНА;;Принято решение о признании только одного участника закупки, подавшего заявку на участие в электронном аукционе, его участником. По результатам рассмотрения заявки единственного участника, данная заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. (п. 3 ч.2 ст. 71);;Кодыров В. Р.;;296 762,00;;;;;;
№ 0127200000220002370;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127200000220002370;Определение поставщика завершено;"Выполнение подрядных работ по объекту: ""Капитальный ремонт с дооборудованием  автомобильнойдорогиКомаричи-Севск,  устройство недостающего электроосвещения, тротуаров на участке  км 15+591 - км 18+275 в Комаричском  районеБрянскойобласти""";УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОКБРЯНСКОЙОБЛАСТИ;24.04.2020;18 648 177,57 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127200000220002370;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ БРЯНСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОГАРАГРОДОРСТРОЙ""";;18 648 177,57;;;;;;
№ 0127200000220002368;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127200000220002368;Определение поставщика отменено;"Выполнение подрядных работ по объекту: ""Капитальный ремонт с дооборудованием  автомобильнойдороги""Украина""-Комаричи,  устройство недостающего электроосвещения, тротуаров на участках  км 4+224- км 5+235, км 11+446- км 12+839 в Комаричском  районеБрянскойобласти""";УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОКБРЯНСКОЙОБЛАСТИ;24.04.2020;16 148 572,53 ₽;;;;;;;;;;;;;;
№ 0127300019420000015;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300019420000015;Определение поставщика завершено;Ремонт автомобильныхдорогв г. МглинеБрянскойобласти асфальтобетонном;АДМИНИСТРАЦИЯ МГЛИНСКОГО РАЙОНА;24.04.2020;40 068,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127300019420000015;АДМИНИСТРАЦИЯ МГЛИНСКОГО РАЙОНА;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БРЯНСКАВТОДОР""";;40 068,00;;;;;;
№ 0127200000220002341;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127200000220002341;Определение поставщика завершено;Ремонт пешеходной дорожки по ул. Пушкина от д. № 37 до д. № 57 в г. КлинцыБрянскойобласти;УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОКБРЯНСКОЙОБЛАСТИ;24.04.2020;1 267 782,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127200000220002341;КЛИНЦОВСКАЯ ГОРОДСКАЯ АДМИНИСТРАЦИЯ;Татаринова татьяна станиславовна -.;1 - Победитель;1 153 681,62;Теслин евгений александрович -.;2 - Второй номер;1 160 020,53;;;;;;
№ 0127300019420000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300019420000014;Определение поставщика завершено;Ямочный ремонт автомобильныхдорогс асфальтобетонным покрытием струйно-инъекционным методом в г. МглинеБрянскойобласти;АДМИНИСТРАЦИЯ МГЛИНСКОГО РАЙОНА;24.04.2020;143 522,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127300019420000014;АДМИНИСТРАЦИЯ МГЛИНСКОГО РАЙОНА;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БРЯНСКАВТОДОР""";;143 522,00;;;;;;
№ 0127200000220002338;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127200000220002338;Определение поставщика завершено;Капитальный ремонт автомобильнойдорогис. Коржовка-Голубовка до п. Сурецкий Муравей на участке км 4+730 до км 5+200 в Клинцовском районеБрянскойобласти;УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОКБРЯНСКОЙОБЛАСТИ;24.04.2020;4 127 581,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127200000220002338;АДМИНИСТРАЦИЯ КЛИНЦОВСКОГО РАЙОНА;;;;;;;;;;;;
№ 0163300043720000033;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0163300043720000033;Определение поставщика завершено;"Ремонт автомобильнойдороги ""Брянск-Смоленск до границы Республики Беларусь"" - Корюзино Смоленского района Смоленской области";"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""СМОЛЕНСКИЙ РАЙОН"" СМОЛЕНСКОЙ ОБЛАСТИ";24.04.2020;7 713 718,99 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0163300043720000033;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""СМОЛЕНСКИЙ РАЙОН"" СМОЛЕНСКОЙ ОБЛАСТИ";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЭП-4""";1 - Победитель;7 019 484,37;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КРОТСТРОЙСЕРВИС""";2 - Второй номер;7 019 484,37;;;;;;
№ 0127300004120000063;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300004120000063;Определение поставщика завершено;Устройство переходного типа покрытия (щебеночного) по ул.Молодежная  в д.Алексеева Карачевского районаБрянскойобласти;АДМИНИСТРАЦИЯ КАРАЧЕВСКОГО РАЙОНА;24.04.2020;1 356 230,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127300004120000063;АДМИНИСТРАЦИЯ КАРАЧЕВСКОГО РАЙОНА;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАКССТРОЙ""";1 - Победитель;1 220 607,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙМЕТАЛЛ""";2 - Второй номер;1 227 388,15;;;;;;
№ 0127300004120000062;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300004120000062;Определение поставщика отменено;Ямочный ремонт и ремонт картами асфальтобетонного покрытия по ул.Первомайская и ул.Комсомольская в п.Березовка Карачевского районаБрянскойобласти;АДМИНИСТРАЦИЯ КАРАЧЕВСКОГО РАЙОНА;24.04.2020;870 128,00 ₽;;;;;;;;;;;;;;
№ 0127300004120000061;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300004120000061;Определение поставщика завершено;Устройство переходного типа покрытия (щебеночного) по ул.Молодежная  в п.Березовка Карачевского районаБрянскойобласти;АДМИНИСТРАЦИЯ КАРАЧЕВСКОГО РАЙОНА;24.04.2020;651 220,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127300004120000061;АДМИНИСТРАЦИЯ КАРАЧЕВСКОГО РАЙОНА;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙМЕТАЛЛ""";1 - Победитель;592 610,20;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СУХИНИЧИ ДОР СЕРВИС""";2 - Второй номер;595 866,30;;;;;;
№ 0127300019420000013;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127300019420000013;Определение поставщика завершено;Нанесение дорожной разметки на автомобильныхдорогахобщего пользования г. МглинаБрянскойобласти в 2020 году;АДМИНИСТРАЦИЯ МГЛИНСКОГО РАЙОНА;24.04.2020;520 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127300019420000013;АДМИНИСТРАЦИЯ МГЛИНСКОГО РАЙОНА;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Кодыров В. Р.;;520 000,00;;;;;;
№ 0337100016520000027;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0337100016520000027;Определение поставщика завершено;...   капитальный ремонт действующей сети автомобильныхдорогобщего пользования федерального значения. ...  Капитальный ремонт автомобильнойдорогиР-120 Орел -Брянск- Смоленск - граница с ... +000,Брянскаяобласть. Капитальный ремонт автомобильнойдорогиР-120 Орел -Брянск- Смоленск ... +100,Брянскаяобласть. капитальный ремонт автомобильнойдорогиР-120 Орел -Брянск- Смоленск ...;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-БОБРУЙСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";23.04.2020;93 579 782,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0337100016520000027;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-БОБРУЙСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕО-ПРОЕКТ""";;93 579 782,00;;;;;;
№ 0127200000220002269;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127200000220002269;Определение поставщика завершено;"Выполнение подрядных работ по объекту: ""Содержание автомобильныхдорогрегионального значения с устройством поверхностной обработки дорожных покрытий в Дятьковском районеБрянскойобласти""";УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОКБРЯНСКОЙОБЛАСТИ;22.04.2020;5 258 309,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127200000220002269;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ БРЯНСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БРЯНСКАВТОДОР""";;5 258 309,00;;;;;;
№ 0127200000220002268;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127200000220002268;Определение поставщика завершено;"Выполнение подрядных работ по объекту: ""Содержание автомобильныхдорогрегионального значения с устройством поверхностной обработки дорожных покрытий в Клетнянском районеБрянскойобласти""";УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОКБРЯНСКОЙОБЛАСТИ;22.04.2020;4 467 294,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127200000220002268;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ БРЯНСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БРЯНСКАВТОДОР""";;4 467 294,00;;;;;;
№ 0127200000220002267;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127200000220002267;Определение поставщика завершено;"Выполнение подрядных работ по объекту: ""Содержание автомобильныхдорогрегионального значения с устройством поверхностной обработки дорожных покрытий в Клинцовском районеБрянскойобласти""";УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОКБРЯНСКОЙОБЛАСТИ;22.04.2020;3 256 698,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127200000220002267;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ БРЯНСКОЙ ОБЛАСТИ""";;;;;;;;;;;;
№ 0127200000220002266;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127200000220002266;Определение поставщика завершено;"Выполнение подрядных работ по объекту: ""Содержание автомобильныхдорогрегионального значения с устройством поверхностной обработки дорожных покрытий в Новозыбковском районеБрянскойобласти""";УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОКБРЯНСКОЙОБЛАСТИ;22.04.2020;7 047 580,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127200000220002266;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ БРЯНСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БРЯНСКАВТОДОР""";;7 047 580,00;;;;;;
№ 0127200000220002265;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127200000220002265;Определение поставщика завершено;"Выполнение подрядных работ по объекту: ""Содержание автомобильныхдорогрегионального значения с устройством поверхностной обработки дорожных покрытий в Погарском районеБрянскойобласти""";УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОКБРЯНСКОЙОБЛАСТИ;22.04.2020;3 147 172,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127200000220002265;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ БРЯНСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОГАРАГРОДОРСТРОЙ""";;3 147 172,00;;;;;;
№ 0127200000220002264;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127200000220002264;Определение поставщика завершено;"Выполнение подрядных работ по объекту: ""Содержание автомобильныхдорогрегионального значения с устройством поверхностной обработки дорожных покрытий в Почепском районеБрянскойобласти""";УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОКБРЯНСКОЙОБЛАСТИ;22.04.2020;3 586 484,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127200000220002264;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ БРЯНСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БРЯНСКАВТОДОР""";;3 586 484,00;;;;;;
№ 0127200000220002262;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127200000220002262;Определение поставщика завершено;"Выполнение подрядных работ по объекту: ""Содержание автомобильныхдорогрегионального значения с устройством поверхностной обработки дорожных покрытий в Трубчевском районеБрянскойобласти""";УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОКБРЯНСКОЙОБЛАСТИ;22.04.2020;1 255 261,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127200000220002262;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ БРЯНСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРУБЧЕВСКАГРОПРОМДОРСТРОЙ""";;1 255 261,00;;;;;;
№ 0127200000220002259;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127200000220002259;Определение поставщика завершено;"Выполнение подрядных работ по объекту: ""Содержание автомобильныхдорогрегионального значения с устройством поверхностной обработки дорожных покрытий в Унечском районеБрянскойобласти""";УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОКБРЯНСКОЙОБЛАСТИ;22.04.2020;1 096 872,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127200000220002259;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ БРЯНСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БРЯНСКАВТОДОР""";;1 096 872,00;;;;;;
№ 0127200000220002254;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127200000220002254;Определение поставщика завершено;"Выполнение подрядных работ по объекту: ""Содержание автомобильныхдорогрегионального значения с устройством поверхностной обработки дорожных покрытий в Стародубском районеБрянскойобласти""";УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОКБРЯНСКОЙОБЛАСТИ;22.04.2020;1 304 560,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127200000220002254;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ БРЯНСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БРЯНСКАВТОДОР""";;1 304 560,00;;;;;;
№ 0127200000220002252;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127200000220002252;Определение поставщика завершено;"Выполнение подрядных работ по объекту: ""Содержание автомобильныхдорогрегионального значения с устройством поверхностной обработки дорожных покрытий в Жирятинском районеБрянскойобласти""";УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОКБРЯНСКОЙОБЛАСТИ;22.04.2020;3 612 154,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127200000220002252;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ БРЯНСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БРЯНСКАВТОДОР""";;3 612 154,00;;;;;;
№ 0127200000220002249;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127200000220002249;Определение поставщика завершено;"Выполнение подрядных работ по объекту: ""Содержание автомобильныхдорогрегионального значения с устройством поверхностной обработки дорожных покрытий в Карачевском районеБрянскойобласти""";УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОКБРЯНСКОЙОБЛАСТИ;22.04.2020;1 284 548,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127200000220002249;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ БРЯНСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БРЯНСКАВТОДОР""";;1 284 548,00;;;;;;
№ 0127200000220002248;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127200000220002248;Определение поставщика завершено;"Выполнение подрядных работ по объекту: ""Содержание автомобильныхдорогрегионального значения с устройством поверхностной обработки дорожных покрытий в Красногорском районеБрянскойобласти""";УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОКБРЯНСКОЙОБЛАСТИ;22.04.2020;8 503 129,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127200000220002248;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ БРЯНСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БРЯНСКАВТОДОР""";;8 503 129,00;;;;;;
№ 0127200000220002246;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0127200000220002246;Определение поставщика завершено;"Выполнение подрядных работ по объекту: ""Содержание автомобильныхдорогрегионального значения с устройством поверхностной обработки дорожных покрытий в Навлинском районеБрянскойобласти""";УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОКБРЯНСКОЙОБЛАСТИ;22.04.2020;4 124 208,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0127200000220002246;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ БРЯНСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БРЯНСКАВТОДОР""";;4 124 208,00;;;;;;
