Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0137300003820000028;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300003820000028;Определение поставщика завершено;Ремонт автомобильныхдорогв г.Спас-ДеменскКалужскойобласти (Реестровый номер: 1271Э-18/20сб);"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ""СПАС-ДЕМЕНСКИЙ РАЙОН""";18.05.2020;16 560 271,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300003820000028;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ""СПАС-ДЕМЕНСКИЙ РАЙОН""";Погосян А. Г.;1 - Победитель;12 960 126,66;Амирханян А. Х.;2 - Второй номер;14 956 178,38;;;;;;
№ 0137300004420000080;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300004420000080;Определение поставщика завершено;Ремонт автомобильнойдорогипо ул. Механизаторов в д. Дешовки, Козельского района,Калужскойобласти (Реестровый номер: 1276Э-07/20сб);"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ""КОЗЕЛЬСКИЙ РАЙОН"" (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН)";18.05.2020;2 537 164,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300004420000080;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ""КОЗЕЛЬСКИЙ РАЙОН"" (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН)";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРМСТРОЙДОР""";1 - Победитель;2 066 438,31;Бычкова И. А.;2 - Второй номер;2 079 124,13;;;;;;
№ 0137300018420000038;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300018420000038;Определение поставщика завершено;ремонт автомобильнойавтодорогиул. Кирова, протяженностью 0,187 км, г. Сосенский, Козельский район,Калужскойобласти (Реестровый номер:1281Э-07/20сб);"АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) ГОРОДСКОГО ПОСЕЛЕНИЯ ""ГОРОД СОСЕНСКИЙ""";18.05.2020;1 535 441,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300018420000038;"АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) ГОРОДСКОГО ПОСЕЛЕНИЯ ""ГОРОД СОСЕНСКИЙ""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРМСТРОЙДОР""";;1 527 763,79;;;;;;
№ 0137300037320000036;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300037320000036;Определение поставщика завершено;Благоустройство придомовой территории ж/д № 6 по ул. Фабричная, расположенного по адресу:Калужскаяобласть, Боровский район, г. Ермолино (Реестровый номер: 1265Э-02/20сб);"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОДСКОЕ ПОСЕЛЕНИЕ ""ГОРОД ЕРМОЛИНО""";15.05.2020;2 695 005,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300037320000036;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОДСКОЕ ПОСЕЛЕНИЕ ""ГОРОД ЕРМОЛИНО""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРМАЛИ+""";1 - Победитель;2 048 204,25;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕГИОНСТРОЙ""";2 - Второй номер;2 061 679,28;;;;;;
№ 0137300037320000035;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300037320000035;Определение поставщика завершено;Благоустройство пешеходной дорожки от ул. 1 Мая к школе в городе Ермолино Боровского районаКалужскойобласти (Реестровый номер: 1264Э-02/20сб);"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОДСКОЕ ПОСЕЛЕНИЕ ""ГОРОД ЕРМОЛИНО""";15.05.2020;939 366,55 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300037320000035;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОДСКОЕ ПОСЕЛЕНИЕ ""ГОРОД ЕРМОЛИНО""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРМАЛИ+""";1 - Победитель;657 556,59;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕГИОНСТРОЙ""";2 - Второй номер;667 638,04;;;;;;
№ 0137200001220002325;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220002325;Определение поставщика завершено;"Выполнение работ по реконструкцииавтодороги""Белоусово-Высокиничи-Серпухов""-Чаусово-Троицкое-Кременки на участке с км 31+000 по км 32+927 в Жуковском районе";МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;15.05.2020;107 759 307,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220002325;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;;;;;;;;;;;
№ 0148300040720000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0148300040720000014;Определение поставщика завершено;"... . Красная Пахра, подъезд отКалужскогошоссе до ветеринарной клиники; д ... ; д. Красная Пахра,дорогаот старогоКалужскогош. - до пруда ... ; тротуар отКалужскогош. до ООТ ""45 ...";АДМИНИСТРАЦИЯ ПОСЕЛЕНИЯ КРАСНОПАХОРСКОЕ;15.05.2020;18 922 316,95 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0148300040720000014;АДМИНИСТРАЦИЯ ПОСЕЛЕНИЯ КРАСНОПАХОРСКОЕ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМПАНИЯ ИНТЕРСТРОЙ""";1 - Победитель;13 056 398,70;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИТИГРУПП""";2 - Второй номер;13 245 621,86;;;;;;
№ 0137200001220002314;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220002314;Определение поставщика завершено;Выполнение работ по установке элементов освещения на пешеходных переходах, автобусных остановках, кольцевых пересечениях и локальных пересечениях и примыканиях в Дзержинском районеКалужскойобласти;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;15.05.2020;16 412 244,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220002314;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЛУЖСКОЕ МОНТАЖНОЕ УПРАВЛЕНИЕ ""ЦЕНТРОЭЛЕКТРОМОНТАЖ""";1 - Победитель;9 456 285,18;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОНТАЖНАЯ ЭЛЕКТРИЧЕСКАЯ КОМПАНИЯ""";2 - Второй номер;9 538 346,40;;;;;;
№ 0137200001220002308;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220002308;Определение поставщика завершено;Выполнение работ по установке элементов освещения на пешеходных переходах, автобусных остановках, кольцевых пересечениях и локальных пересечениях и примыканиях в Жуковском районеКалужскойобласти;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;14.05.2020;15 485 835,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220002308;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЛУЖСКОЕ МОНТАЖНОЕ УПРАВЛЕНИЕ ""ЦЕНТРОЭЛЕКТРОМОНТАЖ""";1 - Победитель;12 001 522,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОНТАЖНАЯ ЭЛЕКТРИЧЕСКАЯ КОМПАНИЯ""";2 - Второй номер;12 930 672,16;;;;;;
№ 0137200001220002302;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220002302;Определение поставщика завершено;Выполнение работ по установке элементов освещения на пешеходных переходах, автобусных остановках, кольцевых пересечениях и локальных пересечениях и примыканиях в Перемышльском районеКалужскойобласти;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;14.05.2020;1 295 677,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220002302;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЛУГАЭЛЕКТРОМОНТАЖ""";1 - Победитель;667 622,10;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОНТАЖНАЯ ЭЛЕКТРИЧЕСКАЯ КОМПАНИЯ""";2 - Второй номер;674 100,49;;;;;;
№ 0137200001220002301;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220002301;Определение поставщика завершено;"Выполнение работ по ремонту автомобильнойдороги""Товарково-Рудня""-Кожухово в Дзержинском районе на участке с км 0+000 по км 5+000";МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;14.05.2020;83 012 717,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220002301;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВЫЕ СТРОИТЕЛЬНЫЕ ТЕХНОЛОГИИ""";1 - Победитель;62 259 537,74;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМПЛЕКТСТРОЙ""";2 - Второй номер;62 674 601,33;;;;;;
№ 0137200001220002300;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220002300;Определение поставщика завершено;"Выполнение работ по ремонту автомобильнойдорогиМ-3""Украина""-Новослободск в Думиничском районе";МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИКАЛУЖСКОЙОБЛАСТИ;14.05.2020;256 934 075,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220002300;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВЫЕ СТРОИТЕЛЬНЫЕ ТЕХНОЛОГИИ""";1 - Победитель;197 839 237,52;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСТРОЙРЕСУРС""";2 - Второй номер;205 547 259,80;;;;;;
№ 0137300009320000030;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300009320000030;Определение поставщика завершено;Ремонт автомобильнойдорогиот ул. Гагарина д.15 до центральнойдорогив с. Хвастовичи, Хвастовичского района,Калужскойобласти, ремонт автомобильнойдорогипо ул. Пушкина от д. 21 до д.31 в с. Хвастовичи, Хвастовичского района,Калужскойобласти и ремонт автомобильнойдорогипо ул. Набережная от д. 64 до д.74 в с. Хвастовичи, Хвастовичского района,Калужскойобласти. (Реестровый номер: 1241Э-17/20сб);"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ""ХВАСТОВИЧСКИЙ РАЙОН""";14.05.2020;1 792 449,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300009320000030;"АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ""СЕЛО ХВАСТОВИЧИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХВАСТОВИЧСКАЯ ПМК""";;1 792 449,60;;;;;;
№ 0137300004420000077;https://zakupki.gov.ru//epz/order/notice/zk504/view/common-info.html?regNumber=0137300004420000077;Определение поставщика завершено;"Обустройство пешеходного перехода вблизи МКОУ ""Основная общеобразовательная школа"" в с. Нижние Прыски Козельского районаКалужскойобласти";"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ""КОЗЕЛЬСКИЙ РАЙОН"" (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН)";14.05.2020;223 472,15 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300004420000077;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ""КОЗЕЛЬСКИЙ РАЙОН"" (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН)";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОИЗВОДСТВЕННО-МОНТАЖНАЯ КОМПАНИЯ ДОРЕМА""";1 - Победитель;178 890,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАЗМЕТКА-48""";2 - Второй номер;215 000,00;;;;;;
№ 0137300037320000034;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300037320000034;Определение поставщика завершено;Капитальный ремонтдорогии тротуара по адресу пл. Ленина, город Ермолино, Боровского района,Калужскойобласти (Реестровый номер: 1294Э-02/20сб);"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОДСКОЕ ПОСЕЛЕНИЕ ""ГОРОД ЕРМОЛИНО""";13.05.2020;3 536 976,78 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300037320000034;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОДСКОЕ ПОСЕЛЕНИЕ ""ГОРОД ЕРМОЛИНО""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕГИОНСТРОЙ""";1 - Победитель;2 829 581,46;Саргсян Д. А.;2 - Второй номер;2 847 266,34;;;;;;
№ 0137300031920000115;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300031920000115;Определение поставщика завершено;Благоустройство пешеходной зоны на ул. Жмакина в г. КировеКалужскойобл. (Реестровый номер: 1293Э-14/20сб);"КИРОВСКАЯ РАЙОННАЯ АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) МУНИЦИПАЛЬНОГО РАЙОНА ""ГОРОД КИРОВ И КИРОВСКИЙ РАЙОН""";13.05.2020;1 493 821,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300031920000115;"КИРОВСКАЯ РАЙОННАЯ АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) МУНИЦИПАЛЬНОГО РАЙОНА ""ГОРОД КИРОВ И КИРОВСКИЙ РАЙОН""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КИРОВСКИЕ ЖЕЛЕЗОБЕТОННЫЕ ИЗДЕЛИЯ""";1 - Победитель;1 374 624,72;Маркосян Г. Э.;2 - Второй номер;1 382 093,83;;;;;;
№ 0137300031920000114;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300031920000114;Определение поставщика завершено;Благоустройство пешеходной зоны на ул. Чурилина в г. КировеКалужскойобл. (Реестровый номер: 1292Э-14/20сб);"КИРОВСКАЯ РАЙОННАЯ АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) МУНИЦИПАЛЬНОГО РАЙОНА ""ГОРОД КИРОВ И КИРОВСКИЙ РАЙОН""";13.05.2020;1 307 272,86 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300031920000114;"КИРОВСКАЯ РАЙОННАЯ АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) МУНИЦИПАЛЬНОГО РАЙОНА ""ГОРОД КИРОВ И КИРОВСКИЙ РАЙОН""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УЮТ-СЕРВИС""";1 - Победитель;1 137 327,50;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КИРОВСКИЕ ЖЕЛЕЗОБЕТОННЫЕ ИЗДЕЛИЯ""";2 - Второй номер;1 143 863,86;;;;;;
№ 0137300037320000033;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300037320000033;Определение поставщика завершено;Благоустройство зоны отдыха детей и взрослых, расположенной по адресу: ул. Русиново г. Ермолино, Боровского района,Калужскойобласти (Реестровый номер: 1301Э-02/20сб);"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОДСКОЕ ПОСЕЛЕНИЕ ""ГОРОД ЕРМОЛИНО""";13.05.2020;3 084 799,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300037320000033;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОДСКОЕ ПОСЕЛЕНИЕ ""ГОРОД ЕРМОЛИНО""";Исаев Р. Ф.;1 - Победитель;2 560 383,20;Бычкова И. А.;2 - Второй номер;2 575 807,20;;;;;;
№ 0137300001420000052;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300001420000052;Определение поставщика завершено;Ремонт автомобильныхдорогв Куйбышевском районеКалужскойобласти (Реестровый номер:1237Э-16/20сб);"АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) МУНИЦИПАЛЬНОГО РАЙОНА ""КУЙБЫШЕВСКИЙ РАЙОН""";13.05.2020;2 856 334,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300001420000052;"АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) МУНИЦИПАЛЬНОГО РАЙОНА ""КУЙБЫШЕВСКИЙ РАЙОН""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Оганян Д. В.;;2 856 334,00;;;;;;
№ 0137300003820000023;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300003820000023;Определение поставщика завершено;Летнее содержаниедорогобщего пользования местного значения в г. Спас-ДеменскКалужскойобласти (Реестровый номер: 1244Э-18/20сб);"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ""СПАС-ДЕМЕНСКИЙ РАЙОН""";13.05.2020;2 495 257,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300003820000023;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ""СПАС-ДЕМЕНСКИЙ РАЙОН""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""БЛАГОУСТРОЙСТВО""";;2 495 257,20;;;;;;
№ 0137300029520000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300029520000014;Определение поставщика завершено;Ремонт  автомобильнойдорогипо  ул. Партизанская  с. Ульяново  Ульяновского  районаКалужскойобласти (Реестроывй номер:1235Э-24/20сб);"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ""УЛЬЯНОВСКИЙ РАЙОН"" (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН)";13.05.2020;2 007 807,95 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300029520000014;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ""УЛЬЯНОВСКИЙ РАЙОН"" (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН)";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ХВАСТОВИЧСКАЯ ПМК""";1 - Победитель;1 676 519,63;Асатрян Л. Н.;2 - Второй номер;1 686 558,67;;;;;;
№ 0137300004420000072;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300004420000072;Определение поставщика завершено;"Проектно-изыскательские работы и разработка проектно-сметной документации по объекту: ""Реконструкцияавтодороги""Козельск-Покровск"" - Заречье в Козельском районеКалужскойобласти"" (Реестровый номер: 1213Э-07/20сб)";"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ""КОЗЕЛЬСКИЙ РАЙОН"" (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН)";12.05.2020;2 356 666,67 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300004420000072;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА КОЗЕЛЬСКОГО РАЙОНА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОСТ""";1 - Победитель;1 272 600,01;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРХИТЕКТУРНО-СТРОИТЕЛЬНАЯ КОМПАНИЯ""";2 - Второй номер;1 284 383,34;;;;;;
№ 0337100016520000032;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0337100016520000032;Определение поставщика завершено;"Осуществление строительного контроля при проведении работ по капитальному ремонту действующей сети автомобильныхдорогобщего пользования федерального значения: - автомобильнойдорогиА-130 Москва - Малоярославец - Рославль - граница с Республикой Белоруссия км 243+000 - км 259+000 вКалужскойобласти; - автомобильнойдорогиА-130 Москва - Малоярославец - Рославль - граница с Республикой Белоруссия  км 259+000 - км 270+600 вКалужскойобласти";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-БОБРУЙСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";08.05.2020;36 242 788,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0337100016520000032;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-БОБРУЙСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМОЛЕНСК-ДОРНИИ-ПРОЕКТ""";1 - Победитель;33 705 700,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИК СТРОЙМОСТ""";2 - Второй номер;27 000 000,00;;;;;;
№ 0137300016120000020;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300016120000020;Определение поставщика завершено;Устройство тротуара из плитки по части ул.Билибина, пер.Ленский в г.ЮхновеКалужскойобласти (Реестровый номер: 1243Э-23/20сб);"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОДСКОЕ ПОСЕЛЕНИЕ ГОРОД ЮХНОВ""";08.05.2020;2 002 208,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300016120000020;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОДСКОЕ ПОСЕЛЕНИЕ ГОРОД ЮХНОВ""";Картунин Д. В.;1 - Победитель;1 539 933,76;Саркисян Х. К.;2 - Второй номер;1 549 944,80;;;;;;
