Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0145300025420000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145300025420000005;Определение поставщика завершено;Ремонт участкадорогипо ул.Красноармейская (устройство дренажных канав, восстановление дорожного полотна), дер. Верхние Осельки, (отЛенинградскойул. 174,6 - 502,8);"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ЛЕСКОЛОВСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ"" ВСЕВОЛОЖСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛЕНИНГРАДСКОЙОБЛАСТИ";28.05.2020;2 938 527,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145300025420000005;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ЛЕСКОЛОВСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ"" ВСЕВОЛОЖСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СК ИНВЕСТСТРОЙ""";1 - Победитель;2 585 903,64;Саркисян шаварш аветисови Ч.;2 - Второй номер;2 600 596,28;;;;;;
№ 0145300010720000022;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145300010720000022;Определение поставщика завершено;"Ремонт разворотного кольца наавтодороге""Подъезд к промзоне Форносово"", км 0+042(п)";АДМИНИСТРАЦИЯ ФОРНОСОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ТОСНЕНСКОГО РАЙОНАЛЕНИНГРАДСКОЙОБЛАСТИ;28.05.2020;1 781 470,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145300010720000022;АДМИНИСТРАЦИЯ ФОРНОСОВСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ТОСНЕНСКОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ;;Принято решение о признании только одного участника закупки, подавшего заявку на участие в электронном аукционе, его участником. По результатам рассмотрения заявки единственного участника, данная заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. (п. 3 ч.2 ст. 71);;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПРИГОРОДНОЕ ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ-3""";;1 781 470,80;;;;;;
№ 0145300015820000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145300015820000001;Определение поставщика завершено;Ремонт автомобильнойдорогиобщего пользования местного значения по адресу: дер. Велигонты- дер. Разбегаево;МЕСТНАЯ АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРБУНКОВСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ЛОМОНОСОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛЕНИНГРАДСКОЙОБЛАСТИ;28.05.2020;9 543 303,12 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145300015820000001;МЕСТНАЯ АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРБУНКОВСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ЛОМОНОСОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАСТЕРСТРОЙ-ИНВЕСТ""";1 - Победитель;6 966 611,04;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОЛИМП""";2 - Второй номер;7 014 327,56;;;;;;
№ 0145300005020000170;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145300005020000170;Определение поставщика завершено;"Ремонт автомобильнойдорогипо ул. Вали Голубевой от Новоладожского шоссе до ДК ""Железнодорожник"" в г. ВолховЛенинградскойобласти";АДМИНИСТРАЦИЯ ВОЛХОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛЕНИНГРАДСКОЙОБЛАСТИ;28.05.2020;7 797 791,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145300005020000170;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ЗАКАЗЧИКА"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОД ВОЛХОВ ВОЛХОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНО-СТРОИТЕЛЬНАЯ КОМПАНИЯ ""АВРОРА""";1 - Победитель;5 224 519,64;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЕНИЕ МЕХАНИЗАЦИИ 68""";2 - Второй номер;5 263 508,60;;;;;;
№ 32009193402;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009193402;Закупка завершена;Выполнение работ по устранению деформаций и повреждений асфальтобетонного покрытия на участке автомобильнойдорогиобщего пользования федерального значения А-215 Лодейное Поле - Вытегра - Прокшино - Плесецк - Брин-Наволок в Подпорожском районеЛенинградскойобласти;"ЛЕНИНГРАДСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ЛОДЕЙНОПОЛЬСКОЕ ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";28.05.2020;15 353 963,00 ₽;;;;;;;;;;;;;;
№ 0145200000420000971;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145200000420000971;Определение поставщика завершено;"Выполнение работ по объекту: «Техническое перевооружение перекрестков и пешеходных переходов с устройством светофорных объектов на участках автомобильныхдорогобщего пользования регионального значения вЛенинградскойобласти (3 перекрестка). Примыкание а/д ""С-Петербург-Запорожское-Приозерск"" к а/д ""Юкки-Кузьмолово"" (в рамках работ по капитальному ремонту)»";КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАЛЕНИНГРАДСКОЙОБЛАСТИ;28.05.2020;10 263 978,22 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145200000420000971;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЛЕНИНГРАДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ЛЕНИНГРАДСКОЙ ОБЛАСТИ""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСЕРВИС""";;10 212 658,33;;;;;;
№ 0145300009220000007;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145300009220000007;Определение поставщика завершено;ремонт автомобильнойдорогиобщего пользования местного значения ул. 7-ядорога(участок от Красноборского пр. до Большого пр.) в г.п. Красный Бор Тосненского районаЛенинградскойобласти;АДМИНИСТРАЦИЯ КРАСНОБОРСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ТОСНЕНСКОГО РАЙОНАЛЕНИНГРАДСКОЙОБЛАСТИ;28.05.2020;1 187 089,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145300009220000007;АДМИНИСТРАЦИЯ КРАСНОБОРСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ТОСНЕНСКОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ;Зайцев А. В.;1 - Победитель;1 163 347,20;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕМДОРСТРОЙТЕХ СПБ""";2 - Второй номер;1 169 282,65;;;;;;
№ 0145300024820000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145300024820000005;Определение поставщика завершено;Ремонтдорогив дер. Подол Волховского районаЛенинградскойобласти;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СТАРОЛАДОЖСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ ВОЛХОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛЕНИНГРАДСКОЙОБЛАСТИ;28.05.2020;500 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145300024820000005;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СТАРОЛАДОЖСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ ВОЛХОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ;Гуринов М. В.;1 - Победитель;410 000,00;Куликов А. Я.;2 - Второй номер;412 500,00;;;;;;
№ 0145300019420000009;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145300019420000009;Определение поставщика завершено;Выполнение работ по ремонту дворовых проездов к домам № 5,8,9, в дер. Лупполово Всеволожского районаЛенинградскойобласти;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ЮККОВСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ"" ВСЕВОЛОЖСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛЕНИНГРАДСКОЙОБЛАСТИ";28.05.2020;1 578 948,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145300019420000009;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ЮККОВСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ"" ВСЕВОЛОЖСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОЛИМП""";1 - Победитель;1 034 210,94;Саркисян Ш. А.;2 - Второй номер;1 042 105,68;;;;;;
№ 0145300019420000008;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145300019420000008;Определение поставщика завершено;Выполнение работ по ремонту участка автомобильнойдорогипо ул. Озерная, дер. Юкки Всеволожского районаЛенинградскойобласти;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ЮККОВСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ"" ВСЕВОЛОЖСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛЕНИНГРАДСКОЙОБЛАСТИ";28.05.2020;1 145 380,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145300019420000008;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ЮККОВСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ"" ВСЕВОЛОЖСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОЛИМП""";1 - Победитель;784 585,30;Саркисян Ш. А.;2 - Второй номер;790 312,20;;;;;;
№ 0845300015020000255;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0845300015020000255;Определение поставщика завершено;Ремонт участкадорогивдоль дома №5 по ул. Советская в п. Красносельское МО «Красносельское сельское поселение» Выборгского районаЛенинградскойобласти;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЕДИНОЕ УПРАВЛЕНИЕ МУНИЦИПАЛЬНЫМИ ЗАКАЗАМИ"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВЫБОРГСКИЙ РАЙОН""ЛЕНИНГРАДСКОЙОБЛАСТИ";28.05.2020;3 075 653,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0845300015020000255;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""КРАСНОСЕЛЬСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ"" ВЫБОРГСКОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ";;Принято решение о признании только одного участника закупки, подавшего заявку на участие в электронном аукционе, его участником. По результатам рассмотрения заявки единственного участника, данная заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. (п. 3 ч.2 ст. 71);;"ЛЕНИНГРАДСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ПРИГОРОДНОЕ ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ № 1""";;3 075 653,00;;;;;;
№ 0845300015020000255;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0845300015020000255;Определение поставщика завершено;Ремонт участкадорогивдоль дома №5 по ул. Советская в п. Красносельское МО «Красносельское сельское поселение» Выборгского районаЛенинградскойобласти;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЕДИНОЕ УПРАВЛЕНИЕ МУНИЦИПАЛЬНЫМИ ЗАКАЗАМИ"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВЫБОРГСКИЙ РАЙОН""ЛЕНИНГРАДСКОЙОБЛАСТИ";28.05.2020;3 075 653,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0845300015020000255;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""КРАСНОСЕЛЬСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ"" ВЫБОРГСКОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ";;Принято решение о признании только одного участника закупки, подавшего заявку на участие в электронном аукционе, его участником. По результатам рассмотрения заявки единственного участника, данная заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. (п. 3 ч.2 ст. 71);;"ЛЕНИНГРАДСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ПРИГОРОДНОЕ ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ № 1""";;3 075 653,00;;;;;;
№ 0845300015020000254;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0845300015020000254;Определение поставщика завершено;Ремонта участкадорогиул. Центральная, обеспечивающий подъезд к МБОУ «Коробицынская СОШ» в пос. Коробицыно МО «Красносельское сельское поселение» Выборгского районаЛенинградскойобласти;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЕДИНОЕ УПРАВЛЕНИЕ МУНИЦИПАЛЬНЫМИ ЗАКАЗАМИ"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВЫБОРГСКИЙ РАЙОН""ЛЕНИНГРАДСКОЙОБЛАСТИ";28.05.2020;1 327 278,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0845300015020000254;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""КРАСНОСЕЛЬСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ"" ВЫБОРГСКОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ЛЕНИНГРАДСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ПРИГОРОДНОЕ ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ № 1""";;1 327 278,00;;;;;;
№ 0845300015020000253;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0845300015020000253;Определение поставщика завершено;Ремонт участкадорогиулица Заречная в п. Ленинское Выборгского районаЛенинградскойобласти км 0+473-км 0+1150;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЕДИНОЕ УПРАВЛЕНИЕ МУНИЦИПАЛЬНЫМИ ЗАКАЗАМИ"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВЫБОРГСКИЙ РАЙОН""ЛЕНИНГРАДСКОЙОБЛАСТИ";28.05.2020;4 951 010,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0845300015020000253;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ПЕРВОМАЙСКОЕ СЕЛЬСКОЕ ПОСЕЛЕНИЕ"" ВЫБОРГСКОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙМИР""";1 - Победитель;3 738 012,55;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛМАЗ""";2 - Второй номер;3 760 000,00;;;;;;
№ 0145300001920000098;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145300001920000098;Определение поставщика завершено;Ремонт автомобильныхдорогобщего пользования местного значения;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СЛАНЦЕВСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОНЛЕНИНГРАДСКОЙОБЛАСТИ;28.05.2020;1 388 896,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145300001920000098;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СЛАНЦЕВСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН ЛЕНИНГРАДСКОЙ ОБЛАСТИ;Ветлугин С. Б.;1 - Победитель;1 380 000,00;Багратуни А. В.;2 - Второй номер;1 380 000,00;;;;;;
№ 0117300067820000068;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0117300067820000068;Определение поставщика завершено;«Ремонтдорогипо пер. Красноярский ( ...  в г. Бийске», «Ремонтдорогипо ул. Социалистическая ( ...  в г. Бийске», «Ремонтдорогипо ул. Декабристов ( ...  в г. Бийске», «Ремонтдорогипо пер. Литейный ( ... . Бийске», «Ремонтдорогипо ул.Ленинградская(от ул. ...  в г. Бийске», «Ремонтдорогипо пер. Училищный ( ...;АДМИНИСТРАЦИЯ ГОРОДА БИЙСКА;28.05.2020;153 440 030,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0117300067820000068;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА АДМИНИСТРАЦИИ ГОРОДА БИЙСКА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ДОРОЖНОГО ХОЗЯЙСТВА АЛТАЙСКОГО КРАЯ ""ЮГО-ВОСТОЧНОЕ ДОРОЖНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";;153 440 030,00;;;;;;
№ 0145300005220000262;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145300005220000262;Определение поставщика завершено;Выполнение работ по ремонту автомобильнойдорогиобщего пользования местного значения СНТ «Юбилей» - СНТ «Бабино-2», расположенной вне границ населенных пунктов в границах муниципального образования «Всеволожский муниципальный район»Ленинградскойобласти;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВСЕВОЛОЖСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН""ЛЕНИНГРАДСКОЙОБЛАСТИ";28.05.2020;188 218,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145300005220000262;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВСЕВОЛОЖСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН"" ЛЕНИНГРАДСКОЙ ОБЛАСТИ";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНСИДЕР""";;188 218,00;;;;;;
№ 0145300011420000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145300011420000014;Определение поставщика завершено;Ремонт дворовой территории многоквартирных домов по адресу: Гатчинский р-н, п. Дружная Горка, ул. Введенского, д.д.13, 17;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ДРУЖНОГОРСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ ГАТЧИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАЛЕНИНГРАДСКОЙОБЛАСТИ;28.05.2020;210 529,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145300011420000014;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ДРУЖНОГОРСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ ГАТЧИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНО БИЛДИНГ""";;209 476,35;;;;;;
№ 0318300177820000021;https://zakupki.gov.ru//epz/order/notice/zk504/view/common-info.html?regNumber=0318300177820000021;Определение поставщика завершено;Содержание улично-дорожной сети по ул.Ленинградскойот пер.Сочинского до пер.Анапского в г.Ейске;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЕЙСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ЕЙСКОГО РАЙОНА ""ЦЕНТР ГОРОДСКОГО ХОЗЯЙСТВА""";28.05.2020;224 644,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0318300177820000021;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЕЙСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ЕЙСКОГО РАЙОНА ""ЦЕНТР ГОРОДСКОГО ХОЗЯЙСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНАЯ ПРОИЗВОДСТВЕННАЯ МЕХАНИЗИРОВАННАЯ КОМПАНИЯ""";1 - Победитель;220 000,00;Уваров Я. В.;2 - Второй номер;224 500,00;;;;;;
№ 0372100009920000050;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0372100009920000050;Определение поставщика завершено;"...  по содержанию действующей сети автомобильныхдорогобщего пользования федерального значения на ... : Устройство защитных слоев на автомобильнойдорогеА-180 «Нарва» Санкт-Петербург ...  40+110,Ленинградскаяобласть; Устройство поверхностной обработки на автомобильнойдорогеМ-9 ...";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";27.05.2020;3 439 960,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0372100009920000050;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХ ДОРОГ ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ГРУППА ПРЕДПРИЯТИЙ ""РЕГИОН""";1 - Победитель;3 399 849,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНЖИНИРИНГОВАЯ КОМПАНИЯ ""ЦИРИУС""";2 - Второй номер;3 439 960,00;;;;;;
