Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0130300023520000032;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130300023520000032;Определение поставщика завершено;"Ремонт автомобильныхдорогУДС п. Суда («Ремонт автомобильнойдороги«Подъезд к п. Суда от знака «Суда» включая «кольцо»; «ул. Советская, п. Суда»; «ул. Ленина, п. Суда» вЧереповецкомрайоне Вологодской области)";АДМИНИСТРАЦИЯЧЕРЕПОВЕЦКОГОМУНИЦИПАЛЬНОГО  РАЙОНА;30.03.2020;14 097 605,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130300023520000032;АДМИНИСТРАЦИЯ ЧЕРЕПОВЕЦКОГО МУНИЦИПАЛЬНОГО РАЙОНА;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЧЕРЕПОВЕЦДОРСТРОЙ""";;14 027 116,97;;;;;;
№ 0130200002420000783;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130200002420000783;Определение поставщика завершено;Устройство светофорного объекта на автомобильнойдорогеПодъезд к г.Череповецкм 0+280 - 5+120 от автомобильнойдорогиВологда-Новая Ладога км 3+691 вЧереповецкомрайоне Вологодской области;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗА ВОЛОГОДСКОЙ ОБЛАСТИ;30.03.2020;1 197 460,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130200002420000783;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛОГОДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ВОЛОГОДСКОЙ ОБЛАСТИ""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГОСТРОЙСЕРВИС""";;1 191 472,70;;;;;;
№ 32009046389;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009046389;Закупка завершена;запрос котировок с ограниченным участием в электронной форме № 4089/ЗКТОЭ-АО «РЖДстрой»/2020 на право заключения договоров на выполнение работ по капитальному ремонту на объектах Дирекции тяги Северной железнойдороги.;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РЖДСТРОЙ""";27.03.2020;;;;;;;;;;;;;;;
№ 0130200002420000495;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130200002420000495;Определение поставщика завершено;Ремонт моста через реку Оченино км 374+300 на автомобильнойдорогеСергиев Посад-Калязин-Рыбинск-ЧереповецвЧереповецкомрайоне Вологодской области;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗА ВОЛОГОДСКОЙ ОБЛАСТИ;16.03.2020;22 350 570,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130200002420000495;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛОГОДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ВОЛОГОДСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТВЕРСКАЯ МОСТОСТРОИТЕЛЬНАЯ КОМПАНИЯ""";;22 350 570,00;;;;;;
№ 32008992056;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32008992056;Закупка завершена;Проведению обязательного психиатрического освидетельствования для нужд работников Вологодского отряда филиала ФГП ВО ЖДТ России на Северной железнойдорогев г.ЧереповецВологодской области.;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";16.03.2020;40 250,00 ₽;;;;;;;;;;;;;;
№ 0130200002420000412;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130200002420000412;Определение поставщика завершено;Ремонт моста через реку Мякса км 382+070 на автомобильнойдорогеСергиев Посад-Калязин-Рыбинск-ЧереповецвЧереповецкомрайоне Вологодской области;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗА ВОЛОГОДСКОЙ ОБЛАСТИ;12.03.2020;18 772 330,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130200002420000412;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛОГОДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ВОЛОГОДСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТВЕРСКАЯ МОСТОСТРОИТЕЛЬНАЯ КОМПАНИЯ""";;18 772 330,00;;;;;;
№ 0130200002420000345;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130200002420000345;Определение поставщика завершено;Ремонт автомобильнойдороги Череповец-Белозерск-Липин Бор в Белозерском районе Вологодской области;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗА ВОЛОГОДСКОЙ ОБЛАСТИ;05.03.2020;600 872 520,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130200002420000345;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛОГОДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ВОЛОГОДСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВАД""";;600 872 520,00;;;;;;
№ 32008939740;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32008939740;Закупка завершена;Открытый аукцион в электронной форме № 936/ОАЭ-ТЭ/20 на право заключения договоров на выполнение комплекса строительно- монтажных работ, включая поставку оборудования, по объектам обновления устройств, участвующих в передаче электроэнергии, расположенных в границах Северной железнойдороги;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";28.02.2020;;;;;;;;;;;;;;;
№ 0130200002420000292;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130200002420000292;Определение поставщика завершено;Поставка бумаги;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗА ВОЛОГОДСКОЙ ОБЛАСТИ;28.02.2020;38 331 441,67 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130200002420000292;"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ АГРОПРОМЫШЛЕННОГО КОМПЛЕКСА ВОЛОГОДСКОЙ ОБЛАСТИ ""ВОЛОГОДСКИЙ ИНФОРМАЦИОННО - КОНСУЛЬТАЦИОННЫЙ ЦЕНТР АГРОПРОМЫШЛЕННОГО КОМПЛЕКСА""";"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ ВОЛОГОДСКОЙ ОБЛАСТИ ""ИВАНОВСКИЙ ДЕТСКИЙ ДОМ-ИНТЕРНАТ ДЛЯ УМСТВЕННО ОТСТАЛЫХ ДЕТЕЙ""";"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ ВОЛОГОДСКОЙ ОБЛАСТИ ""СОЦИАЛЬНО-РЕАБИЛИТАЦИОННЫЙ ЦЕНТР ДЛЯ НЕСОВЕРШЕННОЛЕТНИХ ""РОСТОК"" ГОРОДА ЧЕРЕПОВЦА""";"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ВОЛОГОДСКОЙ ОБЛАСТИ ""ЧЕРЕПОВЕЦКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА № 1""";"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ ВОЛОГОДСКОЙ ОБЛАСТИ ""КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ ГОРОДА ВОЛОГДЫ И ВОЛОГОДСКОГО РАЙОНА""";"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ ДЛЯ ДЕТЕЙ-СИРОТ И ДЕТЕЙ,ОСТАВШИХСЯ БЕЗ ПОПЕЧЕНИЯ РОДИТЕЛЕЙ,ВОЛОГОДСКОЙ ОБЛАСТИ ""КАДНИКОВСКИЙ ЦЕНТР ПОМОЩИ ДЕТЯМ,ОСТАВШИМСЯ БЕЗ ПОПЕЧЕНИЯ РОДИТЕЛЕЙ""";"КАЗЕННОЕ УЧРЕЖДЕНИЕ ЛЕСНОГО ХОЗЯЙСТВА ВОЛОГОДСКОЙ ОБЛАСТИ ""ВОЛОГДАЛЕСЦЕНТР""";;;;;;
№ 32008897269;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32008897269;Закупка завершена;Запрос котировок среди субъектов малого и среднего предпринимательства в электронной форме № 338/ЗКТЭ-ДЖВ/20 на право заключения договора выполнения работ по текущему ремонту фасада (здание вокзалаЧереповец);"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";19.02.2020;4 422 276,00 ₽;;;;;;;;;;;;;;
№ 0130200002420000159;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130200002420000159;Определение поставщика завершено;Разработка проектной документации на устройство искусственного электроосвещения на пересечении в одном уровне автомобильныхдорог Череповец-Белозерск-Липин Бор км 16+280 – км 16+910 и Подъезд к с. Воскресенское км 0+000 – км 0+300 вЧереповецкомрайоне Вологодской области;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗА ВОЛОГОДСКОЙ ОБЛАСТИ;14.02.2020;565 021,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130200002420000159;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛОГОДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ВОЛОГОДСКОЙ ОБЛАСТИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИГОР""";1 - Победитель;123 048,56;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГОСТРОЙСЕРВИС""";2 - Второй номер;125 873,67;;;;;;
№ 0130200002420000018;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130200002420000018;Определение поставщика завершено;"Ремонт автомобильнойдорогиПодъезд к г.Череповец(со стороны ""Аммофос"") вЧереповецкомрайоне Вологодской области";КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗА ВОЛОГОДСКОЙ ОБЛАСТИ;31.01.2020;39 137 280,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130200002420000018;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛОГОДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ВОЛОГОДСКОЙ ОБЛАСТИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАЙОННАЯ ДОРОЖНАЯ СЛУЖБА""";1 - Победитель;38 941 593,60;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЧЕРЕПОВЕЦДОРСТРОЙ""";2 - Второй номер;38 941 593,60;;;;;;
№ 0130200002420000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130200002420000014;Определение поставщика завершено;Ремонт автомобильнойдорогиПодъезд к п. Суда вЧереповецкомрайоне Вологодской области;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗА ВОЛОГОДСКОЙ ОБЛАСТИ;30.01.2020;27 264 380,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130200002420000014;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛОГОДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ВОЛОГОДСКОЙ ОБЛАСТИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАЙОННАЯ ДОРОЖНАЯ СЛУЖБА""";1 - Победитель;27 128 058,10;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЧЕРЕПОВЕЦДОРСТРОЙ""";2 - Второй номер;27 128 058,10;;;;;;
№ 0130200002420000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130200002420000004;Определение поставщика завершено;Ремонт автомобильнойдорогиА-114-Шулма-Крутец (от А-114 до п. Шулмы) вЧереповецкомрайоне Вологодской области;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗА ВОЛОГОДСКОЙ ОБЛАСТИ;27.01.2020;54 300 500,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130200002420000004;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛОГОДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ВОЛОГОДСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ВЕКТОР""";;54 300 500,00;;;;;;
№ 31908732483;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31908732483;Закупка завершена;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 8384/ОАЭ-ЦДИ ЦВ/19 на право заключения договора выполнения работ по капитальному ремонту здания ПТО на станцииЧереповец-2;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";27.12.2019;10 028 170,80 ₽;;;;;;;;;;;;;;
№ 31908668502;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31908668502;Закупка завершена;Оказание услуг по проведению предрейсовых и послерейсовых медицинских осмотров работников СК ст.ЧереповецВологодского отряда филиала ФГП ВО ЖДТ России на Северной железнойдорогев г.Череповец;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";16.12.2019;29 400,00 ₽;;;;;;;;;;;;;;
№ 0171200001919002466;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0171200001919002466;Определение поставщика завершено;"Разработка проектной и рабочей документации на реконструкцию участка автомобильнойдорогиСергиев Посад – Калязин – Рыбинск –Череповец""Р-104"", включающего мостовой переход через реку Коровку, в Рыбинском муниципальном районе Ярославской области";ДЕПАРТАМЕНТ ГОСУДАРСТВЕННОГО ЗАКАЗА ЯРОСЛАВСКОЙ ОБЛАСТИ;11.12.2019;4 562 234,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0171200001919002466;"ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ЯРОСЛАВСКОЙ ОБЛАСТИ ""ЯРОСЛАВСКАЯ ОБЛАСТНАЯ ДОРОЖНАЯ СЛУЖБА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИВАНОВОДОРПРОЕКТ""";1 - Победитель;4 516 611,66;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНСТИТУТ ДОРПРОЕКТ""";2 - Второй номер;4 539 422,83;;;;;;
№ 0130300023519000226;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130300023519000226;Определение поставщика завершено;Содержаниедорог Череповецкогомуниципального района;АДМИНИСТРАЦИЯЧЕРЕПОВЕЦКОГОМУНИЦИПАЛЬНОГО  РАЙОНА;09.12.2019;17 311 921,12 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130300023519000226;АДМИНИСТРАЦИЯ ЧЕРЕПОВЕЦКОГО МУНИЦИПАЛЬНОГО РАЙОНА;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РАЙОННАЯ ДОРОЖНАЯ СЛУЖБА""";;17 311 921,12;;;;;;
№ 0171300003919000134;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0171300003919000134;Определение поставщика завершено;Выполнение работ по зимнему содержанию автомобильнойдороги«Сергиев Посад-Калязин-Рыбинск-Череповец» - пос. ГЭС (до границ г. Рыбинск) общего пользования местного значения, находящейся вне границ населенных пунктов, относящихся к собственности Рыбинского муниципального района и проходящей по территории Огарковского СП Рыбинского муниципального района Ярославской области.;АДМИНИСТРАЦИЯ РЫБИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;26.11.2019;669 998,43 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0171300003919000134;УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА, ТРАНСПОРТА И СВЯЗИ АДМИНИСТРАЦИИ РЫБИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"Общество с ограниченной ответственностью ""АМАРИС""";;669 998,43;;;;;;
№ 0171200001919002142;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0171200001919002142;Определение поставщика завершено;Капитальный ремонт мостового перехода через реку Ветха на автомобильнойдорогеСергиев Посад – Калязин – Рыбинск –Череповец, км 306 + 565, в Пошехонском муниципальном районе Ярославской области;ДЕПАРТАМЕНТ ГОСУДАРСТВЕННОГО ЗАКАЗА ЯРОСЛАВСКОЙ ОБЛАСТИ;20.11.2019;38 276 403,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0171200001919002142;"ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ЯРОСЛАВСКОЙ ОБЛАСТИ ""ЯРОСЛАВСКАЯ ОБЛАСТНАЯ ДОРОЖНАЯ СЛУЖБА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОСТМОНТАЖ""";1 - Победитель;35 788 437,14;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОСТОВИК""";2 - Второй номер;35 788 437,14;;;;;;
№ 31908528333;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31908528333;Закупка завершена;Конкурс с ограниченным участием в электронной форме № 37/КОЭ-ДЖВ/19 на право заключения договоров оказания услуг по осуществлению мер, направленных на сохранность материального имущества, находящегося на территориях и внутренних помещениях ОАО «РЖД»;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";15.11.2019;;;;;;;;;;;;;;;
№ 31908528187;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31908528187;Закупка завершена;Запрос котировок среди субъектов малого и среднего предпринимательства в электронной форме № 5284/ЗКТЭ-РЖДС/19 на право заключения договоров оказания услуг по охране имущества на объектах Ярославской дирекции материально-технического обеспечения;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";15.11.2019;;;;;;;;;;;;;;;
№ 0130200002419003932;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0130200002419003932;Определение поставщика завершено;Поставка автомобильного бензина и дизельного топлива на 1 полугодие 2020 года (Область);КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗА ВОЛОГОДСКОЙ ОБЛАСТИ;08.11.2019;68 724 039,31 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0130200002419003932;УПРАВЛЕНИЕ ГОСУДАРСТВЕННОЙ ИНСПЕКЦИИ ПО НАДЗОРУ ЗА ТЕХНИЧЕСКИМ СОСТОЯНИЕМ САМОХОДНЫХ МАШИН И ДРУГИХ ВИДОВ ТЕХНИКИ ВОЛОГОДСКОЙ ОБЛАСТИ;"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ ВОЛОГОДСКОЙ ОБЛАСТИ ""КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ БАБУШКИНСКОГО РАЙОНА""";"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ ВОЛОГОДСКОЙ ОБЛАСТИ ""КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ НИКОЛЬСКОГО РАЙОНА""";"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ ВОЛОГОДСКОЙ ОБЛАСТИ ""КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ ВОЖЕГОДСКОГО РАЙОНА""";"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ ДЛЯ ДЕТЕЙ-СИРОТ И ДЕТЕЙ, ОСТАВШИХСЯ БЕЗ ПОПЕЧЕНИЯ РОДИТЕЛЕЙ, ВОЛОГОДСКОЙ ОБЛАСТИ ""ХАРОВСКИЙ ЦЕНТР ПОМОЩИ ДЕТЯМ, ОСТАВШИМСЯ БЕЗ ПОПЕЧЕНИЯ РОДИТЕЛЕЙ""";"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ВОЛОГОДСКОЙ ОБЛАСТИ ""КИРИЛЛОВСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""";"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ВОЛОГОДСКОЙ ОБЛАСТИ ""ЦЕНТР НАРОДНОЙ КУЛЬТУРЫ""";;;;;;
№ 0129300014919000433;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0129300014919000433;Определение поставщика завершено;Обустройство пешеходного путепровода по адресу: ул.Череповецкойна участке в границах ул. Автотранспортная-Максимовский разъезд «Зеленый свет» Ворошиловского района г. Волгоград;АДМИНИСТРАЦИЯ ВОЛГОГРАДА;01.11.2019;1 820 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0129300014919000433;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""СЕВЕРНОЕ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕЛЕС""";;1 820 000,00;;;;;;
№ 31908444313;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31908444313;Закупка завершена;"Выполнение комплекса работ по оказанию услуг по заготовке ликвидной древесины вЧереповецкомлесничестве, Мяксинском участковом лесничестве ,квартал №99, выдел №№1,5,6,7,8,18, делянка №1; Мяксинском участковом лесничестве, квартал №100, выдел №№14,15,19,21,25, делянка №1 с разрубкой лесного проезда в Мяксинском участковом лесничестве, квартал №99, выдел №№7,24; Мяксинском участковом лесничестве, квартал №100, выдел №№17,22,24. Общий объем заготовки ликвидной древесины -15552 куб.метра.";"СПЕЦИАЛИЗИРОВАННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЛЕСНОГО ХОЗЯЙСТВА ВОЛОГОДСКОЙ ОБЛАСТИ ""ВОЛОГОДСКОЕ ЛЕСОХОЗЯЙСТВЕННОЕ ОБЪЕДИНЕНИЕ""";25.10.2019;9 590 451,84 ₽;;;;;;;;;;;;;;
