Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0164200003020000535;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164200003020000535;Определение поставщика завершено;Выполнение работ по содержанию и ремонту автомобильныхдорогобщего пользования Староюрьевского районаТамбовскойобласти 134.79 км;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАТАМБОВСКОЙОБЛАСТИ;17.03.2020;7 746 514,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164200003020000535;АДМИНИСТРАЦИЯ СТАРОЮРЬЕВСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "" МОВДОРСТРОЙ""";;7 746 514,00;;;;;;
№ 0164200003020000533;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164200003020000533;Определение поставщика завершено;Выполнение работ по содержанию и ремонту автомобильныхдорогобщего пользования Староюрьевского районаТамбовскойобласти 120,21 км;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАТАМБОВСКОЙОБЛАСТИ;17.03.2020;5 908 588,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164200003020000533;АДМИНИСТРАЦИЯ СТАРОЮРЬЕВСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБАН""";;5 908 588,00;;;;;;
№ 0164200003020000539;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164200003020000539;Определение поставщика завершено;ремонтавтодорогипо ул. Трудовая в р.п. Мучкапский Мучкапского районаТамбовскойобласти;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАТАМБОВСКОЙОБЛАСТИ;17.03.2020;2 288 760,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164200003020000539;АДМИНИСТРАЦИЯ МУЧКАПСКОГО ПОССОВЕТА МУЧКАПСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНОЕ СТРОИТЕЛЬНОЕ МОНТАЖНОЕ УПРАВЛЕНИЕ""";1 - Победитель;1 991 221,20;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МУЧКАПСКИЙ ДОРОЖНИК""";2 - Второй номер;2 002 665,00;;;;;;
№ 0164300000320000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164300000320000005;Определение поставщика завершено;Выполнение работ по ремонту асфальтобетонного покрытия дворовой территории дома № 14 мкр. Южный пос. СтроительТамбовскогорайонаТамбовскойобласти;АДМИНИСТРАЦИЯ ЦНИНСКОГО СЕЛЬСОВЕТАТАМБОВСКОГОРАЙОНАТАМБОВСКОЙОБЛАСТИ;17.03.2020;3 233 542,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164300000320000005;АДМИНИСТРАЦИЯ ЦНИНСКОГО СЕЛЬСОВЕТА ТАМБОВСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУБИКОН""";1 - Победитель;1 810 782,20;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОГИ 68""";2 - Второй номер;1 826 949,91;;;;;;
№ 0164200003020000542;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164200003020000542;Определение поставщика завершено;Ремонт автомобильнойдорогипо улице Воронежской в г.РассказовоТамбовскойобласти;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАТАМБОВСКОЙОБЛАСТИ;17.03.2020;19 694 840,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164200003020000542;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КОМИТЕТ ПО УПРАВЛЕНИЮ ГОРОДСКИМ ХОЗЯЙСТВОМ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТАВУШ""";1 - Победитель;14 672 655,80;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ДОРОЖНОЕ ЭКСПЛУАТАЦИОННОЕ ПРЕДПРИЯТИЕ №52""";2 - Второй номер;14 771 130,00;;;;;;
№ 0355100004520000050;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0355100004520000050;Определение поставщика завершено;"Выполнение работ по объекту «Ремонт автомобильнойдорогиА-298 автомобильнаядорогаР-208 ""Тамбов- Пенза"" - Саратов - Пристанное - Ершов - Озинки - граница с Республикой Казахстан на участке км 191+000 - км 205+000, Саратовская область»";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";17.03.2020;363 435 650,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0355100004520000050;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАССА""";;363 435 650,00;;;;;;
№ 0355100004520000051;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0355100004520000051;Определение поставщика завершено;"Выполнение работ по объекту «Ремонт автомобильнойдорогиА-298 автомобильнаядорогаР-208 ""Тамбов- Пенза"" - Саратов - Пристанное - Ершов - Озинки - граница с Республикой Казахстан на участке км 205+000 - км 219+700, Саратовская область»";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";17.03.2020;383 832 540,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0355100004520000051;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОТРАССА""";;383 832 540,00;;;;;;
№ 0164200003020000538;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164200003020000538;Определение поставщика завершено;Выполнение работ по содержанию автомобильныхдорогобщего пользования муниципального значения на территории Знаменского района;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАТАМБОВСКОЙОБЛАСТИ;17.03.2020;14 722 798,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164200003020000538;АДМИНИСТРАЦИЯ ЗНАМЕНСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;Аракелян К. С.;1 - Победитель;10 305 958,60;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ДОРОЖНОЕ ЭКСПЛУАТАЦИОННОЕ ПРЕДПРИЯТИЕ №52""";2 - Второй номер;10 379 572,59;;;;;;
№ 0164200003020000531;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164200003020000531;Определение поставщика завершено;Выполнение работ для муниципальных нужд городского округа-городТамбовпо реконструкции ул.Базарной на участке от ул. Студенецкой набережной до ул. Студенецкой в г.Тамбове;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАТАМБОВСКОЙОБЛАСТИ;17.03.2020;75 544 340,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164200003020000531;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ДИРЕКЦИЯ ГОРОДСКИХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙ НЭС-АБ""";1 - Победитель;74 788 896,60;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТАНДАРТСТРОЙ""";2 - Второй номер;75 166 618,30;;;;;;
№ 0364100001820000014;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0364100001820000014;Определение поставщика завершено;"Разработка проектной документации: ""Капитальный ремонт моста через реку Хопер на км 615+182 автомобильнойдорогиР-22 ""Каспий"" автомобильнаядорогаМ-4 ""Дон"" -Тамбов- Волгоград - Астрахань, Воронежская область""";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ВОЛГОГРАД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";16.03.2020;24 000 420,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0364100001820000014;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ВОЛГОГРАД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР - ДОРСЕРВИС""";1 - Победитель;21 120 370,00;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЛЕНПРОМТРАНСПРОЕКТ""";2 - Второй номер;22 000 000,00;;;;;;
№ 0364100001820000012;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0364100001820000012;Определение поставщика завершено;Разработка проектной документации: «Ремонт автомобильнойдорогиР-22 «Каспий» автомобильнаядорогаМ-4 «Дон» –Тамбов– Волгоград – Астрахань на участке км 805+000 – км 815+000, Волгоградская область»;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ВОЛГОГРАД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";13.03.2020;3 990 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0364100001820000012;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ВОЛГОГРАД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРПРОЕКТ""";1 - Победитель;3 990 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АММА ПРОЕКТ""";2 - Второй номер;3 400 000,00;;;;;;
№ 0164300027920000009;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164300027920000009;Определение поставщика завершено;"Выполнение работ по разработке проектной документации ""РемонтавтодорогиРассказово - 2-я Пятилетка""";АДМИНИСТРАЦИЯ РАССКАЗОВСКОГО РАЙОНАТАМБОВСКОЙОБЛАСТИ;13.03.2020;129 824,33 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164300027920000009;АДМИНИСТРАЦИЯ РАССКАЗОВСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙПРОЕКТСЕРВИС""";1 - Победитель;39 000,00;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ДОРПРОЕКТ""";2 - Второй номер;40 000,00;;;;;;
№ 0855200000520000386;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0855200000520000386;Определение поставщика завершено;Обустройство нерегулируемого пешеходного перехода на км 89+456 автомобильнойдороги«г.Тамбов- г. Пенза» - р.п. Колышлей - г. Сердобск - р.п. Беково» Сердобского района Пензенской области;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ПЕНЗЕНСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ ПО ОСУЩЕСТВЛЕНИЮ ЗАКУПОК ПЕНЗЕНСКОЙ ОБЛАСТИ""";13.03.2020;571 493,41 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0855200000520000386;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ СТРОИТЕЛЬСТВА И ДОРОЖНОГО ХОЗЯЙСТВА ПЕНЗЕНСКОЙ ОБЛАСТИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНЕРГОТЕХСТРОЙ""";1 - Победитель;465 767,02;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕРСПЕКТИВА""";2 - Второй номер;465 767,02;;;;;;
№ 0364100001820000009;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0364100001820000009;Определение поставщика завершено;Разработка проектной документации: «Ремонт автомобильнойдорогиР-22 «Каспий» автомобильнаядорогаМ-4 «Дон» –Тамбов– Волгоград – Астрахань на участке км 866+000 – км 876+000, Волгоградская область»;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ВОЛГОГРАД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";13.03.2020;3 990 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0364100001820000009;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-ВОЛГОГРАД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРПРОЕКТ""";1 - Победитель;3 990 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АММА ПРОЕКТ""";2 - Второй номер;3 456 000,00;;;;;;
№ 0864500000220000786;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0864500000220000786;Определение поставщика завершено;Выполнение работ по благоустройству (текущий ремонт) дворовых территорий домов № 6, № 9 п. Рабочий Сосновского районаТамбовскойобласти.;"ТАМБОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ПО ОРГАНИЗАЦИИ ЗАКУПОК""";13.03.2020;861 720,25 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0864500000220000786;АДМИНИСТРАЦИЯ КУЛЕВАТОВСКОГО СЕЛЬСОВЕТА СОСНОВСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРАНДСЕРВИС""";1 - Победитель;695 691,40;Адамян Д. М.;2 - Второй номер;700 000,00;;;;;;
№ 0864500000220000766;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0864500000220000766;Определение поставщика завершено;Ремонт подъезда и проездов по дворовым территориям  жилых домов  в с. Бондари по ул. Ленинградской д.23, ул. Ленинградская д. 25;"ТАМБОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ПО ОРГАНИЗАЦИИ ЗАКУПОК""";13.03.2020;396 095,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0864500000220000766;АДМИНИСТРАЦИЯ БОНДАРСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БОНДАРСКАЯ ДОРОЖНО-СТРОИТЕЛЬНАЯ ПЕРЕДВИЖНАЯ МЕХАНИЗИРОВАННАЯ КОЛОННА""";1 - Победитель;354 504,92;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АТС СТРОЙ 68""";2 - Второй номер;356 485,40;;;;;;
№ 0864500000220000764;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0864500000220000764;Определение поставщика завершено;Выполнение работ по монтажу уличного освещения общих дворовых территорий МКД  №№ 61,63 и №№ 98б, 100, 102, 104, 106 по ул.Мичурина в р.п. Сосновка Сосновского районаТамбовскойобласти;"ТАМБОВСКОЕОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ПО ОРГАНИЗАЦИИ ЗАКУПОК""";12.03.2020;245 312,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0864500000220000764;АДМИНИСТРАЦИЯ СОСНОВСКОГО ПОССОВЕТА СОСНОВСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;Скуратов А. В.;1 - Победитель;155 093,76;Блохин А. Н.;2 - Второй номер;156 320,32;;;;;;
№ 0105500000220000214;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0105500000220000214;Определение поставщика завершено;"Строительство Подъезда от автомобильнойдорогифедерального значения ""Подъезд к г. Элиста от автомобильнойдорогифедерального значения М-6 ""Каспий"" из Москвы (от Каширы) черезТамбов, Волгоград до Астрахани"" к п. Гашун-Бургуста.";СЛУЖБА РЕГУЛИРОВАНИЯ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК РЕСПУБЛИКИ КАЛМЫКИЯ;12.03.2020;61 670 696,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0105500000220000214;АДМИНИСТРАЦИЯ КЕТЧЕНЕРОВСКОГО РАЙОННОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ РЕСПУБЛИКИ КАЛМЫКИЯ;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ДОРОЖНОЕ ЭКСПЛУАТАЦИОННОЕ ПРЕДПРИЯТИЕ № 169""";;61 362 342,52;;;;;;
№ 0164300000320000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164300000320000004;Определение поставщика завершено;Устройство пешеходной дорожки из тротуарной плитки на участке от дома № 2 до дома № 10 мкр.Южный  п.СтроительТамбовскогорайонаТамбовскойобласти;АДМИНИСТРАЦИЯ ЦНИНСКОГО СЕЛЬСОВЕТАТАМБОВСКОГОРАЙОНАТАМБОВСКОЙОБЛАСТИ;12.03.2020;1 140 750,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164300000320000004;АДМИНИСТРАЦИЯ ЦНИНСКОГО СЕЛЬСОВЕТА ТАМБОВСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;Бучнов О. А.;1 - Победитель;760 073,75;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНО-СТРОИТЕЛЬНАЯ КОМПАНИЯ""";2 - Второй номер;765 777,50;;;;;;
№ 0164200003020000504;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164200003020000504;Определение поставщика завершено;Выполнение работ по содержанию автомобильных (муниципальных)дорогобщего пользования Первомайского районаТамбовскойобласти. Летнее содержание.;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАТАМБОВСКОЙОБЛАСТИ;11.03.2020;9 959 476,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164200003020000504;АДМИНИСТРАЦИЯ ПЕРВОМАЙСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТАМБОВИНВЕСТСТРОЙ""";1 - Победитель;8 764 338,88;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮНИРЕМСТРОЙ""";2 - Второй номер;8 814 136,26;;;;;;
№ 0164200003020000495;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164200003020000495;Определение поставщика завершено;"Ремонт дорожного покрытия автомобильнойдорогиобщего пользования ""Каспий""-Иловай-Дмитриевское";КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАТАМБОВСКОЙОБЛАСТИ;11.03.2020;12 566 455,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164200003020000495;АДМИНИСТРАЦИЯ ПЕРВОМАЙСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗ РЕСУРС""";1 - Победитель;9 676 170,12;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАССА""";2 - Второй номер;9 739 002,40;;;;;;
№ 0164200003020000492;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164200003020000492;Определение поставщика завершено;Выполнение работ по ремонту (текущий ремонт) проезжей части общей дворовой территории многоквартирных домов №№ 61, 63 по ул. Мичурина в р.п. Сосновка Сосновского районаТамбовскойобласти;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАТАМБОВСКОЙОБЛАСТИ;11.03.2020;1 341 761,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164200003020000492;АДМИНИСТРАЦИЯ СОСНОВСКОГО ПОССОВЕТА СОСНОВСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;Адамян Д. М.;1 - Победитель;972 776,50;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРАНДСЕРВИС""";2 - Второй номер;979 485,31;;;;;;
№ 0164200003020000487;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164200003020000487;Определение поставщика завершено;"Строительство сетей инженерной инфраструктуры для микрорайона ""Северный"" в р.п. Инжавино Инжавинского районаТамбовскойобласти. 1 этап.";КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАТАМБОВСКОЙОБЛАСТИ;10.03.2020;235 738 914,73 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164200003020000487;АДМИНИСТРАЦИЯ ИНЖАВИНСКОГО ПОССОВЕТА ИНЖАВИНСКОГО РАЙОНА ТАМБОВСКОЙ ОБЛАСТИ;;По результатам рассмотрения вторых частей заявок принято решение о соответствии указанным требованиям только одной второй части заявки на участие в нем (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСТРОЙСЕРВИС""";;227 488 052,74;;;;;;
№ 0164200003020000481;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0164200003020000481;Определение поставщика завершено;Выполнение работ по ремонту дворовых территорий многоквартирных домов г.УваровоТамбовскойобласти;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗАТАМБОВСКОЙОБЛАСТИ;10.03.2020;8 288 807,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0164200003020000481;АДМИНИСТРАЦИЯ ГОРОДА УВАРОВО ТАМБОВСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ-4""";1 - Победитель;6 466 570,52;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙПРОЕКТСЕРВИС""";2 - Второй номер;6 508 014,56;;;;;;
