Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0137200001220002308;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220002308;Определение поставщика завершено;Выполнение работ по установке элементов освещения на пешеходных переходах, автобусных остановках, кольцевых пересечениях и локальных пересечениях и примыканиях в Жуковском районе Калужской области;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;14.05.2020;15 485 835,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220002308;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЛУЖСКОЕ МОНТАЖНОЕ УПРАВЛЕНИЕ ""ЦЕНТРОЭЛЕКТРОМОНТАЖ""";1 - Победитель;12 001 522,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОНТАЖНАЯ ЭЛЕКТРИЧЕСКАЯ КОМПАНИЯ""";2 - Второй номер;12 930 672,16;;;;;;
№ 0137200001220002302;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220002302;Определение поставщика завершено;Выполнение работ по установке элементов освещения на пешеходных переходах, автобусных остановках, кольцевых пересечениях и локальных пересечениях и примыканиях в Перемышльском районе Калужской области;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;14.05.2020;1 295 677,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220002302;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЛУГАЭЛЕКТРОМОНТАЖ""";1 - Победитель;667 622,10;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОНТАЖНАЯ ЭЛЕКТРИЧЕСКАЯ КОМПАНИЯ""";2 - Второй номер;674 100,49;;;;;;
№ 0137200001220002301;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220002301;Определение поставщика завершено;"Выполнение работ по ремонту автомобильнойдороги""Товарково-Рудня""-Кожухово в Дзержинском районе на участке с км 0+000 по км 5+000";МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;14.05.2020;83 012 717,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220002301;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВЫЕ СТРОИТЕЛЬНЫЕ ТЕХНОЛОГИИ""";1 - Победитель;62 259 537,74;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМПЛЕКТСТРОЙ""";2 - Второй номер;62 674 601,33;;;;;;
№ 0137200001220002300;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220002300;Определение поставщика завершено;"Выполнение работ по ремонту автомобильнойдорогиМ-3""Украина""-Новослободск в Думиничском районе";МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;14.05.2020;256 934 075,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220002300;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВЫЕ СТРОИТЕЛЬНЫЕ ТЕХНОЛОГИИ""";1 - Победитель;197 839 237,52;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСТРОЙРЕСУРС""";2 - Второй номер;205 547 259,80;;;;;;
№ 0137200001220002283;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220002283;Определение поставщика завершено;"Выполнение комплекса работ по благоустройству дворовых территорий многоквартирных жилых домов, расположенных в границах муниципального образования ""ГородКалуга""";МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;14.05.2020;19 884 926,84 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220002283;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""КАЛУГАБЛАГОУСТРОЙСТВО""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СК ГАМ-СТРОЙ""";1 - Победитель;16 703 338,68;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДЮКС ГРУПП""";2 - Второй номер;16 802 763,31;;;;;;
№ 0169300024820000232;https://zakupki.gov.ru//epz/order/notice/zk504/view/common-info.html?regNumber=0169300024820000232;Определение поставщика завершено;"Осуществление строительного контроля за ходом выполнения ремонтадорогна территории Красноармейского муниципального района Челябинской области:- ремонт участков проезжей части отавтодорогиКанашево-Калуга-Соловьевка до села Пашнино;- ремонт участкадорогипо ул. Ленина в п. Петровский;- ремонт участкадорогиот деревни Фроловка до села Ханжино;- ремонт участковдорогичерез д. Пашнино 1-е, д. Пашнино 2-е";АДМИНИСТРАЦИЯ КРАСНОАРМЕЙСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;13.05.2020;454 545,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0169300024820000232;УПРАВЛЕНИЕ СТРОИТЕЛЬСТВА И ИНЖЕНЕРНОЙ ИНФРАСТРУКТУРЫ АДМИНИСТРАЦИИ КРАСНОАРМЕЙСКОГО МУНИЦИПАЛЬНОГО РАЙОНА;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВАНГАРД""";1 - Победитель;1 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВС-СЕРВИС""";2 - Второй номер;33 000,00;;;;;;
№ 0137200001220002239;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0137200001220002239;Определение поставщика завершено;Выполнение работ по диагностике, обследованию и паспортизации автомобильныхдорогрегионального или межмуниципального значения Калужской области (2020-2021 гг.);МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;08.05.2020;27 135 193,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220002239;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРМОСТПРОЕКТ""";1 - Победитель;10 000 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОСТЫ И ИНЖЕНЕРНЫЕ ПРОЕКТЫ""";2 - Второй номер;21 979 506,00;;;;;;
№ 0137200001220002238;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220002238;Определение поставщика завершено;Выполнение работ по замене оборудования автоматизированных систем управления дорожным движением на автомобильныхдорогахобщего пользования регионального или межмуниципального значения Калужской области;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;08.05.2020;4 225 104,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220002238;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОИЗВОДСТВЕННАЯ КОМПАНИЯ ""ЗНАКЪ""";1 - Победитель;3 150 867,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВАТЕК""";2 - Второй номер;3 211 079,04;;;;;;
№ 0137200001220002227;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220002227;Определение поставщика завершено;Выполнение работ по восстановлению существующих автопавильонов на автомобильнойдорогеПолотняный Завод-Товарково в Дзержинском районе на км 2+150;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;08.05.2020;999 702,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220002227;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙСЕРВИС+""";;999 702,00;;;;;;
№ 0137200001220002223;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220002223;Определение поставщика завершено;"Выполнение работ по вырубке деревьев и кустарника в полосе отвода автомобильнойдорогиР-92 ""Калуга- Перемышль - Белев - Орел""- Верхняя Вырка - Нижняя Вырка - Правый берег в Городском округе «ГородКалуга»";МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;08.05.2020;823 412,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220002223;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СФЕРА""";1 - Победитель;699 900,20;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""КВАДРАТ""";2 - Второй номер;704 017,26;;;;;;
№ 0137200001220002220;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220002220;Определение поставщика завершено;Оказание услуг по разработке и корректировке проектов организации дорожного движения на автомобильныхдорогахобщего пользования регионального и межмуниципального значения Калужской области;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;08.05.2020;2 350 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220002220;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГК ОРГАНИЗАЦИЯ ДОРОЖНОГО ДВИЖЕНИЯ""";1 - Победитель;799 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СУРААВТОДОР""";2 - Второй номер;810 750,00;;;;;;
№ 0137300000120000078;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300000120000078;Определение поставщика завершено;"Ремонт асфальтового покрытия участкаавтодорогиот примыкания кавтодороге ""Калуга-Медынь"" - с. Дворцы - ""Калуга-Медынь"" до д. 48Б по ул. Церковная с. Дворцы, Дзержинского района, Калужской области, протяженность 0,595 км. (Реестровый номер: 1171Э-03/20сб)";"АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) МУНИЦИПАЛЬНОГО РАЙОНА ""ДЗЕРЖИНСКИЙ РАЙОН""";07.05.2020;5 131 781,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300000120000078;"АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СЕЛЬСКОЕ ПОСЕЛЕНИЕ ""СЕЛО ДВОРЦЫ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДСК-ЛОГИСТИКА""";1 - Победитель;4 105 424,80;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕРСТА""";2 - Второй номер;4 259 378,06;;;;;;
№ 0137200001220002155;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220002155;Определение поставщика завершено;"Выполнение комплекса работ по благоустройству дворовых территорий многоквартирных жилых домов, расположенных в границах муниципального образования ""ГородКалуга""";МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;30.04.2020;8 009 425,86 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220002155;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""КАЛУГАБЛАГОУСТРОЙСТВО""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРОИТЕЛЬНАЯ КОМПАНИЯ ""БАСТИОН""";1 - Победитель;6 808 011,96;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОФРЕМСТРОЙ""";2 - Второй номер;6 848 059,09;;;;;;
№ 0137200001220002152;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220002152;Определение поставщика завершено;Выполнение работ по капитальному ремонту автомобильнойдороги Калуга-Ферзиково-Таруса-Серпухов на участках с к 26+750 по км 27+150, с км 84+200 по км 84+600 в Ферзиковском и Тарусском районах (устройство пунктов(автоматизированных систем) весового и габаритного контроля транспортных средств);МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;30.04.2020;77 041 229,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220002152;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";;;;;;;;;;;;
№ 0137200001220002145;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220002145;Определение поставщика завершено;"Выполнение комплекса работ по благоустройству дворовых территорий многоквартирных жилых домов, расположенных в границах муниципального образования ""ГородКалуга""";МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;30.04.2020;12 206 965,58 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220002145;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""КАЛУГАБЛАГОУСТРОЙСТВО""";;;;;;;;;;;;
№ 32009125670;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009125670;Закупка завершена;Конкурс в электронной форме на право заключения Договора на выполнение работ по восстановлению слоя износа автомобильнойдорогиМ-3 «Украина» Москва -Калуга- Брянск - граница с Украиной на участках км 389+000 - км 399+000 и км 399+000 - км 422+000, Брянская область(с привлечением к исполнению договора субподрядчиков (соисполнителей) из числа субъектов малого и среднего предпринимательства);"ГОСУДАРСТВЕННАЯ КОМПАНИЯ ""РОССИЙСКИЕ АВТОМОБИЛЬНЫЕДОРОГИ""";30.04.2020;332 253 760,00 ₽;;;;;;;;;;;;;;
№ 0137200001220002123;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220002123;Определение поставщика завершено;Выполнение работ по организации дорожного движения на пересечении улицы Карла Либкнехта и улицы Веры Андриановой в городеКалугас устройством светофорного объекта типа Т-7;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;29.04.2020;170 142,66 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220002123;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ЕДИНОГО ЗАКАЗА ГОРОДСКОГО ХОЗЯЙСТВА""";;;;;;;;;;;;
№ 32009121275;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009121275;Закупка завершена;Открытый конкурс среди субъектов малого и среднего предпринимательства в электронной форме № 294/ОКЭ-ДЖВ/20 на право заключения договора выполнения работ по текущему содержанию зданий и сооружений вокзальных комплексов Московской региональной дирекции железнодорожных вокзалов (вокзал Казанский, Белорусский, Киевский, Павелецкий, Рижский, Савеловский, Ярославский, Брянск – Орловский,Калуга– 1, Курск, Орел, Рязань -1, Рязань – 2, Смоленск, Тула);"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";29.04.2020;53 294 567,04 ₽;;;;;;;;;;;;;;
№ 0137200001220002115;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220002115;Определение поставщика завершено;"Выполнение работ по ремонту автомобильнойдороги""Козельск-Кудринская""-Мошонки в Мещовском районе";МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;29.04.2020;98 572 798,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220002115;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВЫЕ СТРОИТЕЛЬНЫЕ ТЕХНОЛОГИИ""";1 - Победитель;71 465 278,55;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМПЛЕКТСТРОЙ""";2 - Второй номер;71 958 142,54;;;;;;
№ 0137200001220002114;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220002114;Определение поставщика завершено;"Выполнение комплекса работ по благоустройству дворовых территорий многоквартирных жилых домов, расположенных в границах муниципального образования ""ГородКалуга""";МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;29.04.2020;19 884 926,84 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220002114;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""КАЛУГАБЛАГОУСТРОЙСТВО""";;;;;;;;;;;;
№ 32009117835;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009117835;Закупка завершена;Закупка у единственного поставщика (подрядчика, исполнителя) на выполнение комплекса работ по летнему содержанию автомобильныхдорогв индустриальном парке «Калуга-Юг»;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОРПОРАЦИЯ РАЗВИТИЯ КАЛУЖСКОЙ ОБЛАСТИ""";28.04.2020;999 000,00 ₽;;;;;;;;;;;;;;
№ 0137200001220002087;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220002087;Определение поставщика завершено;Выполнение работ по организации дорожного движения в г.Калугена участке улицы Московской в районе дома №344 (пересечение с ул. Байконурской) с устройством светофорного объекта, оборудованного пешеходным вызывным устройством;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;28.04.2020;875 170,97 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220002087;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ЕДИНОГО ЗАКАЗА ГОРОДСКОГО ХОЗЯЙСТВА""";;Принято решение о признании только одного участника закупки, подавшего заявку на участие в электронном аукционе, его участником. По результатам рассмотрения заявки единственного участника, данная заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. (п. 3 ч.2 ст. 71);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕРКУРИЙ""";;875 170,97;;;;;;
№ 0137300000120000068;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300000120000068;Определение поставщика завершено;"""Строительствоавтодорогиобщего пользования местного значения «Калуга-Медынь»-д. Каравай» - к птичникам АО «ПРОДО Птицефабрика» в Дзержинском районе, протяженностью 2.5 км"" (Реестровый номер: 1088Э-03/20сб)";"АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) МУНИЦИПАЛЬНОГО РАЙОНА ""ДЗЕРЖИНСКИЙ РАЙОН""";27.04.2020;71 267 150,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300000120000068;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ОТДЕЛ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА"" ДЗЕРЖИНСКОГО РАЙОНА";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ОЛИМП""";1 - Победитель;70 198 142,75;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВЫЕ СТРОИТЕЛЬНЫЕ ТЕХНОЛОГИИ""";2 - Второй номер;70 554 478,50;;;;;;
№ 0137300013420000020;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137300013420000020;Определение поставщика завершено;"Ремонт автомобильнойдороги ""Калуга-Ферзиково-Таруса-Серпухов""-""Салтыково-Услимово"" в Тарусском районе на участке с км 0+000 по км 3+190, общей протяженностью 3,19 км (V техническая категория). (Реестровый номер: 1055Э-20/20сб).";"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО РАЙОНА ""ТАРУССКИЙ РАЙОН""";23.04.2020;25 706 731,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137300013420000020;"АДМИНИСТРАЦИЯ (ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН) СЕЛЬСКОГО ПОСЕЛЕНИЯ ""СЕЛО ВОЛКОВСКОЕ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕСНА""";1 - Победитель;17 866 177,74;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНО-СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ДОРЛИДЕР""";2 - Второй номер;17 866 177,74;;;;;;
№ 0337100016520000029;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0337100016520000029;Определение поставщика завершено;Проектные и изыскательские работы на капитальный ремонт автомобильнойдорогиР-92Калуга- Перемышль - Белев - Орел на участке км 14+000 - км 26+000, Калужская область.;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-БОБРУЙСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";23.04.2020;14 948 747,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0337100016520000029;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-БОБРУЙСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРМОСТКОНСАЛТ""";1 - Победитель;14 948 747,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МПС""";2 - Второй номер;11 287 000,00;;;;;;
№ 0137200001220001959;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0137200001220001959;Определение поставщика завершено;Выполнение работ по восстановлению существующих автопавильонов на автомобильнойдорогеМещовск-Кудринская в Мещовском районе на км 3+900, км 7+900, км 8+600;МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ КАЛУЖСКОЙ ОБЛАСТИ;22.04.2020;1 999 061,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0137200001220001959;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛУЖСКОЙ ОБЛАСТИ ""КАЛУГАДОРЗАКАЗЧИК""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРАТ""";1 - Победитель;1 979 070,38;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СУХИНИЧИ ДОР СЕРВИС""";2 - Второй номер;1 989 065,69;;;;;;
