Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0330100010520000044;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0330100010520000044;Определение поставщика завершено;Защита моста через р. Емца на км 1060+638автомобильнойдорогиМ-8 «Холмогоры» Москва - Ярославль - Вологда –Архангельск, г. Емецк (0,0км) от актов незаконного вмешательства;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";30.03.2020;8 246 788,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330100010520000044;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОДРАЗДЕЛЕНИЕ ТРАНСПОРТНОЙ БЕЗОПАСНОСТИ ""ЛЕНИНГРАДЕЦ""";1 - Победитель;7 178 756,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРСЕНАЛ""";2 - Второй номер;4 799 000,00;;;7805733902;;;
№ 0330100010520000042;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0330100010520000042;Определение поставщика завершено;"Проектные и изыскательские работы на капитальный ремонт автомобильнойдорогиобщего пользования федерального значения М-8 ""Холмогоры"" Москва – Ярославль – Вологда –Архангельскна участке км 350+000 – км 364+000, Ярославская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";30.03.2020;16 800 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330100010520000042;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙПРОЕКТ""";1 - Победитель;16 716 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНВЕСТ ГРУПП""";2 - Второй номер;10 080 000,00;;;3525253430;;;
№ 32009047891;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009047891;Закупка завершена;Выполнение работ по капитальному ремонту объекта недвижимости в структурном подразделении филиала ФГП ВО ЖДТ России на Северной железнойдорогев г.Архангельск.;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";30.03.2020;3 701 176,49 ₽;;;;;;;;;;;;;;
№ 0524300000620000019;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0524300000620000019;Определение поставщика завершено;Поставка стоек железобетонных СКЦ 11-3,5-2;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРСВЕТ"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОДАРХАНГЕЛЬСК""";30.03.2020;460 815,52 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0524300000620000019;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРСВЕТ"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОД АРХАНГЕЛЬСК""";;;;;;;;;;;;
№ 0101500000320000434;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0101500000320000434;Определение поставщика завершено;Ремонт автомобильнойдороги Архангельское- Максим Горький  на участке км 6+600 - км 8+600 вАрхангельскомрайоне Республики Башкортостан;ГОСУДАРСТВЕННЫЙ КОМИТЕТ РЕСПУБЛИКИ БАШКОРТОСТАН ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ;28.03.2020;18 705 940,17 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0101500000320000434;ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ УПРАВЛЕНИЕ ДОРОЖНОГО ХОЗЯЙСТВА РЕСПУБЛИКИ БАШКОРТОСТАН;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНФОДОР-СТРОЙ""";1 - Победитель;18 612 410,47;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕГИОНАЛЬНОЕ УПРАВЛЕНИЕ СТРОИТЕЛЬСТВА ТЕХНОЛОГИЧЕСКИХ АВТОМОБИЛЬНЫХ МАГИСТРАЛЕЙ""";2 - Второй номер;18 612 410,47;;;0274139540;;;
№ 32009046275;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009046275;Закупка завершена;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 1518/ОАЭ-ДЖВ/20 на право заключения договоров оказания услуг по техническому обслуживанию и ремонту узлов учета тепловой энергии, узлов учета горячего и холодного водоснабжения вокзалов Северной РДЖВ;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";27.03.2020;;;;;;;;;;;;;;;
№ 32009042237;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009042237;Закупка завершена;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 1424/ОАЭ-ЦТ/20 на право заключения договоров на оказание услуг по сбору, транспортировке и обезвреживанию отходов производства и потребления;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";27.03.2020;;;;;;;;;;;;;;;
№ 0124200000620001212;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0124200000620001212;Определение поставщика завершено;Капитальный ремонт автомобильнойдорогиКлимовская - Площадь - Гора, км 17+123, мостовой переход через реку Кленовица в Коношском районеАрхангельскойобласти;КОНТРАКТНОЕ АГЕНТСТВОАРХАНГЕЛЬСКОЙОБЛАСТИ;27.03.2020;28 112 281,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0124200000620001212;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""ДОРОЖНОЕ АГЕНТСТВО ""АРХАНГЕЛЬСКАВТОДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНЫЙ АРСЕНАЛ""";1 - Победитель;28 112 281,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЛУЖБА ЗАКАЗЧИКА""";2 - Второй номер;21 290 000,00;;;2926011099;;;
№ 0330100010520000037;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330100010520000037;Определение поставщика завершено;Планово-предупредительные работы наискусственных дорожных сооружениях на участке км 272+520 – 273+000автомобильнойдорогиМ-8 «Холмогоры» Москва – Ярославль – Вологда –Архангельск, Ярославская область;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";26.03.2020;48 384 970,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330100010520000037;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕВЕРМОСТ""";;48 384 970,00;;;3525207829;;;
№ 0330100010520000036;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330100010520000036;Определение поставщика завершено;"Планово-предупредительные работы наискусственных дорожных сооружениях на участке км 7+790 – 166+540 автомобильнойдорогиА-114 Вологда - Тихвин - автомобильнаядорогаР-21 ""Кола"",Вологодская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";26.03.2020;66 185 605,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330100010520000036;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕВЕРМОСТ""";;66 185 605,00;;;3525207829;;;
№ 32009034422;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009034422;Закупка завершена;Запрос котировок в электронной форме № 944/ЗКТЭ-ТЭ/20 на право заключения договоров оказания услуг по метрологическому обеспечению средств измерения и испытательного оборудования;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";26.03.2020;;;;;;;;;;;;;;;
№ 0124200000620001185;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0124200000620001185;Определение поставщика завершено;Выполнение работ по межеванию земельных участков в границах полосы отвода автомобильнойдорогиобщего пользования регионального значения Яренск - Лысимо - Очея в Ленском районеАрхангельскойобласти и изготовлению технического плана этойдороги;КОНТРАКТНОЕ АГЕНТСТВОАРХАНГЕЛЬСКОЙОБЛАСТИ;26.03.2020;867 500,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0124200000620001185;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""ДОРОЖНОЕ АГЕНТСТВО ""АРХАНГЕЛЬСКАВТОДОР""";"СЕВЕРНЫЙ ФИЛИАЛ АО ""РОСТЕХИНВЕНТАРИЗАЦИЯ - ФЕДЕРАЛЬНОЕ БТИ""";1 - Победитель;349 000,00;ПетропавловскийМихаилСергеевич;2 - Второй номер;384 000,00;;;9729030514;;;
№ 0124200000620001183;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0124200000620001183;Определение поставщика завершено;Выполнение работ по межеванию земельных участков в границах полосы отвода автомобильнойдорогиобщего пользования регионального значения Усть-Паденьга - Верхопаденьга - Керзеньга в Шенкурском районеАрхангельскойобласти и изготовлению технического плана этойдороги;КОНТРАКТНОЕ АГЕНТСТВОАРХАНГЕЛЬСКОЙОБЛАСТИ;26.03.2020;1 316 666,67 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0124200000620001183;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""ДОРОЖНОЕ АГЕНТСТВО ""АРХАНГЕЛЬСКАВТОДОР""";ПетропавловскийМихаилСергеевич;1 - Победитель;540 000,00;"СЕВЕРНЫЙ ФИЛИАЛ АО ""РОСТЕХИНВЕНТАРИЗАЦИЯ - ФЕДЕРАЛЬНОЕ БТИ""";2 - Второй номер;460 000,00;;;ПЕТРОПАВЛОВСКИЙ М. С.;;;
№ 0124200000620001178;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0124200000620001178;Определение поставщика завершено;Выполнение работ по межеванию земельных участков в границах полос отвода автомобильныхдорогобщего пользования регионального значения Кочмас - Тарасово - Церковное и Плесо - Боярская в Плесецком районеАрхангельскойобласти и изготовлению технических планов этихдорог;КОНТРАКТНОЕ АГЕНТСТВОАРХАНГЕЛЬСКОЙОБЛАСТИ;26.03.2020;1 812 500,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0124200000620001178;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""ДОРОЖНОЕ АГЕНТСТВО ""АРХАНГЕЛЬСКАВТОДОР""";ПетропавловскийМихаилСергеевич;1 - Победитель;975 000,00;"СЕВЕРНЫЙ ФИЛИАЛ АО ""РОСТЕХИНВЕНТАРИЗАЦИЯ - ФЕДЕРАЛЬНОЕ БТИ""";2 - Второй номер;698 000,00;;;ПЕТРОПАВЛОВСКИЙ М. С.;;;
№ 0330100010520000041;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330100010520000041;Определение поставщика завершено;Планово-предупредительные работы на мосту черезр. Шимка на км 281+222 автомобильнойдорогиА-215 Лодейное Поле - Вытегра -Прокшино - Плесецк - Брин-Наволок, Вологодская область;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";25.03.2020;5 655 034,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330100010520000041;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОЛАМОСТ-ПЛЮС""";;5 655 034,00;;;1021001230;;;
№ 0330100010520000038;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330100010520000038;Определение поставщика завершено;Планово-предупредительные работы наискусственных дорожных сооружениях на участке км 25+184 – км 26+615автомобильнойдорогиМ-8 «Холмогоры» Москва – Ярославль – Вологда –Архангельск(обход города Вологды), Вологодская область;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";25.03.2020;23 409 929,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330100010520000038;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕВЕРМОСТ""";;23 409 929,00;;;3525207829;;;
№ 0330100010520000040;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330100010520000040;Определение поставщика завершено;Планово-предупредительные работы на путепроводечерез скотопрогон на км 87+456 автомобильнойдорогиР-243 Кострома – Шарья –Киров – Пермь, Костромская область;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";25.03.2020;7 048 860,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330100010520000040;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕВЕРМОСТ""";;7 048 860,00;;;3525207829;;;
№ 0330100010520000035;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330100010520000035;Определение поставщика завершено;"Ремонт искусственных сооружений на участке км18+914 – км 29+278 автомобильнойдорогиМ-8 ""Холмогоры"" Москва -Ярославль - Вологда –Архангельск(обход города Вологды), Вологодская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";25.03.2020;136 765 636,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330100010520000035;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙМОСТ""";;136 765 636,00;;;3518001094;;;
№ 0330100010520000039;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0330100010520000039;Определение поставщика завершено;Планово-предупредительные работы на мосту черезр. Шограш на км 455+500 автомобильнойдорогиМ-8 «Холмогоры» Москва – Ярославль– Вологда –Архангельск, Вологодская область;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСКФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";25.03.2020;8 222 799,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0330100010520000039;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА-АРХАНГЕЛЬСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЕВЕРМОСТ""";;8 222 799,00;;;3525207829;;;
№ 0124300002120000036;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0124300002120000036;Определение поставщика завершено;Содержание и ремонт автобусной площади у железнодорожного вокзала в г. ВельскеАрхангельскойобласти.;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВЕЛЬСКОЕ""";25.03.2020;80 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0124300002120000036;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВЕЛЬСКОЕ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ЖИЛИЩНО-ЭКСПЛУАТАЦИОННОЕ УПРАВЛЕНИЕ""";;80 000,00;;;2907011167;;;
№ 32009028490;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009028490;Закупка завершена;Запрос предложений на выполнение работ по нанесению термопластиком горизонтальной дорожной разметки 1.1, 1.3, 1.5, 1.6, 1.7, 1.11 наавтодорогахобщего пользования Республики Башкортостан регионального значения вАрхангельском, Иглинском, Гафурийском районах.;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАШКИРАВТОДОР""";25.03.2020;6 211 431,55 ₽;;;;;;;;;;;;;;
№ 0124200000620001140;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0124200000620001140;Определение поставщика завершено;Капитальный ремонт автомобильнойдороги Архангельск-Белогорский-Пинега-Кимжа-Мезень, км 66+234, искусственное сооружение через ручей Волковлянка в Холмогорском районеАрхангельскойобласти;КОНТРАКТНОЕ АГЕНТСТВОАРХАНГЕЛЬСКОЙОБЛАСТИ;25.03.2020;47 218 402,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0124200000620001140;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""ДОРОЖНОЕ АГЕНТСТВО ""АРХАНГЕЛЬСКАВТОДОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНО-МОСТОВАЯ КОМПАНИЯ""";1 - Победитель;47 123 965,20;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АВТОДОРМОСТ""";2 - Второй номер;47 218 402,00;;;2901202253;;;
№ 0124200000620001135;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0124200000620001135;Определение поставщика завершено;Выполнение работ по межеванию земельных участков в границах полосы отвода автомобильнойдорогиобщего пользования регионального значения Афанасовская - Першлахта - Нижнее Устье в Плесецком районеАрхангельскойобласти и изготовлению технического плана этойдороги;КОНТРАКТНОЕ АГЕНТСТВОАРХАНГЕЛЬСКОЙОБЛАСТИ;25.03.2020;1 785 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0124200000620001135;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""ДОРОЖНОЕ АГЕНТСТВО ""АРХАНГЕЛЬСКАВТОДОР""";ПетропавловскийМихаилСергеевич;1 - Победитель;680 000,00;"СЕВЕРНЫЙ ФИЛИАЛ АО ""РОСТЕХИНВЕНТАРИЗАЦИЯ - ФЕДЕРАЛЬНОЕ БТИ""";2 - Второй номер;560 000,00;;;ПЕТРОПАВЛОВСКИЙ М. С.;;;
№ 0124200000620001133;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0124200000620001133;Определение поставщика завершено;Выполнение работ по межеванию земельных участков в границах полосы отвода автомобильнойдорогиобщего пользования регионального значения Каргополь - Ширяиха - Гарь в Каргопольском районеАрхангельскойобласти и изготовлению технического плана этойдороги;КОНТРАКТНОЕ АГЕНТСТВОАРХАНГЕЛЬСКОЙОБЛАСТИ;25.03.2020;1 060 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0124200000620001133;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""ДОРОЖНОЕ АГЕНТСТВО ""АРХАНГЕЛЬСКАВТОДОР""";"СЕВЕРНЫЙ ФИЛИАЛ АО ""РОСТЕХИНВЕНТАРИЗАЦИЯ - ФЕДЕРАЛЬНОЕ БТИ""";1 - Победитель;360 000,00;ПетропавловскийМихаилСергеевич;2 - Второй номер;435 000,00;;;9729030514;;;
