Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0315100000320000083;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0315100000320000083;Определение поставщика завершено;Выполнение проектных и изыскательских работ по объекту: «Капитальный ремонт автомобильнойдорогиМ-7 «Волга» Москва –Владимир- Нижний Новгород – Казань – Уфа, подъезд к г. Пермь на участке км 441+500 – км 450+000, Пермский край»;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""ПРИКАМЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";13.05.2020;17 969 110,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0315100000320000083;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХ ДОРОГ ""ПРИКАМЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛАДЬЯ-ПРОЕКТ""";1 - Победитель;17 969 110,00;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОСТ-ПРОЕКТ""";2 - Второй номер;15 700 000,00;;;;;;
№ 32009146358;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009146358;Закупка завершена;Выполнение работ по ремонту дорожного покрытия автомобильныхдороги тротуаров на территории муниципального образования город ВязникиВладимирскойобласти улица  Пушкинская (от ул. Рабочая до ул. Благовещенска) и город ВязникиВладимирскойобласти, улица Заготзерно, тротуар (от д.34 до д.15) (установка бордюров);"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕВЛАДИМИРСКОЙОБЛАСТИ ""ДОРОЖНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ №3""";13.05.2020;374 262,23 ₽;;;;;;;;;;;;;;
№ 32009146195;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009146195;Закупка завершена;Выполнение работ по ремонту дорожного покрытия автомобильныхдороги тротуаров на территории муниципального образования город ВязникиВладимирскойобласти улица Большая Московская, тротуар (от ул. Герцена до ул. Советская) (установка бордюров) и улица Герцена, тротуар (от 1-го Октябрьского переулка до ул. Советская) (установка бордюров).;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕВЛАДИМИРСКОЙОБЛАСТИ ""ДОРОЖНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ №3""";13.05.2020;743 542,19 ₽;;;;;;;;;;;;;;
№ 0128200000120002743;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000120002743;Определение поставщика завершено;Ремонт автомобильнойдорогиобщего пользования местного значения по ул. Славнова (от д.1 до д.27, от д.62 до д.74) г. Гусь-ХрустальныйВладимирскойобласти;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙ АДМИНИСТРАЦИИВЛАДИМИРСКОЙОБЛАСТИ;13.05.2020;5 063 455,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0128200000120002743;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ЕДИНОГО ЗАКАЗЧИКА"" Г.ГУСЬ-ХРУСТАЛЬНЫЙ";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЛАДСК""";1 - Победитель;5 038 137,72;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ АСТ""";2 - Второй номер;5 038 137,72;;;;;;
№ 0128200000120002742;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000120002742;Определение поставщика завершено;Выполнение работ по капитальному ремонту автомобильнойдорогиСлободищи - Денисово - Васенино  с  заменой  сборной  ж/б  трубы  на  км  4 + 682  в  Гороховецком  районеВладимирскойобласти;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙ АДМИНИСТРАЦИИВЛАДИМИРСКОЙОБЛАСТИ;13.05.2020;3 044 088,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0128200000120002742;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ВЛАДИМИРСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ АДМИНИСТРАЦИИ ВЛАДИМИРСКОЙ ОБЛАСТИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЛАДСК""";1 - Победитель;2 663 577,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ АСТ""";2 - Второй номер;2 678 797,44;;;;;;
№ 0128200000120002741;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000120002741;Определение поставщика завершено;Ремонт автомобильнойдорогиобщего пользования местного значения по пр-ту Теплицкий (от ул. Димитрова до ул. Калинина) г. Гусь-ХрустальныйВладимирскойобласти г. Гусь-ХрустальныйВладимирскойобласти;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙ АДМИНИСТРАЦИИВЛАДИМИРСКОЙОБЛАСТИ;13.05.2020;6 107 480,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0128200000120002741;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ЕДИНОГО ЗАКАЗЧИКА"" Г.ГУСЬ-ХРУСТАЛЬНЫЙ";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МСК-СТРОЙ""";1 - Победитель;6 076 942,60;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ АСТ""";2 - Второй номер;6 076 942,60;;;;;;
№ 0328300000320000068;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0328300000320000068;Определение поставщика завершено;Исправление профилядорогив квартале 7/2;КОМИТЕТ ПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ АДМИНИСТРАЦИИ ЗАТО Г. РАДУЖНЫЙВЛАДИМИРСКОЙОБЛАСТИ;12.05.2020;137 194,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0328300000320000068;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ГОРОДСКОЙ КОМИТЕТ МУНИЦИПАЛЬНОГО ХОЗЯЙСТВА ЗАТО Г. РАДУЖНЫЙ ВЛАДИМИРСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СЛОБОДА""";;137 194,00;;;;;;
№ 0128200000120002735;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000120002735;Определение поставщика завершено;Выполнение работ по устройству защитного слоя а/б покрытия на участке км 3+700 - км 12+105 автомобильнойдорогиАксеново-Окатово-Степаново в Гусь-Хрустальном районеВладимирскойобласти;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙ АДМИНИСТРАЦИИВЛАДИМИРСКОЙОБЛАСТИ;12.05.2020;22 072 507,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0128200000120002735;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ВЛАДИМИРСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ АДМИНИСТРАЦИИ ВЛАДИМИРСКОЙ ОБЛАСТИ""";"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ВЛАДИМИРСКОЙ ОБЛАСТИ ""ДОРОЖНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ №3""";1 - Победитель;21 962 144,46;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ АСТ""";2 - Второй номер;21 962 144,46;;;;;;
№ 0128200000120002733;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000120002733;Определение поставщика завершено;Ремонт автомобильнойдорогиобщего пользования местного значения по ул. Калинина (от ул. Старых Большевиков  до д. 24 по ул. Калинина) г. Гусь-ХрустальныйВладимирскойобласти;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙ АДМИНИСТРАЦИИВЛАДИМИРСКОЙОБЛАСТИ;12.05.2020;2 763 968,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0128200000120002733;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ЕДИНОГО ЗАКАЗЧИКА"" Г.ГУСЬ-ХРУСТАЛЬНЫЙ";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МСК-СТРОЙ""";1 - Победитель;2 750 148,16;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ АСТ""";2 - Второй номер;2 750 148,16;;;;;;
№ 0128200000120002732;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000120002732;Определение поставщика завершено;"Выполнение работ по устройству искусственного освещения в с. Пантелеево на автомобильнойдорогеКовров-Красная Грива-Сельцо-Мстера-ст.Мстера-""Волга"" в Ковровском   районеВладимирскойобласти";ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙ АДМИНИСТРАЦИИВЛАДИМИРСКОЙОБЛАСТИ;12.05.2020;3 866 748,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0128200000120002732;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ВЛАДИМИРСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ АДМИНИСТРАЦИИ ВЛАДИМИРСКОЙ ОБЛАСТИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НИСА""";1 - Победитель;3 033 333,33;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТГВ-СТРОЙ""";2 - Второй номер;3 052 888,48;;;;;;
№ 0128200000120002730;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000120002730;Определение поставщика завершено;Выполнение работ по капитальному ремонту автомобильнойдорогиПерново - Головино - Мячиково - Ваулово (до границы с Кольчугинским районом)   с  заменой  сборной  ж/б  трубы  на  км  13 + 406 в  Петушинском  районеВладимирскойобласти;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙ АДМИНИСТРАЦИИВЛАДИМИРСКОЙОБЛАСТИ;12.05.2020;14 215 968,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0128200000120002730;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ВЛАДИМИРСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ АДМИНИСТРАЦИИ ВЛАДИМИРСКОЙ ОБЛАСТИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙСЕРВИС""";1 - Победитель;9 666 858,24;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИЛКВЭЙ""";2 - Второй номер;9 737 938,08;;;;;;
№ 0128200000120002726;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000120002726;Определение поставщика завершено;Выполнение комплекса работ по техническому учету, паспортизации, формированию и обновлению электронного банка данных по автомобильнымдорогамобщего пользования регионального или межмуниципального значенияВладимирскойобласти;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙ АДМИНИСТРАЦИИВЛАДИМИРСКОЙОБЛАСТИ;12.05.2020;9 289 518,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0128200000120002726;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ВЛАДИМИРСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ АДМИНИСТРАЦИИ ВЛАДИМИРСКОЙ ОБЛАСТИ""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ВЛАДИМИРСКАЯ ПРОЕКТНАЯ ОРГАНИЗАЦИЯ ""РЕГИОН""";;9 243 070,41;;;;;;
№ 0128200000120002724;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128200000120002724;Определение поставщика завершено;Закупка передвижной дорожной лаборатории;ДЕПАРТАМЕНТ ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙ АДМИНИСТРАЦИИВЛАДИМИРСКОЙОБЛАСТИ;12.05.2020;17 583 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0128200000120002724;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ВЛАДИМИРСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ АДМИНИСТРАЦИИ ВЛАДИМИРСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НПО ""РЕГИОН""";;17 583 000,00;;;;;;
№ 0120300000620000070;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0120300000620000070;Определение поставщика завершено;Выполнение работ по  устранению деформаций и повреждений, восстановлению изношенных верхних слоев асфальтобетонного покрытия на отдельных участках внутрипоселковыхдорог Владимиро-Александровского сельского поселения;АДМИНИСТРАЦИЯ ПАРТИЗАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ПРИМОРСКОГО КРАЯ;08.05.2020;852 330,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0120300000620000070;АДМИНИСТРАЦИЯ ПАРТИЗАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ПРИМОРСКОГО КРАЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАХОДКИНСКОЕ ДОРОЖНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";1 - Победитель;762 835,35;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАХОДКИНСКОЕ ДОРОЖНО-СТРОИТЕЛЬНОЕ ПРЕДПРИЯТИЕ""";2 - Второй номер;767 097,00;;;;;;
№ 32009136010;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009136010;Закупка завершена;Выполнение работ по выкашиванию травы на  автомобильнойдорогеобщего пользования федерального значения М-7 «Волга» Москва –Владимир– Нижний Новгород – Казань – Уфа км 890+000 – км 1011+052 в соответствии с условиями договора и ведомостью объемов и стоимости  работ;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТАТАВТОДОР""";07.05.2020;2 467 277,00 ₽;;;;;;;;;;;;;;
№ 0342300086520000043;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0342300086520000043;Определение поставщика завершено;Работы по ремонту и содержанию автомобильныхдорогсельского поселенияВладимировкамуниципального района Хворостянский Самарской области;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ПО СТРОИТЕЛЬСТВУ И ЖИЛИЩНО-КОММУНАЛЬНОМУ ХОЗЯЙСТВУ"" МУНИЦИПАЛЬНОГО РАЙОНА ХВОРОСТЯНСКИЙ САМАРСКОЙ ОБЛАСТИ";07.05.2020;3 212 092,65 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0342300086520000043;АДМИНИСТРАЦИЯ СЕЛЬСКОГО ПОСЕЛЕНИЯ ВЛАДИМИРОВКА МУНИЦИПАЛЬНОГО РАЙОНА ХВОРОСТЯНСКИЙ САМАРСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЗС""";1 - Победитель;1 959 376,62;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙСНАБ""";2 - Второй номер;1 975 437,08;;;;;;
№ 0128300008620000038;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0128300008620000038;Определение поставщика завершено;Выполнение текущего ремонта автомобильныхдорогобщего пользования местного значения в д.Пестенькино, проезд (46);АДМИНИСТРАЦИЯ МУРОМСКОГО РАЙОНАВЛАДИМИРСКОЙОБЛАСТИ;30.04.2020;592 624,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0128300008620000038;АДМИНИСТРАЦИЯ МУРОМСКОГО РАЙОНА ВЛАДИМИРСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УК Н-А""";1 - Победитель;485 951,68;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СК ""М-СТРОЙ""";2 - Второй номер;488 914,80;;;;;;
№ 32009128949;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009128949;Работа комиссии;Запрос котировок среди субъектов малого и среднего предпринимательства в электронной форме № 1388/ЗКТЭ-ДЖВ/20 на право заключения договора оказания услуг по техническому обслуживанию и текущему ремонту динамической навигации (вокзалВладимир, Дзержинск, Нижний Новгород, Казань);"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";30.04.2020;917 112,00 ₽;;;;;;;;;;;;;;
№ 0328300006620000024;https://zakupki.gov.ru//epz/order/notice/zk504/view/common-info.html?regNumber=0328300006620000024;Определение поставщика завершено;"Закупка и монтаж автоматического шлагбаума для нужд ГБУЗ ВО ""Муромская городская больница №3""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯВЛАДИМИРСКОЙОБЛАСТИ ""МУРОМСКАЯ ГОРОДСКАЯ БОЛЬНИЦА № 3""";30.04.2020;188 684,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0328300006620000024;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ВЛАДИМИРСКОЙ ОБЛАСТИ ""МУРОМСКАЯ ГОРОДСКАЯ БОЛЬНИЦА № 3""";Трухлов А. А.;1 - Победитель;154 900,00;Васильев М. Н.;2 - Второй номер;149 900,00;;;;;;
№ 0120300000620000064;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0120300000620000064;Определение поставщика завершено;Выполнение работ по ремонту автомобильныхдорог(восстановление водоотводных кюветов,  водопропускных труб) в границахВладимиро-Александровского сельского поселения Партизанского муниципального района;АДМИНИСТРАЦИЯ ПАРТИЗАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ПРИМОРСКОГО КРАЯ;30.04.2020;532 771,20 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0120300000620000064;АДМИНИСТРАЦИЯ ПАРТИЗАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ПРИМОРСКОГО КРАЯ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Трухин В. Г.;;532 771,20;;;;;;
№ 0348100006020000025;https://zakupki.gov.ru//epz/order/notice/oku504/view/common-info.html?regNumber=0348100006020000025;Определение поставщика отменено;"Строительство и реконструкция автомобильнойдорогиМ-7 ""Волга"" от Москвы черезВладимир, Нижний Новгород, Казань до Уфы Реконструкция автомобильнойдорогиМ-7 ""Волга"" Москва -Владимир- Нижний Новгород - Казань - Уфа на участке км 442 - км 472, Нижегородская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА - НИЖНИЙ НОВГОРОД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";29.04.2020;4 134 245 219,00 ₽;;;;;;;;;;;;;;
№ 0348100006020000024;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0348100006020000024;Определение поставщика завершено;"Осуществление строительного контроля за выполнением работ по объекту: Ремонт автомобильнойдорогиМ-7 ""Волга"" Москва -Владимир- Нижний Новгород - Казань - Уфа на участках км 340+980 - км 346+000, км 348+000 - км 365+000, Нижегородская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА - НИЖНИЙ НОВГОРОД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";29.04.2020;17 218 175,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0348100006020000024;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ МОСКВА - НИЖНИЙ НОВГОРОД ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАССДОРКОНТРОЛЬ""";1 - Победитель;17 200 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРИНЖИНИРИНГ""";2 - Второй номер;13 000 000,00;;;;;;
№ 0301100012720000048;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0301100012720000048;Определение поставщика завершено;"Разработка рабочей документации и созданиегеодезического разбивочного обоснования по объектам: Капитальный ремонтавтомобильнойдорогиМ-7 «Волга» Москва –Владимир– Нижний Новгород – Казань –Уфа на участке км 1169+910 – км 1180+000, Республика Башкортостан; Капитальныйремонт автомобильнойдорогиМ-7 «Волга» Москва –Владимир– Нижний Новгород –Казань – Уфа на участке км 1205+000 – км 1218+347, Республика Башкортостан.";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""ПРИУРАЛЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА """;29.04.2020;10 520 046,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0301100012720000048;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ""ПРИУРАЛЬЕ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА """;;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНСТИТУТ ДОРПРОЕКТ""";;10 520 046,00;;;;;;
№ 32009122503;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009122503;Закупка завершена;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 2093/ОАЭ-ДЖВ/20 на право заключения договора оказания услуг по уборке вокзальных комплексов;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";29.04.2020;;;;;;;;;;;;;;;
