Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0332300330620000117;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332300330620000117;Определение поставщика завершено;"выполнение работ на ремонт автомобильнойдороги22 237 ОП МР-32 ""Подъезд к д.Вершинино от а/д 22ОП Р 22К-0037 ""Кстово-Д. Константиново-а/д Н. Новгород-Саратов""";"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""АДМИНИСТРАТИВНО-ТЕХНИЧЕСКОЕ ОБЕСПЕЧЕНИЕ КСТОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ""";19.06.2020;3 967 277,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0332300330620000117;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ДОРОГИ КСТОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА""";Кузнецов александр николаевич -.;1 - Победитель;2 836 602,77;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВАНГАРД СПЕЦСТРОЙ""";2 - Второй номер;2 856 439,16;;;Да;;;
№ 0360300010120000028;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0360300010120000028;Определение поставщика завершено;выполнение работ по благоустройству парка «Победы» р.п. Дергачи Дергачевского муниципального районаСаратовскойобласти;АДМИНИСТРАЦИЯ ДЕРГАЧЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;19.06.2020;1 416 802,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0360300010120000028;АДМИНИСТРАЦИЯ ДЕРГАЧЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОМАГИСТРАЛЬ""";;1 409 717,00;;;6410003775;;;
№ 0160300050120000019;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300050120000019;Определение поставщика завершено;Дорогиавтомобильные, в том числе улично-дорожная сеть, и прочие автомобильные и пешеходныедороги, не включенные в другие группировки;АДМИНИСТРАЦИЯ ЕКАТЕРИНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;18.06.2020;965 368,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300050120000019;АДМИНИСТРАЦИЯ ЕКАТЕРИНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;;;;;;;;;;;;
№ 0160300050120000018;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300050120000018;Определение поставщика завершено;Дорогиавтомобильные, в том числе улично-дорожная сеть, и прочие автомобильные и пешеходныедороги, не включенные в другие группировки;АДМИНИСТРАЦИЯ ЕКАТЕРИНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;18.06.2020;1 654 061,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300050120000018;АДМИНИСТРАЦИЯ ЕКАТЕРИНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;;;;;;;;;;;;
№ 0160300050120000017;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300050120000017;Определение поставщика завершено;Дорогиавтомобильные, в том числе улично-дорожная сеть, и прочие автомобильные и пешеходныедороги, не включенные в другие группировки;АДМИНИСТРАЦИЯ ЕКАТЕРИНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;18.06.2020;2 107 556,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300050120000017;АДМИНИСТРАЦИЯ ЕКАТЕРИНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;;;;;;;;;;;;
№ 0160300053820000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300053820000001;Определение поставщика завершено;Благоустройстводорогв границах населенных пунктов Елшанского МО (пер. Коренной в с. Усовка Воскресенского районаСаратовскойобласти);АДМИНИСТРАЦИЯ ЕЛШАНСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ВОСКРЕСЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;18.06.2020;795 594,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300053820000001;АДМИНИСТРАЦИЯ ЕЛШАНСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ВОСКРЕСЕНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГИСТРАЛЬ""";;795 594,00;;;6441018355;;;
№ 0360200054020000090;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0360200054020000090;Определение поставщика завершено;Выполнение проектно-изыскательских работ по ремонту автомобильнойдороги«Аркадак - Турки» на участках км 0+000 - км 14+830 и км 19+830 -км 23+430 вСаратовскойобласти.;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАРАТОВСКОЙОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";17.06.2020;1 740 350,22 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0360200054020000090;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ САРАТОВСКОЙ ОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СДТ-ПРОЕКТ""";1 - Победитель;1 159 561,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОВОЛЖПРОЕКТ""";2 - Второй номер;1 208 000,00;;;6453142163;;;
№ 0360200054020000089;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0360200054020000089;Определение поставщика завершено;Выполнение проектно-изыскательских работ по ремонту автоподъезда к с. Раскатово от автомобильнойдороги«Самара – Пугачев – Энгельс – Волгоград» на участке км 0+000 – км 16+000 в  Марксовском районеСаратовскойобласти.;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАРАТОВСКОЙОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";17.06.2020;1 532 941,30 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0360200054020000089;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ САРАТОВСКОЙ ОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СДТ-ПРОЕКТ""";1 - Победитель;919 974,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИЙ ИНСТИТУТ ВОЛГАГРАЖДАНПРОЕКТ""";2 - Второй номер;600 000,00;;;6453142163;;;
№ 0160300011620000077;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300011620000077;Определение поставщика завершено;"Ремонт автомобильныхдорогна территории Краснокутского муниципального района (автоподъезд к с. Ямское от автомобильнойдороги""Урбах – Ждановка – Новоузенск – Александров Гай"").";АДМИНИСТРАЦИЯ КРАСНОКУТСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;17.06.2020;2 479 900,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300011620000077;АДМИНИСТРАЦИЯ КРАСНОКУТСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ДОРОЖНЫЙ УЧАСТОК""";;2 479 900,80;;;6417970595;;;
№ 0355100004520000079;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0355100004520000079;Определение поставщика завершено;"Выполнение работ по установке стационарного электрического освещения на участках автомобильныхдорогобщего пользования федерального значения: М-5 ""Урал"" Москва – Рязань – Пенза – Самара – Уфа – Челябинск, Рязанскаяобласть, Пензенская область, Ульяновская область, Самарская область; Р-158 Нижний Новгород – Арзамас – Саранск – Исса – Пенза –Саратов, Пензенская область; А-300 Самара – Большая Черниговка – граница с Республикой Казахстан,Самарская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";17.06.2020;193 560 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0355100004520000079;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПРЕДПРИЯТИЕ ""ПИК""";1 - Победитель;169 386 400,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРРЕМСТРОЙ-1""";2 - Второй номер;170 354 200,00;;;5257002344;;;
№ 0160300061220000008;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300061220000008;Определение поставщика завершено;Текущий ремонт автодорожного полотна автомобильныхдорогв границах населенных пунктов Быково-Отрогского муниципального образования;АДМИНИСТРАЦИЯ БЫКОВО-ОТРОГСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ БАЛАКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;17.06.2020;2 779 180,11 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300061220000008;АДМИНИСТРАЦИЯ БЫКОВО-ОТРОГСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ БАЛАКОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МНОГОПРОФИЛЬНОЕ СТРОИТЕЛЬСТВО""";1 - Победитель;2 089 943,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНССТРОЙ""";2 - Второй номер;2 125 826,13;;;6439085080;;;
№ 0360200054020000088;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0360200054020000088;Определение поставщика завершено;Выполнение проектно-изыскательских работ по ремонту автомобильнойдороги«Калининск – Свердлово – Колокольцовка – Кленовка (Волгоградская область)» на участке км 20+000 - км 39+970 в Калининском районеСаратовскойобласти.;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАРАТОВСКОЙОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";17.06.2020;1 877 982,33 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0360200054020000088;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ САРАТОВСКОЙ ОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СДТ-ПРОЕКТ""";1 - Победитель;1 292 646,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АНТАРЕС""";2 - Второй номер;1 877 982,00;;;6453142163;;;
№ 0160300014920000009;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300014920000009;Определение поставщика отменено;ремонтдорог;АДМИНИСТРАЦИЯ БАЛТАЙСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;17.06.2020;5 607 475,00 ₽;;;;;;;;;;;;;;
№ 0360200054020000087;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0360200054020000087;Определение поставщика завершено;Выполнение проектно-изыскательских работ по ремонту автоподъезда к с. Рогаткино - с. Дубовка от автомобильнойдороги«Р-228 «Сызрань-Саратов-Волгоград» на участке км 10+000 - км 18+400 в Красноармейском районеСаратовскойобласти.;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАРАТОВСКОЙОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";17.06.2020;1 283 741,62 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0360200054020000087;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ САРАТОВСКОЙ ОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СДТ-ПРОЕКТ""";1 - Победитель;700 309,00;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АВТОДОРПРОЕКТ""";2 - Второй номер;1 091 180,00;;;6453142163;;;
№ 0360200054020000086;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0360200054020000086;Определение поставщика завершено;Выполнение проектно-изыскательских работ по ремонту автомобильнойдороги«Новые Бурасы – Кутьино – Вязьмино - Петровск» на участке км 1+123 – км 25+000 в Новобурасском районеСаратовскойобласти.;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАРАТОВСКОЙОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";17.06.2020;2 374 928,97 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0360200054020000086;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ САРАТОВСКОЙ ОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИЙ ИНСТИТУТ ВОЛГАГРАЖДАНПРОЕКТ""";1 - Победитель;600 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СДТ-ПРОЕКТ""";2 - Второй номер;1 395 820,00;;;3444216631;;;
№ 0360200054020000085;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0360200054020000085;Определение поставщика завершено;Выполнение проектно-изыскательских работ по ремонту автомобильнойдороги «Саратов– Тепловка – Базарный Карабулак – Балтай» на участке км 60+305 - км 102+755 вСаратовскойобласти.;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАРАТОВСКОЙОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";17.06.2020;3 563 749,07 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0360200054020000085;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ САРАТОВСКОЙ ОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИЙ ИНСТИТУТ ВОЛГАГРАЖДАНПРОЕКТ""";1 - Победитель;1 000 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САРАТОВСКОЕ ПРОЕКТНОЕ БЮРО""";2 - Второй номер;3 500 000,00;;;3444216631;;;
№ 0160300001720000035;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300001720000035;Определение поставщика завершено;Выполнение работ по ремонту автомобильныхдорогобщего пользования местного значения Калининского муниципального районаСаратовскойобласти (Работы строительные по строительству автомагистралей, автомобильныхдорог, улично-дорожной сети и прочих автомобильных или пешеходныхдорог, и взлетно-посадочных полос аэродромов );АДМИНИСТРАЦИЯ КАЛИНИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;17.06.2020;16 366 400,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300001720000035;УПРАВЛЕНИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ КАЛИНИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАЛИНИНСКОЕ ДРСУ №1""";1 - Победитель;16 284 568,00;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ «СЕРПАНТИН»;2 - Второй номер;16 284 568,00;;;6415901885;;;
№ 32009245044;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009245044;Закупка завершена;Выполнение работ по текущему ремонту в нежилом здании (Пожарное депо пожарного поезда ст.Аткарск) для нуждСаратовскогоотряда ВО филиала ФГП ВО ЖДТ России на Приволжской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";17.06.2020;403 071,60 ₽;;;;;;;;;;;;;;
№ 0160300002720000026;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300002720000026;Определение поставщика завершено;Разработка проектно-сметной документации по объекту «Строительство участка автомобильнойдорогипо бульвару им. Денисова Николая с местным проездом до ул. Пензенская в микрорайоне САЗ г.Саратова»;"КОМИТЕТ ДОРОЖНОГО ХОЗЯЙСТВА, БЛАГОУСТРОЙСТВА И ТРАНСПОРТА АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОДСАРАТОВ""";16.06.2020;3 000 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300002720000026;"КОМИТЕТ ДОРОЖНОГО ХОЗЯЙСТВА, БЛАГОУСТРОЙСТВА И ТРАНСПОРТА АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОД САРАТОВ""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРОЕКТНОЕ ПРЕДПРИЯТИЕ ""ИНСТИТУТ САРАТОВГРАЖДАНПРОЕКТ"" САРАТОВСКОЙ ОБЛАСТИ";;2 985 000,00;;;6450028286;;;
№ 0360200054020000084;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0360200054020000084;Определение поставщика завершено;Выполнение проектно-изыскательских работ по ремонту автомобильнойдороги«Аткарск - Песчанка» - автомобильнаядорога«Р - 158 «Нижний Новгород – Арзамас – Саранск – Исса – Пенза –Саратов» на участке км 0+000 – км 36+833 в  Аткарском районеСаратовскойобласти.;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСАРАТОВСКОЙОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";16.06.2020;3 257 812,34 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0360200054020000084;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ САРАТОВСКОЙ ОБЛАСТИ ""ДИРЕКЦИЯ ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИЙ ИНСТИТУТ ВОЛГАГРАЖДАНПРОЕКТ""";1 - Победитель;900 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""САРАТОВСКОЕ ПРОЕКТНОЕ БЮРО""";2 - Второй номер;3 257 000,00;;;3444216631;;;
№ 0160300003120000023;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300003120000023;Определение поставщика завершено;"Благоустройство общественных территорий муниципального образования ""ГородСаратов"" – сквер Борцов революции 1905 года (благоустройство дорожно-тропиночной сети)";"АДМИНИСТРАЦИЯ ОКТЯБРЬСКОГО РАЙОНА МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОДСАРАТОВ""";16.06.2020;753 237,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300003120000023;"АДМИНИСТРАЦИЯ ОКТЯБРЬСКОГО РАЙОНА МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОД САРАТОВ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Григорян Е. С.;;753 237,60;;;Да;;;
№ 0160300004620000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300004620000014;Определение поставщика завершено;Содержание и благоустройства автомобильныхдорогобщего пользования местного значения  Краснопартизанского муниципального района;АДМИНИСТРАЦИЯ КРАСНОПАРТИЗАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;16.06.2020;355 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300004620000014;АДМИНИСТРАЦИЯ КРАСНОПАРТИЗАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;;;;;;;;;;;;
№ 0160300019120000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0160300019120000002;Определение поставщика завершено;Выполнение работ по асфальтированию с. Новоалександровка по ул. Рабочая Самойловского муниципального районаСаратовскойобласти;АДМИНИСТРАЦИЯ КРАСНОЗНАМЕНСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ САМОЙЛОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАСАРАТОВСКОЙОБЛАСТИ;16.06.2020;1 200 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0160300019120000002;АДМИНИСТРАЦИЯ КРАСНОЗНАМЕНСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ САМОЙЛОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА САРАТОВСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОВОЛЖРЕГИОНСТРОЙ""";;1 200 000,00;;;6440019250;;;
