Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0132300032420000060;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300032420000060;Определение поставщика завершено;50-ЭА-20. Определение подрядчика на выполнение работ по ремонту дорожного покрытия в д. Слободки ул.Набережная, ул. Южная на территории Междуреченского территориального отдела городского округа СокольскийНижегородскойобласти;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА СОКОЛЬСКИЙНИЖЕГОРОДСКОЙОБЛАСТИ;02.07.2020;3 359 561,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300032420000060;МЕЖДУРЕЧЕНСКИЙ ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ АДМИНИСТРАЦИИ ГОРОДСКОГО ОКРУГА СОКОЛЬСКИЙ НИЖЕГОРОДСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭКСПРЕСС""";1 - Победитель;2 838 828,89;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮТЭК-НН""";2 - Второй номер;2 855 626,70;;;5240002314;;;
№ 0332300267020000082;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332300267020000082;Определение поставщика завершено;Ремонт автомобильнойдорогиобщего пользования местного значения на ул.Кирова в г.АрзамасНижегородскойобласти.;АДМИНИСТРАЦИЯ ГОРОДА АРЗАМАСАНИЖЕГОРОДСКОЙОБЛАСТИ;02.07.2020;17 031 469,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0332300267020000082;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ГОРОДСКОГО ХОЗЯЙСТВА""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНО-ЭКСПЛУАТАЦИОННОЕ ПРЕДПРИЯТИЕ""";;16 946 311,65;;;5243025662;;;
№ 0132300018020000015;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300018020000015;Определение поставщика завершено;Ремонтдорогив с. Никольское, ул. Центральная от д.1 до д.88 Гагинского районаНижегородскойобласти;АДМИНИСТРАЦИЯ ГАГИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;02.07.2020;2 303 999,16 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300018020000015;ЮРЬЕВСКАЯ СЕЛЬСКАЯ АДМИНИСТРАЦИЯ ГАГИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЛЬДОР""";1 - Победитель;2 039 039,16;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСТРОЙ""";2 - Второй номер;2 050 559,16;;;5203003380;;;
№ 0132300034220000100;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300034220000100;Определение поставщика завершено;Выполнение работ по благоустройству подъездных путей к кладбищам с. Мурзицы и п. Первомайский городского округа город КулебакиНижегородскойобласти;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОД КУЛЕБАКИНИЖЕГОРОДСКОЙОБЛАСТИ;02.07.2020;100 002,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300034220000100;ТЕРРИТОРИАЛЬНОЕ УПРАВЛЕНИЕ № 2 АДМИНИСТРАЦИИ ГОРОДСКОГО ОКРУГА ГОРОД КУЛЕБАКИ НИЖЕГОРОДСКОЙ ОБЛАСТИ;Васюнькин александр алекс А.;1 - Победитель;98 001,96;Рогов семён александрови Ч.;2 - Второй номер;98 501,97;;;Да;;;
№ 0332300183120000019;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332300183120000019;Определение поставщика завершено;Ремонтдорогипо ул.Восточная от дома №40 до дома №14 микр.Восточный в с.Большое Болдино Большеболдинского районаНижегородскойобласти;КОМИТЕТ ПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ АДМИНИСТРАЦИИ БОЛЬШЕБОЛДИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;02.07.2020;1 554 643,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0332300183120000019;АДМИНИСТРАЦИЯ БОЛЬШЕБОЛДИНСКОГО СЕЛЬСОВЕТА БОЛЬШЕБОЛДИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭЛЬДОР""";;1 554 643,00;;;5203003380;;;
№ 0832300001420000130;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0832300001420000130;Определение поставщика завершено;Выполнение работ по благоустройству ул.Заводской в г. СеменовНижегородскойобласти II этап. Покрытия (№ 120 ЭА-06-2020);АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА СЕМЕНОВСКИЙНИЖЕГОРОДСКОЙОБЛАСТИ;30.06.2020;2 343 157,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0832300001420000130;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""БЛАГОУСТРОЙСТВО ГОРОДА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЕТОННЫЙ ЗАВОД""";;2 343 157,00;;;5228057814;;;
№ 0332300026620000035;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332300026620000035;Определение поставщика завершено;Ремонт тротуаров по улице Комсомольская (от улицы Ленина до улицы Большевиков) в р.п. ШарангаНижегородскойобласти;АДМИНИСТРАЦИЯ ШАРАНГСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;30.06.2020;1 320 402,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0332300026620000035;АДМИНИСТРАЦИЯ РАБОЧЕГО ПОСЕЛКА ШАРАНГА ШАРАНГСКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;;;;;;;;;;;;
№ 0132300034220000099;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300034220000099;Определение поставщика завершено;"Выполнение работ по созданию объектов дорожной инфраструктуры (установка автопавильонов с устройством площадок на ул. Воровского (в районе ул. Осипенко), ул. Войкова (в районе магазина ""Левша"") и ул. Адмирала Макарова (в районе ул. Гогрэс)) в городе КулебакиНижегородскойобласти";АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОД КУЛЕБАКИНИЖЕГОРОДСКОЙОБЛАСТИ;30.06.2020;1 024 400,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300034220000099;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОД КУЛЕБАКИ НИЖЕГОРОДСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Рогов семён александрович -.;;1 024 400,00;;;Да;;;
№ 32009285200;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009285200;Закупка завершена;...  строительству объекта «1-й этап -Дорогапо проектируемому проезду №58 с ...  з/у 1 (районНижегородский, кв. 80, между Новохохловской ...;МОСКОВСКИЙ ФОНД РЕНОВАЦИИ ЖИЛОЙ ЗАСТРОЙКИ;30.06.2020;350 414 622,00 ₽;;;;;;;;;;;;;;
№ 0132300008020000070;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300008020000070;Определение поставщика завершено;070-2020-ЭА Выполнение работ по ремонту тротуара и подъездных путей в р-не земельного участка №47 по ул. Красные зори городского округа г. ВыксаНижегородскойобласти;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОД ВЫКСАНИЖЕГОРОДСКОЙОБЛАСТИ;30.06.2020;2 566 111,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300008020000070;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОД ВЫКСА НИЖЕГОРОДСКОЙ ОБЛАСТИ;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ <<ВЕРТИКАЛЬ;1 - Победитель;1 975 905,24;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТСТРОЙКОНСАЛТИНГ""";2 - Второй номер;1 988 735,80;;;5260452086;;;
№ 0132300003620000066;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300003620000066;Определение поставщика завершено;Ремонтдорогипо адресу:Нижегородскаяобласть, Дальнеконстантиновский район, д. Кужутки, ул. Центральная;АДМИНИСТРАЦИЯ ДАЛЬНЕКОНСТАНТИНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;30.06.2020;1 200 052,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300003620000066;АДМИНИСТРАЦИЯ КУЖУТСКОГО СЕЛЬСОВЕТА ДАЛЬНЕКОНСТАНТИНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВИРАЖ ДК И К""";1 - Победитель;975 998,96;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ДОРОЖНО-СТРОИТЕЛЬНАЯ КОМПАНИЯ ""ДОРИНВЕСТ""";2 - Второй номер;981 999,22;;;5215000909;;;
№ 0132300008020000069;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300008020000069;Определение поставщика завершено;069-2020-ЭА Выполнение работ по ямочному ремонту асфальтобетонного покрытия на территории городского округа город ВыксаНижегородскойобласти;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОД ВЫКСАНИЖЕГОРОДСКОЙОБЛАСТИ;30.06.2020;2 808 892,74 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300008020000069;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОД ВЫКСА НИЖЕГОРОДСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОНТАЖГАЗСТРОЙ""";;2 808 892,74;;;5247010804;;;
№ 0332300080520000049;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332300080520000049;Определение поставщика завершено;Ремонтдорогипо ул.Заречная с. Белавка городского округа ВоротынскийНижегородскойобласти;ОТДЕЛ ИМУЩЕСТВЕННЫХ ОТНОШЕНИЙ, МУНИЦИПАЛЬНОГО КОНТРОЛЯ И ЗАКУПОК АДМИНИСТРАЦИИ ГОРОДСКОГО ОКРУГА ВОРОТЫНСКИЙНИЖЕГОРОДСКОЙОБЛАСТИ;30.06.2020;3 691 105,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0332300080520000049;ОТДЕЛ РАЗВИТИЯ ТЕРРИТОРИЙ АДМИНИСТРАЦИИ ГОРОДСКОГО ОКРУГА ВОРОТЫНСКИЙ НИЖЕГОРОДСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙ НИЖНИЙ""";1 - Победитель;3 137 438,45;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДСК АРДИ""";2 - Второй номер;3 155 893,98;;;5212511285;;;
№ 0332300002120000101;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332300002120000101;Определение поставщика завершено;Выполнение кадастровых работ по образованию земельных участков для размещения автомобильныхдорог, тротуаров общего пользования местного значения, расположенных на территории г. Городца Городецкого муниципального районаНижегородскойобласти;УПРАВЛЕНИЕ МУНИЦИПАЛЬНОГО ЗАКАЗА АДМИНИСТРАЦИИ ГОРОДЕЦКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;30.06.2020;101 333,33 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0332300002120000101;КОМИТЕТ АДМИНИСТРАЦИИ ГОРОДЕЦКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ ПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БЮРО КАДАСТРОВЫХ РАБОТ""";1 - Победитель;39 493,33;Белова О. А.;2 - Второй номер;40 000,00;;;5256188960;;;
№ 0332300285720000066;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332300285720000066;Определение поставщика завершено;Выполнение работ по благоустройству хоккейной площадки в р.п. Вахтан;УПРАВЛЕНИЕ ЭКОНОМИКИ, ПРОГНОЗИРОВАНИЯ, ИНВЕСТИЦИОННОЙ ПОЛИТИКИ И МУНИЦИПАЛЬНОГО ИМУЩЕСТВА ГОРОДСКОГО ОКРУГА ГОРОД ШАХУНЬЯНИЖЕГОРОДСКОЙОБЛАСТИ;30.06.2020;1 307 473,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0332300285720000066;УПРАВЛЕНИЕ ПО РАБОТЕ С ТЕРРИТОРИЯМИ И БЛАГОУСТРОЙСТВУ АДМИНИСТРАЦИИ ГОРОДСКОГО ОКРУГА ГОРОД ШАХУНЬЯ НИЖЕГОРОДСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭСО-СТРОЙ""";;1 307 473,00;;;5239012149;;;
№ 0332300042420000037;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332300042420000037;Определение поставщика завершено;Выполнение работ по ремонтудорогипо ул. Колхозная от д. № 9 до территории кладбища в с. Островское Княгининского муниципального районаНижегородскойобласти для нужд администрации Ананьевского сельсовета Княгининского муниципального районаНижегородскойобласти;АДМИНИСТРАЦИЯ КНЯГИНИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;30.06.2020;580 488,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0332300042420000037;АДМИНИСТРАЦИЯ АНАНЬЕВСКОГО СЕЛЬСОВЕТА КНЯГИНИНСКОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСТРОЙ""";1 - Победитель;519 536,76;Саргсян С. К.;2 - Второй номер;519 536,76;;;5204012910;;;
№ 0132300007220000069;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300007220000069;Определение поставщика завершено;Выполнение работ по ремонту автомобильнойдорогиобщего пользования местного значения – ул. Московская города СароваНижегородскойобласти (на участке от пересечения с ул. Зернова до пересечения с проездом №2 от ул. Московской до ул. Некрасова);АДМИНИСТРАЦИЯ ГОРОДА САРОВА;30.06.2020;4 550 129,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300007220000069;ДЕПАРТАМЕНТ ГОРОДСКОГО ХОЗЯЙСТВА АДМИНИСТРАЦИИ Г.САРОВ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ДОРОЖНО-ЭКСПЛУАТАЦИОННОЕ ПРЕДПРИЯТИЕ;;4 550 129,00;;;5254021606;;;
№ 0132300034420000106;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300034420000106;Определение поставщика завершено;Определение подрядчика на выполнение работ по ремонту мостов в д.Жуково и д.Михалево административно – территориального  образования  Котельницкий сельсовет городского округа город  ЧкаловскНижегородскойобласти;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОД ЧКАЛОВСКНИЖЕГОРОДСКОЙОБЛАСТИ;30.06.2020;276 905,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300034420000106;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОД ЧКАЛОВСК НИЖЕГОРОДСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Арсентьев В. В.;;276 905,00;;;Да;;;
№ 0832200006620000427;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0832200006620000427;Определение поставщика завершено;Проведение работ по установлению границ придорожных полос автомобильнойдорогиобщего пользования регионального значения 22 ОП РЗ 22К-0042 Криуша-Вад-Перевоз-Бутурлино-Толба в Арзамасском, Вадском, Бутурлинском, Княгининском  муниципальных районах и городском округе ПеревозскийНижегородскойобласти;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕНИЖЕГОРОДСКОЙОБЛАСТИ ""ЦЕНТР РАЗМЕЩЕНИЯ ЗАКАЗАНИЖЕГОРОДСКОЙОБЛАСТИ""";29.06.2020;11 857 432,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0832200006620000427;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НИЖЕГОРОДСКОЙ ОБЛАСТИ ""ГЛАВНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТУЛЬСКОЕ ЗЕМЛЕУСТРОИТЕЛЬНОЕ ПРОЕКТНО-ИЗЫСКАТЕЛЬСКОЕ ПРЕДПРИЯТИЕ""";1 - Победитель;2 297 841,24;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЛГА ИНВЕСТ ПРОЕКТ""";2 - Второй номер;2 357 128,40;;;7104071030;;;
№ 0132300002820000043;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300002820000043;Определение поставщика завершено;Ремонт участкадорогиместного значения: проезд от ул. Зеленой до ул. Нагорная в р.п. Вача;АДМИНИСТРАЦИЯ ВАЧСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;29.06.2020;2 405 057,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300002820000043;АДМИНИСТРАЦИЯ РАБОЧЕГО ПОСЕЛКА ВАЧА ВАЧСКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНЫЙ РЕМОНТНО-СТРОИТЕЛЬНЫЙ УЧАСТОК НАВАШИНО""";1 - Победитель;1 899 994,82;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭНКИ-НН СТРОЙ""";2 - Второй номер;1 912 020,11;;;5208005776;;;
№ 0132300021020000119;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300021020000119;Определение поставщика завершено;Выполнение работ по ремонту тротуара по ул. Кирова от дома № 64 до дома № 32 в р.п. Тумботино Павловского районаНижегородскойобласти;АДМИНИСТРАЦИЯ ПАВЛОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;29.06.2020;710 143,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300021020000119;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ РАБОЧИЙ ПОСЕЛОК ТУМБОТИНО ПАВЛОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ДОРОЖНОЕ""";1 - Победитель;539 708,54;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОЕКТСТРОЙКОНСАЛТИНГ""";2 - Второй номер;543 259,26;;;5252005775;;;
№ 0332300349520000081;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332300349520000081;Определение поставщика завершено;ремонт асфальтобетонного покрытияавтодорогив д. Малое Покровское Линдовского сельсовета, городского округа город Бор,Нижегородскойобласти;АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ГОРОД БОРНИЖЕГОРОДСКОЙОБЛАСТИ;27.06.2020;2 186 540,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0332300349520000081;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЛИНДОВСКИЙ ЦЕНТР ОБЕСПЕЧЕНИЯ И СОДЕРЖАНИЯ ТЕРРИТОРИИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БОРСКАЯ ДОРОЖНАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ""";1 - Победитель;1 639 905,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БОРСКАЯ ДОРОЖНАЯ ПЕРЕДВИЖНАЯ МЕХАНИЗИРОВАННАЯ КОЛОННА""";2 - Второй номер;1 650 837,70;;;5246022204;;;
№ 0132300002820000042;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0132300002820000042;Определение поставщика завершено;Выполнение работ по ремонту автомобильнойдорогиподъезд от автомобильнойдорогиВача-Звягино-Степаново (1114) до д. Урюпино (650м);АДМИНИСТРАЦИЯ ВАЧСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;26.06.2020;615 530,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0132300002820000042;КОМИТЕТ ПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ АДМИНИСТРАЦИИ ВАЧСКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНЫЙ РЕМОНТНО-СТРОИТЕЛЬНЫЙ УЧАСТОК НАВАШИНО""";1 - Победитель;550 899,35;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ДОРОЖНОЕ""";2 - Второй номер;553 977,00;;;5208005776;;;
№ 0332300026620000034;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0332300026620000034;Определение поставщика завершено;Ремонт участкаавтодорогив с. Роженцово по ул. Заречная от жома №8 до дома № 13;АДМИНИСТРАЦИЯ ШАРАНГСКОГО МУНИЦИПАЛЬНОГО РАЙОНАНИЖЕГОРОДСКОЙОБЛАСТИ;25.06.2020;540 048,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0332300026620000034;АДМИНИСТРАЦИЯ РОЖЕНЦОВСКОГО СЕЛЬСОВЕТА ШАРАНГСКОГО МУНИЦИПАЛЬНОГО РАЙОНА НИЖЕГОРОДСКОЙ ОБЛАСТИ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГИСТРАЛЬ""";;540 048,00;;;5237000317;;;
