Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 32009031331;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009031331;Закупка завершена;Запрос котировок среди субъектов малого и среднего предпринимательства в электронной форме № 905/ЗКТЭ-ДЖВ/20 на право заключения договора оказания услуг по мойке фасадов зданий и сооружений;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";25.03.2020;;;;;;;;;;;;;;;
№ 0355100004520000060;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0355100004520000060;Определение поставщика завершено;"Выполнение работ по объекту «Ремонт водопропускной трубы на км 381+970 автомобильнойдорогиР-158 Нижний Новгород - Арзамас -Саранск- Исса - Пенза - Саратов, Пензенская область», по объекту «Ремонт водопропускной трубы на км 797+232 автомобильнойдорогиМ-5 ""Урал"" Москва - Рязань - Пенза - Самара - Уфа - Челябинск, Ульяновская область»";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";25.03.2020;21 266 150,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0355100004520000060;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНОЕ УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ""БОЛЬШАЯ ВОЛГА"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОГРЕСС""";;21 266 150,00;;;7325131150;;;
№ 0309200000220000024;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0309200000220000024;Определение поставщика завершено;Капитальный ремонтавтодорогиг.Саранск- с.Кочкурово - гр.Пензенской обл. на участках км 11+900 - км 13+420 в Октябрьском районе г.о.СаранскРеспублики Мордовия;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИ МОРДОВИЯ""";24.03.2020;40 269 867,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0309200000220000024;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ РЕСПУБЛИКИ МОРДОВИЯ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОРДОВДОРСТРОЙ""";;40 269 867,00;;;1327156382;;;
№ 0309200000220000016;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0309200000220000016;Определение поставщика завершено;"Подготовка проектной документации на капитальный ремонт и экспертиза проекта по объекту: Автомобильнаядорогаг.Рузаевка - с.Сузгарье - с.Ключарево - п.Левженский - ""г.Саранск- г.Рузаевка"" на участке км 12+300 - км 15+100 в Рузаевском муниципальном районе Республики Мордовия";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИ МОРДОВИЯ""";17.03.2020;754 278,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0309200000220000016;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ РЕСПУБЛИКИ МОРДОВИЯ""";;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ);;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ДОРПРОЕКТ""";;754 278,00;;;1326202212;;;
№ 0109300025620000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0109300025620000004;Определение поставщика завершено;Капитальный ремонт дворовой территории многоквартирного дома № 36/4 по ул. Сущинского г.Саранскав рамках реализации муниципальной программы «Формирование современной городской среды в городском округеСаранскв 2018-2024 годах»;АДМИНИСТРАЦИЯ ОКТЯБРЬСКОГО РАЙОНА ГОРОДСКОГО ОКРУГАСАРАНСК;12.03.2020;2 912 389,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0109300025620000004;АДМИНИСТРАЦИЯ ОКТЯБРЬСКОГО РАЙОНА ГОРОДСКОГО ОКРУГА САРАНСК;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНИК""";1 - Победитель;2 319 054,16;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙМ""";2 - Второй номер;2 333 616,11;;;1327007750;;;
№ 0109300021420000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0109300021420000005;Определение поставщика завершено;"Капитальный ремонт дворовой территории многоквартирного дома  №59 по ул. Веселовского  г.Саранскав рамках реализации муниципальной программы ""Формирование современной городской среды в городском округеСаранскв 2018-2024 годах""";АДМИНИСТРАЦИЯ ПРОЛЕТАРСКОГО РАЙОНА ГОРОДСКОГО ОКРУГАСАРАНСК;12.03.2020;1 675 927,75 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0109300021420000005;АДМИНИСТРАЦИЯ ПРОЛЕТАРСКОГО РАЙОНА ГОРОДСКОГО ОКРУГА САРАНСК;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНИК""";1 - Победитель;1 206 223,11;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИСК ЖИЛПРОМСТРОЙ""";2 - Второй номер;1 214 602,75;;;1327007750;;;
№ 0109300021420000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0109300021420000004;Определение поставщика завершено;"Капитальный ремонт дворовой территории многоквартирного дома  №78 по ул. Пушкина г.Саранскав рамках реализации муниципальной программы ""Формирование современной городской среды в городском округеСаранскв 2018-2024 годах""";АДМИНИСТРАЦИЯ ПРОЛЕТАРСКОГО РАЙОНА ГОРОДСКОГО ОКРУГАСАРАНСК;12.03.2020;2 386 639,24 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0109300021420000004;АДМИНИСТРАЦИЯ ПРОЛЕТАРСКОГО РАЙОНА ГОРОДСКОГО ОКРУГА САРАНСК;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМПЛЕКС-СТРОЙ""";1 - Победитель;1 252 985,70;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИСК ЖИЛПРОМСТРОЙ""";2 - Второй номер;1 372 317,66;;;1326202766;;;
№ 0109300025620000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0109300025620000003;Определение поставщика завершено;Капитальный ремонт дворовой территории многоквартирного дома № 3/2 по ул. Косарева г.Саранскав рамках реализации муниципальной программы «Формирование современной городской среды в городском округеСаранскв 2018-2024 годах»;АДМИНИСТРАЦИЯ ОКТЯБРЬСКОГО РАЙОНА ГОРОДСКОГО ОКРУГАСАРАНСК;12.03.2020;1 401 053,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0109300025620000003;АДМИНИСТРАЦИЯ ОКТЯБРЬСКОГО РАЙОНА ГОРОДСКОГО ОКРУГА САРАНСК;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНИК""";1 - Победитель;966 354,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙМ""";2 - Второй номер;973 359,27;;;1327007750;;;
№ 0109300025620000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0109300025620000002;Определение поставщика завершено;Капитальный ремонт дворовой территории многоквартирного дома № 32 по ул. Лихачева г.Саранскав рамках реализации муниципальной программы «Формирование современной городской среды в городском округеСаранскв 2018-2024 годах»;АДМИНИСТРАЦИЯ ОКТЯБРЬСКОГО РАЙОНА ГОРОДСКОГО ОКРУГАСАРАНСК;12.03.2020;4 044 582,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0109300025620000002;АДМИНИСТРАЦИЯ ОКТЯБРЬСКОГО РАЙОНА ГОРОДСКОГО ОКРУГА САРАНСК;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНИК""";1 - Победитель;2 541 625,90;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИСК ЖИЛПРОМСТРОЙ""";2 - Второй номер;2 561 848,81;;;1327007750;;;
№ 0109300021420000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0109300021420000002;Определение поставщика завершено;"Капитальный ремонт дворовой территории многоквартирного дома №9 по ул. Коваленко г.Саранскав рамках реализации муниципальной программы ""Формирование современной городской среды в городском округеСаранскв 2018-2024 годах"".";АДМИНИСТРАЦИЯ ПРОЛЕТАРСКОГО РАЙОНА ГОРОДСКОГО ОКРУГАСАРАНСК;12.03.2020;1 458 751,51 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0109300021420000002;АДМИНИСТРАЦИЯ ПРОЛЕТАРСКОГО РАЙОНА ГОРОДСКОГО ОКРУГА САРАНСК;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНИК""";1 - Победитель;970 070,75;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИСК ЖИЛПРОМСТРОЙ""";2 - Второй номер;977 364,51;;;1327007750;;;
№ 0109300021420000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0109300021420000003;Определение поставщика завершено;"Капитальный ремонт дворовой территории многоквартирного дома 34 по ул. Коваленко г.Саранскав рамках реализации муниципальной программы ""Формирование современной городской среды в городском округеСаранскв 2018-2024 годах""";АДМИНИСТРАЦИЯ ПРОЛЕТАРСКОГО РАЙОНА ГОРОДСКОГО ОКРУГАСАРАНСК;12.03.2020;1 410 467,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0109300021420000003;АДМИНИСТРАЦИЯ ПРОЛЕТАРСКОГО РАЙОНА ГОРОДСКОГО ОКРУГА САРАНСК;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНИК""";1 - Победитель;973 223,27;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИСК ЖИЛПРОМСТРОЙ""";2 - Второй номер;980 275,61;;;1327007750;;;
№ 0109300021320000007;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0109300021320000007;Определение поставщика завершено;Капитальный ремонт дворовой территории многоквартирного дома № 19 по ул. Серадзская г.Саранскав рамках реализации муниципальной программы «Формирование современной городской среды в городском округеСаранскв 2018-2024 годах»;АДМИНИСТРАЦИЯ ЛЕНИНСКОГО РАЙОНА ГОРОДСКОГО ОКРУГАСАРАНСК;12.03.2020;1 735 606,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0109300021320000007;АДМИНИСТРАЦИЯ ЛЕНИНСКОГО РАЙОНА ГОРОДСКОГО ОКРУГА САРАНСК;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНИК""";1 - Победитель;1 240 958,98;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИСК ЖИЛПРОМСТРОЙ""";2 - Второй номер;1 249 637,01;;;1327007750;;;
№ 0109300025620000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0109300025620000001;Определение поставщика завершено;Капитальный ремонт дворовой территории многоквартирного дома № 98 по пр. 70 лет Октября г.Саранскав рамках реализации муниципальной программы «Формирование современной городской среды в городском округеСаранскв 2018-2024 годах»;АДМИНИСТРАЦИЯ ОКТЯБРЬСКОГО РАЙОНА ГОРОДСКОГО ОКРУГАСАРАНСК;12.03.2020;4 015 339,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0109300025620000001;АДМИНИСТРАЦИЯ ОКТЯБРЬСКОГО РАЙОНА ГОРОДСКОГО ОКРУГА САРАНСК;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНИК""";1 - Победитель;2 526 456,93;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИСК ЖИЛПРОМСТРОЙ""";2 - Второй номер;2 546 533,63;;;1327007750;;;
№ 0109300021420000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0109300021420000001;Определение поставщика завершено;"Капитальный ремонт дворовых территорий многоквартирных домов №2 по ул. Семашко, №33 по ул. Веселовского г.Саранскав рамках реализации муниципальной программы ""Формирование современной городской среды в городском округеСаранскв 2018-2024 годах""";АДМИНИСТРАЦИЯ ПРОЛЕТАРСКОГО РАЙОНА ГОРОДСКОГО ОКРУГАСАРАНСК;12.03.2020;5 546 534,98 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0109300021420000001;АДМИНИСТРАЦИЯ ПРОЛЕТАРСКОГО РАЙОНА ГОРОДСКОГО ОКРУГА САРАНСК;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОМПЛЕКС-СТРОЙ""";1 - Победитель;2 911 930,98;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИСК ЖИЛПРОМСТРОЙ""";2 - Второй номер;3 189 257,73;;;1326202766;;;
№ 0109300021320000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0109300021320000006;Определение поставщика завершено;Капитальный ремонт дворовой территории многоквартирного дома № 45 по ул. Попова г.Саранскав рамках реализации муниципальной программы «Формирование современной городской среды в городском округеСаранскв 2018-2024 годах»;АДМИНИСТРАЦИЯ ЛЕНИНСКОГО РАЙОНА ГОРОДСКОГО ОКРУГАСАРАНСК;12.03.2020;1 345 737,13 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0109300021320000006;АДМИНИСТРАЦИЯ ЛЕНИНСКОГО РАЙОНА ГОРОДСКОГО ОКРУГА САРАНСК;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНИК""";1 - Победитель;894 916,01;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИСК ЖИЛПРОМСТРОЙ""";2 - Второй номер;901 644,70;;;1327007750;;;
№ 0109300021320000005;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0109300021320000005;Определение поставщика завершено;Капитальный ремонт дворовой территории многоквартирного дома № 18 по ул. М. Расковой г.Саранскав рамках реализации муниципальной программы «Формирование современной городской среды в городском округеСаранскв 2018-2024 годах»;АДМИНИСТРАЦИЯ ЛЕНИНСКОГО РАЙОНА ГОРОДСКОГО ОКРУГАСАРАНСК;12.03.2020;1 400 044,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0109300021320000005;АДМИНИСТРАЦИЯ ЛЕНИНСКОГО РАЙОНА ГОРОДСКОГО ОКРУГА САРАНСК;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНИК""";1 - Победитель;931 030,66;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИСК ЖИЛПРОМСТРОЙ""";2 - Второй номер;938 030,88;;;1327007750;;;
№ 0109300021320000004;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0109300021320000004;Определение поставщика завершено;Капитальный ремонт дворовой территории многоквартирного дома № 77 по ул. Ульянова г.Саранскав рамках реализации муниципальной программы «Формирование современной городской среды в городском округеСаранскв 2018-2024 годах»;АДМИНИСТРАЦИЯ ЛЕНИНСКОГО РАЙОНА ГОРОДСКОГО ОКРУГАСАРАНСК;12.03.2020;1 725 874,91 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0109300021320000004;АДМИНИСТРАЦИЯ ЛЕНИНСКОГО РАЙОНА ГОРОДСКОГО ОКРУГА САРАНСК;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНИК""";1 - Победитель;1 717 245,54;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИСК ЖИЛПРОМСТРОЙ""";2 - Второй номер;1 725 874,88;;;1327007750;;;
№ 0109300021320000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0109300021320000003;Определение поставщика завершено;Капитальный ремонт дворовой территории многоквартирного дома № 24 по ул. Энгельса г.Саранскав рамках реализации муниципальной программы «Формирование современной городской среды в городском округеСаранскв 2018-2024 годах»;АДМИНИСТРАЦИЯ ЛЕНИНСКОГО РАЙОНА ГОРОДСКОГО ОКРУГАСАРАНСК;12.03.2020;1 812 559,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0109300021320000003;АДМИНИСТРАЦИЯ ЛЕНИНСКОГО РАЙОНА ГОРОДСКОГО ОКРУГА САРАНСК;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНИК""";1 - Победитель;1 803 496,20;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИСК ЖИЛПРОМСТРОЙ""";2 - Второй номер;1 812 558,99;;;1327007750;;;
№ 0109300021320000002;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0109300021320000002;Определение поставщика завершено;Капитальный ремонт дворовой территории многоквартирного дома № 8 по ул. Васенко г.Саранскав рамках реализации муниципальной программы «Формирование современной городской среды в городском округеСаранскв 2018-2024 годах»;АДМИНИСТРАЦИЯ ЛЕНИНСКОГО РАЙОНА ГОРОДСКОГО ОКРУГАСАРАНСК;12.03.2020;1 869 695,54 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0109300021320000002;АДМИНИСТРАЦИЯ ЛЕНИНСКОГО РАЙОНА ГОРОДСКОГО ОКРУГА САРАНСК;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМСТРОЙ""";;1 860 347,06;;;1327025661;;;
№ 0109300021320000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0109300021320000001;Определение поставщика завершено;Капитальный ремонт дворовой территории многоквартирного дома № 33а по ул. А. Невского г.Саранскав рамках реализации муниципальной программы «Формирование современной городской среды в городском округеСаранскв 2018-2024 годах»;АДМИНИСТРАЦИЯ ЛЕНИНСКОГО РАЙОНА ГОРОДСКОГО ОКРУГАСАРАНСК;12.03.2020;1 965 932,21 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0109300021320000001;АДМИНИСТРАЦИЯ ЛЕНИНСКОГО РАЙОНА ГОРОДСКОГО ОКРУГА САРАНСК;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМСТРОЙ""";;1 956 102,55;;;1327025661;;;
№ 0309200000220000011;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0309200000220000011;Определение поставщика завершено;Ремонтавтодорогиг.Саранск- с.Берсеневка - с.Пензятка на участке км 4+300 км 8+600 в Лямбирском муниципальном районе Республики Мордовия;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИ МОРДОВИЯ""";11.03.2020;62 305 353,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0309200000220000011;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ РЕСПУБЛИКИ МОРДОВИЯ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОРДОВДОРСТРОЙ""";;62 305 353,00;;;1327156382;;;
№ 0309200000220000010;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0309200000220000010;Определение поставщика завершено;"Ремонтавтодороги""г.Саранск-р.п. Ромоданово-с. Большое Игнатово"" -с. Александровка на участке км 0+135-км 1+600 в Лямбирском муниципальном районе Республики Мордовия";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИ МОРДОВИЯ""";11.03.2020;17 766 076,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0309200000220000010;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ РЕСПУБЛИКИ МОРДОВИЯ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАПО-ТРАНС""";;17 766 076,00;;;1328903647;;;
№ 0309300012320000062;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0309300012320000062;Определение поставщика завершено;Ремонт объектов улично-дорожной сети в г.о.Саранск;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГАСАРАНСК""ДИРЕКЦИЯ КОММУНАЛЬНОГО ХОЗЯЙСТВА И БЛАГОУСТРОЙСТВА""";04.03.2020;3 999 976,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0309300012320000062;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА САРАНСК ""ДИРЕКЦИЯ КОММУНАЛЬНОГО ХОЗЯЙСТВА И БЛАГОУСТРОЙСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАПО-ТРАНС""";;3 999 976,00;;;1328903647;;;
№ 32008948196;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32008948196;Закупка завершена;Дооснащение объектов РТОП и проведение работ не входящих в ПСД по объекту реконструкция аэропортового комплекса (г.Саранск)II  этап реконструкции, корректировка в части выполнения строительно-монтажных работ по устройству ограждения подъезднойдорогик объекту АОР-Л «Лира-А10» и оснащение его техническими средствами охраны с целью интегрирования его в общую охраняемую зону аэропортаСаранск.;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОСУДАРСТВЕННАЯ КОРПОРАЦИЯ ПО ОРГАНИЗАЦИИ ВОЗДУШНОГО ДВИЖЕНИЯ В РОССИЙСКОЙ ФЕДЕРАЦИИ""";03.03.2020;27 937 718,33 ₽;;;;;;;;;;;;;;
№ 0309300012320000056;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0309300012320000056;Определение поставщика завершено;Ремонт тротуара и остановочной площадки по ул. Старопосадская в г.о.Саранск;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГАСАРАНСК""ДИРЕКЦИЯ КОММУНАЛЬНОГО ХОЗЯЙСТВА И БЛАГОУСТРОЙСТВА""";03.03.2020;430 687,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0309300012320000056;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА САРАНСК ""ДИРЕКЦИЯ КОММУНАЛЬНОГО ХОЗЯЙСТВА И БЛАГОУСТРОЙСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙМ""";;430 687,00;;;1328016010;;;
