Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 32009124338;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009124338;Закупка завершена;Открытый конкурс в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства № 2578/ОКЭ-АО «РЖДстрой»/2020/Д на право заключения договора для выполнение комплекса строительно-монтажных работ на объектах Октябрьской ж. д.;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РЖДСТРОЙ""";29.04.2020;;;;;;;;;;;;;;;
№ 0306100000420000042;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306100000420000042;Определение поставщика завершено;Разработка проектной документации на капитальный ремонт моста через реку Пухта на км 113+743 автомобильнойдорогиА-215 Лодейное Поле - Вытегра - Прокшино - Плесецк - Брин-Наволок, подъезд к г.Петрозаводску, Республика Карелия;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";29.04.2020;3 071 010,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000042;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРМОСТСТРОЙ""";1 - Победитель;999 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮГГИПРОТРАНС""";2 - Второй номер;2 856 039,30;;;1001324176;;;
№ 32009121986;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009121986;Закупка завершена;Поставка мотокосы для нуждПетрозаводскогоотряда филиала ФГП ВО ЖДТ России на Октябрьской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";29.04.2020;94 500,00 ₽;;;;;;;;;;;;;;
№ 32009111627;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009111627;Закупка завершена;Поставка  инвентаря для служебных собакПетрозаводскогоотряда филиала ФГП ВО ЖДТ России на Октябрьской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";27.04.2020;53 566,00 ₽;;;;;;;;;;;;;;
№ 0306100000420000041;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306100000420000041;Определение поставщика завершено;"Строительство и реконструкция участков автомобильнойдорогиР-21 ""Кола"" Санкт-Петербург -Петрозаводск- Мурманск - Печенга - граница с Королевством Норвегия. Реконструкция автомобильнойдорогиР-21 ""Кола"" Санкт-Петербург -Петрозаводск- Мурманск - Печенга - граница с Королевством Норвегия. Подъезд к г. Мурманск  на участке км 14+297 - км 19+027, Мурманская область (проведение строительного контроля при осуществлении реконструкции и обследование объекта после реконструкции)";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";26.04.2020;41 189 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000041;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙПРОЕКТ""";1 - Победитель;40 983 055,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИК СТРОЙМОСТ""";2 - Второй номер;27 000 000,00;;;3525253430;;;
№ 0306100000420000039;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306100000420000039;Определение поставщика завершено;"Строительство и реконструкция участков автомобильнойдорогиР-21 ""Кола"" Санкт-Петербург -Петрозаводск- Мурманск - Печенга - граница с Королевством Норвегия. Реконструкция автомобильнойдорогиР-21 ""Кола"" Санкт-Петербург -Петрозаводск- Мурманск - Печенга - граница с Королевством Норвегия. Подъезд к г. Мурманск на участке км 14+297 - км 19+027, Мурманская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";22.04.2020;4 117 272 185,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000039;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВАД""";;4 117 272 185,00;;;7802059185;;;
№ 32009100908;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009100908;Закупка завершена;Выполнение работ по вырубке визирной просеки, оформлению земельно-имущественных отношений и выполнению комплекса работ по лежневымдорогамдля выполнения инженерно-геологических изысканий по титулу «Строительство ВЛ 330 кВ Ондская ГЭС - ПС 330 кВПетрозаводскаяориентировочной протяженностью 278 км»;"АКЦИОНЕРНОЕ ОБЩЕСТВО  ""НАУЧНО-ТЕХНИЧЕСКИЙ ЦЕНТР ФЕДЕРАЛЬНОЙ СЕТЕВОЙ КОМПАНИИ ЕДИНОЙ ЭНЕРГЕТИЧЕСКОЙ СИСТЕМЫ""";22.04.2020;139 929 998,00 ₽;;;;;;;;;;;;;;
№ 0145300003020000025;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145300003020000025;Определение поставщика завершено;"Благоустройство пешеходной зоны от дома №37 по ул.Петрозаводскаяк МОБУ ""СОШ №1"", расположенному по ул. Космонавтов, д. 9, г. Сясьстрой, волховского района, Ленинградской области";"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""СЯСЬСТРОЙСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ"" ВОЛХОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ";20.04.2020;2 586 730,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145300003020000025;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""СЯСЬСТРОЙСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ"" ВОЛХОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ЛЕНИНГРАДСКОЙ ОБЛАСТИ";Кузьмин А. В.;1 - Победитель;1 901 066,63;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ""АЛЕКСТРОЙ""";2 - Второй номер;1 914 000,28;;;Да;;;
№ 0306100000420000037;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306100000420000037;Определение поставщика завершено;"...  по установке элементов обустройства автомобильныхдорогобщего пользования федерального значения. ...  автомобильнойдорогеобщего пользования федерального значения Р-21 ""Кола"" Санкт Петербург -Петрозаводск... .34.2) на автомобильнойдорогеобщего пользования федерального значения А ...  ""Сортавала"" Санкт-Петербург - Сортавала - автомобильнаядорогаР-21 ""Кола», Республика Карелия ...";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";18.04.2020;12 863 174,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000037;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СК ДОРСТРОЙ""";1 - Победитель;12 000 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕЛЕКОМСТРОЙ""";2 - Второй номер;12 220 015,30;;;1001297860;;;
№ 0306100000420000035;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306100000420000035;Определение поставщика завершено;"...  по установке элементов обустройства автомобильныхдорогобщего пользования федерального значения. ...  автомобильнойдорогиобщего пользования федерального значения Р-21 ""Кола"" Санкт-Петербург -Петрозаводск...  автомобильнойдорогиобщего пользования федерального значения Р-21 ""Кола"" Санкт-Петербург -Петрозаводск...";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";16.04.2020;17 483 333,33 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000035;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕЛЕКОМСТРОЙ""";1 - Победитель;14 511 166,55;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕГАНЕФТЬ""";2 - Второй номер;14 598 583,21;;;1001079157;;;
№ 0306100000420000034;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306100000420000034;Определение поставщика завершено;"...  по установке элементов обустройства автомобильныхдорогобщего пользования федерального значения. ...  автомобильнойдорогиобщего пользования федерального значения Р-21 ""Кола"" Санкт-Петербург -Петрозаводск...  автомобильнойдорогиобщего пользования федерального значения А-119 Вологда - Медвежьегорск - автомобильнаядорога... , км 267, км 410 автомобильнойдорогиобщего пользования федерального значения А ...  ""Сортавала"" Санкт-Петербург - Сортавала - автомобильнаядорогаР-21 ""Кола"", Республика Карелия ...";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";16.04.2020;32 720 123,33 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000034;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СВЕТОСЕРВИС - САНКТ-ПЕТЕРБУРГ""";1 - Победитель;23 362 167,04;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕЛЕКОМСТРОЙ""";2 - Второй номер;23 525 767,66;;;7806312262;;;
№ 32009085132;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009085132;Закупка завершена;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 1841/ОАЭ-ДЖВ/20 на право заключения договора на оказание услуг по огнезащитной обработке и проверке качества огнезащитной обработки (вокзалы Псков, Выборг, Ладожский,Петрозаводск, Великие Луки, Тверь, Ленинградский, Великий Новгород, Финляндский, Московский, Мурманск, Балтийский, Витебский);"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";16.04.2020;5 447 738,97 ₽;;;;;;;;;;;;;;
№ 0806300011820000128;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0806300011820000128;Определение поставщика завершено;Выполнение работ по дооборудованию пешеходных переходов на территорииПетрозаводскогогородского округа недостающими техническими средствами организации дорожного движения;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕПЕТРОЗАВОДСКОГОГОРОДСКОГО ОКРУГА ""ПЕТРОСНАБ""";14.04.2020;3 898 656,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0806300011820000128;АДМИНИСТРАЦИЯ ПЕТРОЗАВОДСКОГО ГОРОДСКОГО ОКРУГА;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОНЕГО-ДОРЗНАК""";1 - Победитель;2 274 485,14;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КС-ГРУПП""";2 - Второй номер;2 293 978,42;;;1001322517;;;
№ 0106100002420000003;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0106100002420000003;Определение поставщика завершено;Выполнение работ по текущему ремонту асфальтового покрытия территории прилегающей к административному зданию Карелиястата по адресу: 185028, Республика Карелия, г.Петрозаводск, ул. Красная, д. 31;ТЕРРИТОРИАЛЬНЫЙ ОРГАН ФЕДЕРАЛЬНОЙ СЛУЖБЫ ГОСУДАРСТВЕННОЙ СТАТИСТИКИ ПО РЕСПУБЛИКЕ КАРЕЛИЯ;07.04.2020;655 200,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0106100002420000003;ТЕРРИТОРИАЛЬНЫЙ ОРГАН ФЕДЕРАЛЬНОЙ СЛУЖБЫ ГОСУДАРСТВЕННОЙ СТАТИСТИКИ ПО РЕСПУБЛИКЕ КАРЕЛИЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОДРЯДЧИК""";1 - Победитель;556 547,08;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СОЮЗ""";2 - Второй номер;559 823,08;;;1001328406;;;
№ 0306300054920000052;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306300054920000052;Определение поставщика завершено;Выполнение работ по разработке проектно-сметной документации на ремонтдороги тротуаров на прилегающей территории здания акушерского стационара по адресу: г.Петрозаводск, ул. Кирова, д. 15;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ  УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАРЕЛИЯ ""РОДИЛЬНЫЙ ДОМ ИМ. ГУТКИНА К.А.""";06.04.2020;260 093,33 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306300054920000052;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАРЕЛИЯ ""РОДИЛЬНЫЙ ДОМ ИМ. ГУТКИНА К.А.""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕМПЛЕТ""";1 - Победитель;146 098,59;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПРОЕКТНЫЙ ИНСТИТУТ ""ТИТАН""";2 - Второй номер;147 399,06;;;1001261751;;;
№ 0306100000420000033;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306100000420000033;Определение поставщика завершено;"Выполнениеработ по содержанию искусственныхсооружений на сети автомобильныхдорогобщего пользования федерального значенияна 2020 г. Содержание (планово-предупредительныеработы) моста через ручей на км 1345+225автомобильнойдорогиР-21 ""Кола""Санкт-Петербург -Петрозаводск- Мурманск- Печенга граница с Королевством Норвегия,Мурманская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";02.04.2020;2 616 773,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000033;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗСК-МУРМАН""";;2 616 773,00;;;5190068910;;;
№ 32009050621;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009050621;Закупка завершена;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 1624/ОАЭ-ЦДЗС/20 на право заключения договора выполнения работ по капитальному ремонту здание насосной смазочного хозяйства базы топливаПетрозаводскОктябрьской дирекции снабжения.;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";31.03.2020;925 459,20 ₽;;;;;;;;;;;;;;
№ 32009049884;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009049884;Закупка завершена;Приобретение репеллентов для работающих на открытом воздухе для нуждПетрозаводскогоотряда филиала ФГП ВО ЖДТ России на Октябрьской железнойдороге;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ВЕДОМСТВЕННАЯ ОХРАНА ЖЕЛЕЗНОДОРОЖНОГО ТРАНСПОРТА РОССИЙСКОЙ ФЕДЕРАЦИИ""";30.03.2020;81 840,00 ₽;;;;;;;;;;;;;;
№ 0306100000420000032;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306100000420000032;Определение поставщика завершено;"Содержание действующей сети автомобильныхдорогобщего пользования федерального значения (устройство защитных слоев, слоев износа и поверхностной обработки). Устройство защитных слоёв на автомобильнойдорогеР-21 ""Кола"" Санкт-Петербург -Петрозаводск- Мурманск - Печенга - граница с Королевством Норвегия на участке км 608- км 622, Республика Карелия";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";30.03.2020;136 726 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000032;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВАД""";;136 726 000,00;;;7802059185;;;
№ 0306100000420000031;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306100000420000031;Определение поставщика завершено;"Выполнение работ по сохранению объектов археологического наследия «Смолокуренная яма Ригсельга I», «Углежогная куча Ригсельга II»  посредством проведения спасательных археологических полевых работ на территории строительной площадки объекта «Строительство и реконструкция участков автомобильнойдорогиот Санкт-Петербурга через Приозерск, Сортавалу доПетрозаводска.Строительство автомобильнойдорогиА -121 ""Сортавала"" Санкт-Петербург - Сортавала - автомобильнаядорогаР-21 ""Кола"" на участке км 445 - км 469, Республика Карелия»";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";30.03.2020;1 086 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000031;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРИСТО СЕВЕРО-ЗАПАД""";;1 086 000,00;;;7816523270;;;
№ 0306100000420000030;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306100000420000030;Определение поставщика отменено;"Строительство и реконструкция участков автомобильнойдорогиР-21 ""Кола"" Санкт-Петербург -Петрозаводск- Мурманск - Печенга - граница с Королевством Норвегия. Реконструкция автомобильнойдорогиР-21 ""Кола"" Санкт-Петербург -Петрозаводск- Мурманск - Печенга - граница с Королевством Норвегия. Подъезд к г. Мурманск  на участке км 14+297 - км 19+027, Мурманская область (проведение строительного контроля при осуществлении реконструкции и обследование объекта после реконструкции)";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";30.03.2020;50 276 941,00 ₽;;;;;;;;;;;;;;
№ 0306100000420000029;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306100000420000029;Определение поставщика отменено;"Строительство и реконструкция участков автомобильнойдорогиР-21 ""Кола"" Санкт-Петербург -Петрозаводск- Мурманск - Печенга - граница с Королевством Норвегия. Реконструкция автомобильнойдорогиР-21 ""Кола"" Санкт-Петербург -Петрозаводск- Мурманск - Печенга - граница с Королевством Норвегия. Подъезд к г. Мурманск на участке км 14+297 - км 19+027, Мурманская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";30.03.2020;4 099 050 188,00 ₽;;;;;;;;;;;;;;
№ 0306100000420000028;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306100000420000028;Определение поставщика отменено;"«Капитальный ремонт автомобильнойдорогиР-21 ""Кола"" Санкт-Петербург -Петрозаводск- Мурманск - Печенга - граница с Королевством Норвегия на участке км 1081 - км 1093, Мурманская область » (проведение строительного контроля при осуществлении капитального ремонта и обследование объекта после его капитального ремонта)";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";30.03.2020;12 856 405,00 ₽;;;;;;;;;;;;;;
