Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0121200004720000694;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121200004720000694;Определение поставщика завершено;ВЫПОЛНЕНИЕ ПОДРЯДНЫХ РАБОТ ПО РЕМОНТУ АВТОМОБИЛЬНОЙДОРОГИОБЩЕГО ПОЛЬЗОВАНИЯ ПО УЛ. 8 МАРТА С. ПОКОЙНОЕ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ПОКОЙНЕНСКОГО СЕЛЬСОВЕТА БУДЁННОВСКОГО РАЙОНАСТАВРОПОЛЬСКОГОКРАЯ;КОМИТЕТСТАВРОПОЛЬСКОГОКРАЯ ПО ГОСУДАРСТВЕННЫМ ЗАКУПКАМ;01.06.2020;4 615 188,44 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121200004720000694;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ПОКОЙНЕНСКОГО СЕЛЬСОВЕТА БУДЕННОВСКОГО РАЙОНА СТАВРОПОЛЬСКОГО КРАЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФИРМА ВОСТОК""";1 - Победитель;3 984 441,80;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИЗАЙН-СЕРВИС""";2 - Второй номер;4 007 517,74;;;2624032832;;;
№ 32009199668;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009199668;Закупка завершена;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 2754/ОАЭ-ДЖВ/20 на право заключения договора на оказание услуг по уборке (вокзалы Минеральные Воды,Кисловодск, Ессентуки, Невиномысск, Георгиевск,Ставрополь, Пятигорск, Черкесск, Дербент, Махачкала, Кизляр, Владикавказ, Прохладная, Нальчик, Грозный);"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";29.05.2020;51 572 972,08 ₽;;;;;;;;;;;;;;
№ 0121200004720000689;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121200004720000689;Определение поставщика завершено;Выполнение работ по нанесению горизонтальной дорожной разметки на автомобильныхдорогахобщего пользования регионального или межмуниципального значения в Минераловодском и Предгорном районахСтавропольскогокрая в 2020 г.;КОМИТЕТСТАВРОПОЛЬСКОГОКРАЯ ПО ГОСУДАРСТВЕННЫМ ЗАКУПКАМ;29.05.2020;25 229 837,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121200004720000689;"МИНЕРАЛОВОДСКИЙ ФИЛИАЛ ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯ СТАВРОПОЛЬСКОГО КРАЯ ""СТАВАВТОДОР"" (МИНЕРАЛОВОДСКИЙ ФИЛИАЛ ГБУ СК ""СТАВАВТОДОР)";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСЕРВИС-СК""";1 - Победитель;10 218 083,94;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРПРОЕКТ И ПАРТНЕРЫ""";2 - Второй номер;10 344 233,13;;;2635216831;;;
№ 0121600013920000159;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121600013920000159;Определение поставщика отменено;Выполнение работ по содержанию автомобильныхдорогобщего пользования местного значения в Ипатовском городском округеСтавропольскогокрая;АДМИНИСТРАЦИЯ ИПАТОВСКОГО ГОРОДСКОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;29.05.2020;3 943 881,00 ₽;;;;;;;;;;;;;;
№ 0121200004720000685;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121200004720000685;Определение поставщика завершено;Ремонт автомобильныхдорогобщего пользования местного значения по ул. Дзержинского села Прасковея Буденновского районаСтавропольскогокрая;КОМИТЕТСТАВРОПОЛЬСКОГОКРАЯ ПО ГОСУДАРСТВЕННЫМ ЗАКУПКАМ;29.05.2020;5 204 950,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121200004720000685;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СЕЛА ПРАСКОВЕЯ БУДЕННОВСКОГО РАЙОНА СТАВРОПОЛЬСКОГО КРАЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФИРМА ВОСТОК""";1 - Победитель;5 152 900,50;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АБЗ""";2 - Второй номер;5 178 925,25;;;2624032832;;;
№ 0321500002020000026;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321500002020000026;Определение поставщика завершено;Обустройство пешеходного перехода на  автомобильнойдорогеЖуравское-Благодарный-Кучерла-Красный маныч, км 56+150;"АЛЕКСАНДРОВСКИЙ ФИЛИАЛ ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯСТАВРОПОЛЬСКОГОКРАЯ ""СТАВАВТОДОР"" (АЛЕКСАНРОВСКИЙ ФИЛИАЛ ГБУ СК ""СТАВАВТОДОР"")";29.05.2020;623 485,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0321500002020000026;"АЛЕКСАНДРОВСКИЙ ФИЛИАЛ ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯ СТАВРОПОЛЬСКОГО КРАЯ ""СТАВАВТОДОР"" (АЛЕКСАНРОВСКИЙ ФИЛИАЛ ГБУ СК ""СТАВАВТОДОР"")";;;;;;;;;;;;
№ 0121200004720000674;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121200004720000674;Определение поставщика завершено;Ремонт участка автомобильнойдорогиобщего пользования местного значения от ул. Советской до гаражей в селе Белые Копани Апанасенковского районаСтавропольскогокрая;КОМИТЕТСТАВРОПОЛЬСКОГОКРАЯ ПО ГОСУДАРСТВЕННЫМ ЗАКУПКАМ;29.05.2020;3 373 522,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121200004720000674;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СЕЛА БЕЛЫЕ КОПАНИ АПАНАСЕНКОВСКОГО РАЙОНА СТАВРОПОЛЬСКОГО КРАЯ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФИРМА ВОСТОК""";;3 373 522,00;;;2624032832;;;
№ 0121200004720000672;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121200004720000672;Определение поставщика завершено;«Ремонт участка автомобильной внутрипоселковойдороги» Адрес:Ставропольскийкрай, Кочубеевский район, станица Георгиевская, по ул. Молодежная от жилого дома № 1 по ул. Молодежная до пересечения улиц Молодежной и Новой (0,129 км.), «Ремонт внутрипоселковой автомобильнойдорогипо ул. Новой (от пересечения улиц Молодежной и Новой до пересечения улиц Советской и Новой)» Адрес:Ставропольскийкрай, станица Георгиевская, Кочубеевский район (0,241 км.);КОМИТЕТСТАВРОПОЛЬСКОГОКРАЯ ПО ГОСУДАРСТВЕННЫМ ЗАКУПКАМ;29.05.2020;1 707 640,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121200004720000672;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГЕОРГИЕВСКОГО СЕЛЬСОВЕТА КОЧУБЕЕВСКОГО РАЙОНА СТАВРОПОЛЬСКОГО КРАЯ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБАН""";;1 707 640,00;;;2631018483;;;
№ 0121200004720000670;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121200004720000670;Определение поставщика завершено;Ремонт автомобильныхдорогобщего пользования местного значения в границах населенных пунктовСтавропольскогокрая по улице Промышленная хутора Вязники протяженностью 0,7 км Шпаковского районаСтавропольскогокрая на 2020 год;КОМИТЕТСТАВРОПОЛЬСКОГОКРАЯ ПО ГОСУДАРСТВЕННЫМ ЗАКУПКАМ;28.05.2020;4 478 336,59 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121200004720000670;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ВЕРХНЕРУССКОГО СЕЛЬСОВЕТА ШПАКОВСКОГО РАЙОНА СТАВРОПОЛЬСКОГО КРАЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОБАН""";1 - Победитель;3 717 019,47;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНО-СТРОИТЕЛЬНАЯ ПЕРЕДВИЖНАЯ МЕХАНИЗИРОВАННАЯ КОЛОНА""";2 - Второй номер;4 030 502,99;;;2631018483;;;
№ 0121200004720000667;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121200004720000667;Определение поставщика завершено;Ремонт участков автомобильныхдорогобщего пользования местного значения в селе Садовое Арзгирского районаСтавропольскогокрая;КОМИТЕТСТАВРОПОЛЬСКОГОКРАЯ ПО ГОСУДАРСТВЕННЫМ ЗАКУПКАМ;28.05.2020;5 250 700,34 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121200004720000667;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СЕЛА САДОВОГО АРЗГИРСКОГО РАЙОНА СТАВРОПОЛЬСКОГО КРАЯ;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙГРАД""";;5 224 446,83;;;2604800204;;;
№ 0121600011820000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121600011820000001;Определение поставщика завершено;Ремонт автомобильныхдорогобщего пользования местного значения переулок Светлый (от ул. 30 лет Победы до ул. Чернышова), улица Продольная (от ул. Спортивная до ул. Титова), улица Пушкина (от ул. 30 лет Победы до ул. Зеленая), улица Ленина (от ул. Тельмана до дома № 25) в поселке Комсомолец Кировского городского округаСтавропольскогокрая;КОМСОМОЛЬСКИЙ ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ АДМИНИСТРАЦИИ КИРОВСКОГО ГОРОДСКОГО ОКРУГАСТАВРОПОЛЬСКОГОКРАЯ;28.05.2020;14 144 840,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121600011820000001;КОМСОМОЛЬСКИЙ ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ АДМИНИСТРАЦИИ КИРОВСКОГО ГОРОДСКОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАРСЕЛЬ И КОМПАНИЯ""";1 - Победитель;10 255 009,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙРЕСТАВРАЦИЯ КМВ""";2 - Второй номер;10 325 733,20;;;2625038900;;;
№ 0321500001620000014;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321500001620000014;Определение поставщика завершено;Поставка бетона по адресу Мост через реку Клаус на км4 + 404 автомобильнойдорогиСветлоград-Летняя Ставка-Кучерла в Петровском районеСтавропольскогокрая;"ФИЛИАЛ ""КРАЙАВТОМОСТ"" ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯСТАВРОПОЛЬСКОГОКРАЯ ""СТАВАВТОДОР"" (ФИЛИАЛ ""КРАЙАВТОМОСТ"" ГБУ СК ""СТАВАВТОДОР"")";28.05.2020;593 917,60 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0321500001620000014;"ФИЛИАЛ ""КРАЙАВТОМОСТ"" ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯ СТАВРОПОЛЬСКОГО КРАЯ ""СТАВАВТОДОР"" (ФИЛИАЛ ""КРАЙАВТОМОСТ"" ГБУ СК ""СТАВАВТОДОР"")";Заболотская елена владимировна -.;1 - Победитель;573 008,83;Зуев роман сергеевич -.;2 - Второй номер;576 008,83;;;Да;;;
№ 0121300038720000001;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121300038720000001;Определение поставщика завершено;Ремонт автомобильнойдорогипо ул. Восточной  в х.Березкин  Курского районаСтавропольскогокрая;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ МИРНЕНСКОГО СЕЛЬСОВЕТА КУРСКОГО РАЙОНАСТАВРОПОЛЬСКОГОКРАЯ;27.05.2020;899 242,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121300038720000001;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ МИРНЕНСКОГО СЕЛЬСОВЕТА КУРСКОГО РАЙОНА СТАВРОПОЛЬСКОГО КРАЯ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Писиев М. У.;;899 242,00;;;Да;;;
№ 0321500001520000047;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0321500001520000047;Определение поставщика завершено;"Услуги по установке железобетонных изделий для обеспечения нужд Буденновского филиала ГБУ СК ""Стававтодор""";"БУДЕННОВСКИЙ ФИЛИАЛ ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯСТАВРОПОЛЬСКОГОКРАЯ ""СТАВАВТОДОР"" (БУДЕННОВСКИЙ ФИЛИАЛ ГБУ СК ""СТАВАВТОДОР"")";27.05.2020;2 509 072,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0321500001520000047;"БУДЕННОВСКИЙ ФИЛИАЛ ГОСУДАРСТВЕННОГО БЮДЖЕТНОГО УЧРЕЖДЕНИЯ СТАВРОПОЛЬСКОГО КРАЯ ""СТАВАВТОДОР"" (БУДЕННОВСКИЙ ФИЛИАЛ ГБУ СК ""СТАВАВТОДОР"")";Потанин сергей васильевич -.;1 - Победитель;2 471 436,69;Сардарян ольга евгеньевна -.;2 - Второй номер;2 483 982,06;;;Да;;;
№ 0818500000820002703;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0818500000820002703;Определение поставщика завершено;"Устройство пункта весового и габаритного контроля транспортных средств на объекте: ""Автомобильнаядорогаг.Краснодар - г.Кропоткин - границаСтавропольскогокрая, км 91+100 в Тбилисском районе""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КРАСНОДАРСКОГО КРАЯ ""ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";27.05.2020;83 466 530,40 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0818500000820002703;МИНИСТЕРСТВО ТРАНСПОРТА И ДОРОЖНОГО ХОЗЯЙСТВА КРАСНОДАРСКОГО КРАЯ;;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "" ДОРМЕТАЛЛ """;;83 049 197,74;;;2356041973;;;
№ 0121200004720000662;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121200004720000662;Определение поставщика завершено;Ремонт участка автомобильнойдорогиобщего пользования местного значения по Переулку № 2 (от ул. 60 лет Октября до ул. Ленина) в селе Новоромановское Арзгирского районаСтавропольскогокрая;КОМИТЕТСТАВРОПОЛЬСКОГОКРАЯ ПО ГОСУДАРСТВЕННЫМ ЗАКУПКАМ;27.05.2020;1 361 191,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121200004720000662;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ НОВОРОМАНОВСКОГО СЕЛЬСОВЕТА АРЗГИРСКОГО РАЙОНА СТАВРОПОЛЬСКОГО КРАЯ;Хачатрян феликс завенович -.;1 - Победитель;1 020 893,10;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙГРАД""";2 - Второй номер;1 088 952,65;;;Да;;;
№ 0821500000520000009;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0821500000520000009;Определение поставщика завершено;Абонентское обслуживание оборудования систем мониторинга ГЛОНАСС/GPS;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕСТАВРОПОЛЬСКОГОКРАЯ ""ДИРЕКЦИЯ АВТОМОБИЛЬНЫХДОРОГ""";27.05.2020;92 800,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0821500000520000009;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ СТАВРОПОЛЬСКОГО КРАЯ ""ДИРЕКЦИЯ АВТОМОБИЛЬНЫХ ДОРОГ""";Кузьменко Л. А.;1 - Победитель;19 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СКАУТ ПЛЮС""";2 - Второй номер;20 000,00;;;Да;;;
№ 0321100019420000065;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0321100019420000065;Определение поставщика завершено;Строительный контроль наобъекте: Капитальный ремонт автомобильнойдорогиР-216 Астрахань – Элиста –Ставропольна участке км 481+000 – км 497+000,Ставропольскийкрай.;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""КАВКАЗ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";27.05.2020;33 097 455,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0321100019420000065;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХ ДОРОГ ""КАВКАЗ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕЗАВИСИМЫЙ ЭКСПЕРТНО-РЕВИЗИОННЫЙ ЦЕНТР""";1 - Победитель;30 780 600,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНЫЙ ДОРОЖНЫЙ КОНТРОЛЬ""";2 - Второй номер;16 000 000,00;;;7716841624;;;
№ 0121200004720000660;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121200004720000660;Определение поставщика завершено;Ремонт автомобильныхдорогобщего пользования местного значения в с. Новая Жизнь (ул. Кировская (от ул. Новая до жилого дома №36 кв.2), ул. Новая, ул. Центральная (от ул. Новой до жилого дома №46) Буденновского районаСтавропольскогокрая;КОМИТЕТСТАВРОПОЛЬСКОГОКРАЯ ПО ГОСУДАРСТВЕННЫМ ЗАКУПКАМ;27.05.2020;3 919 837,66 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121200004720000660;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ НОВОЖИЗНЕНСКОГО СЕЛЬСОВЕТА БУДЕННОВСКОГО РАЙОНА СТАВРОПОЛЬСКОГО КРАЯ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИЗАЙН-СЕРВИС""";1 - Победитель;3 861 040,09;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЮГСТРОЙ""";2 - Второй номер;3 880 639,28;;;2624025842;;;
№ 0121200004720000659;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121200004720000659;Определение поставщика завершено;Ремонт участка № 3 автомобильнойдорогиобщего пользования местного значения по ул. Ленина (от дома № 175 до дома № 209) в селе Новоромановское Арзгирского районаСтавропольскогокрая;КОМИТЕТСТАВРОПОЛЬСКОГОКРАЯ ПО ГОСУДАРСТВЕННЫМ ЗАКУПКАМ;27.05.2020;2 833 183,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121200004720000659;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ НОВОРОМАНОВСКОГО СЕЛЬСОВЕТА АРЗГИРСКОГО РАЙОНА СТАВРОПОЛЬСКОГО КРАЯ;Хачатрян феликс завенови Ч.;1 - Победитель;2 124 887,10;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙГРАД""";2 - Второй номер;2 139 053,02;;;Да;;;
№ 0121200004720000658;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121200004720000658;Определение поставщика завершено;Устройство пешеходных дорожек по ул. Садовая, ул. Комсомольская, ул. Северная, ул. Школьная, ул. Советская в селе Новая Жизнь Новожизненского сельсоветаСтавропольскогокрая;КОМИТЕТСТАВРОПОЛЬСКОГОКРАЯ ПО ГОСУДАРСТВЕННЫМ ЗАКУПКАМ;27.05.2020;2 860 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121200004720000658;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ НОВОЖИЗНЕНСКОГО СЕЛЬСОВЕТА БУДЕННОВСКОГО РАЙОНА СТАВРОПОЛЬСКОГО КРАЯ;Хачатрян феликс завенови Ч.;1 - Победитель;2 216 500,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДИЗАЙН-СЕРВИС""";2 - Второй номер;2 488 200,00;;;Да;;;
№ 0321100019420000064;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0321100019420000064;Определение поставщика завершено;Разработка рабочейдокументации по объекту: Капитальный ремонт автомобильнойдорогиР-216 Астрахань– Элиста –Ставропольна участке км 481+000 – км 497+000,Ставропольскийкрай.;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""КАВКАЗ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";27.05.2020;16 769 270,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0321100019420000064;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХ ДОРОГ ""КАВКАЗ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ);;КОЧКАРОВА МАРЬЯМ РАФКАТОВНА;;16 769 270,00;;;Да;;;
№ 0121200004720000656;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0121200004720000656;Определение поставщика завершено;Ремонт участка автомобильнойдорогиобщего пользования местного значения по ул.Пролетарская (от ул.Гагарина) в селе Приозерское Левокумского районаСтавропольскогокрая.;КОМИТЕТСТАВРОПОЛЬСКОГОКРАЯ ПО ГОСУДАРСТВЕННЫМ ЗАКУПКАМ;27.05.2020;1 670 228,91 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0121200004720000656;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СЕЛА ПРИОЗЕРСКОГО ЛЕВОКУМСКОГО РАЙОНА СТАВРОПОЛЬСКОГО КРАЯ;;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НЕФТЕКУМСКИЙ ПИВЗАВОД ПЛЮС""";;1 670 228,91;;;2636052470;;;
