Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 32009105642;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009105642;Закупка завершена;"Сбор исходных данных для логистического обеспечения строительства, обследованиеавтодороги искусственных сооружений по объекту ""Реконструкция МГ Серпухов-Ленинград и МГ ""Белоусово - Ленинград"". Этап 4: Реконструкция МГ Серпухов-Ленинград и МГ ""Белоусово - Ленинград"" от проектируемой площадки КС «Новгород» до ГРС «Санкт-Петербург»(20/2.3/0027831/ГППроект)";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОМ ПРОЕКТИРОВАНИЕ""";23.04.2020;8 842 762,08 ₽;;;;;;;;;;;;;;
№ 0372200177220000013;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372200177220000013;Определение поставщика завершено;Ремонт асфальтового покрытия ГБОУ лицей №408 Пушкинского районаСанкт-Петербургапо адресу:Санкт-Петербург, г. Пушкин, Железнодорожная улица, дом 54, литера А;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ЛИЦЕЙ № 408 ПУШКИНСКОГО РАЙОНАСАНКТ-ПЕТЕРБУРГА;23.04.2020;459 912,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0372200177220000013;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ЛИЦЕЙ № 408 ПУШКИНСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОНИКС-1""";1 - Победитель;300 000,00;Колосов И. Г.;2 - Второй номер;302 700,44;;;4716047039;;;
№ 0372100009920000035;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0372100009920000035;Определение поставщика завершено;Лот № 40: Выполнение проектных и изыскательских работ на текущий ремонт искусственных сооружений на действующей сети автомобильныхдорогобщего пользования федерального значения: Ремонт моста через реку Лубья на км 40+396 автомобильнойдорогиобщего пользования федерального значения А-118 Кольцевая автомобильнаядорогавокруг г.Санкт-Петербурга, г.Санкт-Петербург;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";23.04.2020;29 090 029,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0372100009920000035;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХ ДОРОГ ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЛГАДОРПРОЕКТ""";1 - Победитель;27 635 527,00;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПЕТЕРБУРГ-ДОРСЕРВИС""";2 - Второй номер;29 089 000,00;;;7813289536;;;
№ 0372100009920000034;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0372100009920000034;Определение поставщика завершено;Лот № 36: Выполнение проектных и изыскательских работ на текущий ремонт искусственных сооружений на действующей сети автомобильныхдорогобщего пользования федерального значения: Ремонт путепровода через железнуюдорогуна км 536+355 автомобильнойдорогиР-23Санкт-Петербург- Псков - Пустошка - Невель - граница с Республикой Белоруссия, Псковская область;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";23.04.2020;1 770 768,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0372100009920000034;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХ ДОРОГ ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВОЛГАДОРПРОЕКТ""";1 - Победитель;1 770 768,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНЖДОРМОСТ""";2 - Второй номер;1 770 768,00;;;7813289536;;;
№ 0306100000420000040;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306100000420000040;Определение поставщика завершено;"Выполнение работ по установке элементов обустройства автомобильныхдорогобщего пользования федерального значения. Установка светофорных объектов типа Т-7 (комплект 2 шт) на автомобильнойдорогеобщего пользования федерального значения А-121 ""Сортавала""Санкт - Петербург- Сортавала - автомобильнаядорогаР-21 ""Кола"", Республика Карелия";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИСАНКТ-ПЕТЕРБУРГ- МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";22.04.2020;8 923 328,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000040;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСПЕЦМОНТАЖ""";1 - Победитель;7 466 150,08;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПЕТРОЗНАК""";2 - Второй номер;7 510 766,72;;;4703159112;;;
№ 0172200005820000021;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0172200005820000021;Определение поставщика завершено;Выполнение работ по подготовке документации по планировке территории для размещения линейного объекта: «Цитадельское шоссе на участке от Цитадельскойдорогидо ул. Адмирала Грейга» для нуждСанкт-Петербурга;КОМИТЕТ ПО РАЗВИТИЮ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫСАНКТ-ПЕТЕРБУРГА;22.04.2020;5 861 500,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0172200005820000021;КОМИТЕТ ПО РАЗВИТИЮ ТРАНСПОРТНОЙ ИНФРАСТРУКТУРЫ САНКТ-ПЕТЕРБУРГА;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ И ПРОЕКТНО-ИЗЫСКАТЕЛЬСКИЙ ИНСТИТУТ ""СЕВЗАПИНЖТЕХНОЛОГИЯ""";1 - Победитель;4 571 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ""ЗЕМЛЯ И ГОРОД""";2 - Второй номер;2 812 000,00;;;7801187593;;;
№ 0306100000420000039;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306100000420000039;Определение поставщика завершено;"Строительство и реконструкция участков автомобильнойдорогиР-21 ""Кола""Санкт-Петербург- Петрозаводск - Мурманск - Печенга - граница с Королевством Норвегия. Реконструкция автомобильнойдорогиР-21 ""Кола""Санкт-Петербург- Петрозаводск - Мурманск - Печенга - граница с Королевством Норвегия. Подъезд к г. Мурманск на участке км 14+297 - км 19+027, Мурманская область";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИСАНКТ-ПЕТЕРБУРГ- МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";22.04.2020;4 117 272 185,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000039;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВАД""";;4 117 272 185,00;;;7802059185;;;
№ 32009101633;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009101633;Закупка завершена;Открытый аукцион среди субъектов малого и среднего предпринимательства в электронной форме № 1950/ОАЭ-ЦДИ/20 на право заключения договора оказания услуг по техническому обслуживанию автоматизированных систем управления, механизмов и электротехнических устройств механизмов разводки разводных железнодорожных мостов;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕДОРОГИ""";22.04.2020;;;;;;;;;;;;;;;
№ 0336100012520000045;https://zakupki.gov.ru//epz/order/notice/oku504/view/common-info.html?regNumber=0336100012520000045;Определение поставщика завершено;Капитальный ремонт моста через реку Видогощь на км 24+515 автомобильнойдорогиР-56 Великий Новгород – Сольцы – Порхов - Псков, Новгородская область;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";22.04.2020;186 886 615,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0336100012520000045;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка, заявка соответствует требованиям. Конкурс в электронной форме признан несостоявшимся (ч. 16 ст. 54.4 Закона № 44-ФЗ);;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФЕНИКС""";;186 886 615,00;;;7802746188;;;
№ 32009099973;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009099973;Закупка завершена;Ремонт асфальтобетонного покрытиядорог, складских площадок на территории 1-го района;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОРСКОЙ ПОРТСАНКТ-ПЕТЕРБУРГ""";22.04.2020;10 428 301,00 ₽;;;;;;;;;;;;;;
№ 0172200002920000076;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0172200002920000076;Определение поставщика завершено;Изготовление технических паспортов на бесхозяйные автомобильныедороги, расположенные в Пушкинском районеСанкт-Петербурга;АДМИНИСТРАЦИЯ ПУШКИНСКОГО РАЙОНАСАНКТ-ПЕТЕРБУРГА;22.04.2020;225 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0172200002920000076;АДМИНИСТРАЦИЯ ПУШКИНСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙСЕРВИС""";1 - Победитель;199 125,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛИМБ-СЕРВИС""";2 - Второй номер;200 250,00;;;7804581044;;;
№ 0336100012520000044;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0336100012520000044;Определение поставщика завершено;Ремонт автомобильнойдорогиА-111 Подъезднаядорогаот автомобильнойдорогиМ-10 «Россия» к государственному комплексу «Завидово». Козлово – Дорино – Бортница на участке км 13+000 – км 23+000, Тверская область;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";21.04.2020;50 575 240,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0336100012520000044;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;;;;;;;;;;;
№ 0336100012520000043;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0336100012520000043;Определение поставщика завершено;Ремонт автомобильнойдорогиР-56 Великий Новгород – Сольцы – Порхов – Псков на участке км 90+000 – км 101+400, Новгородская область;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";21.04.2020;250 112 300,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0336100012520000043;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ ОРДЕНА ЛЕНИНА ""МОСКВА-САНКТ-ПЕТЕРБУРГ"" ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;;;;;;;;;;;
№ 0145200000420000711;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0145200000420000711;Определение поставщика завершено;Проведение комплекса инженерно-технических услуг в целях размещения линейного объекта регионального значения по титулу: «Реконструкция автомобильнойдорогиобщего пользования регионального значения «Санкт-Петербург– Колтуши» на участке КАД-Колтуши во Всеволожском районе Ленинградской области»;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗА ЛЕНИНГРАДСКОЙ ОБЛАСТИ;21.04.2020;36 504 082,96 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145200000420000711;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЛЕНИНГРАДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ЛЕНИНГРАДСКОЙ ОБЛАСТИ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕОСЕРВИС""";1 - Победитель;31 500 000,00;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЛИМБ""";2 - Второй номер;27 380 000,00;;;7813522944;;;
№ 0372100009920000033;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0372100009920000033;Определение поставщика завершено;Лот № 48: Оказание услуг по защите объектов транспортной инфраструктуры дорожного хозяйства от актов незаконного вмешательства на автомобильнойдорогеобщего пользования А-118 Кольцевая автомобильнаядорогавокруг г.Санкт-Петербурга;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХДОРОГ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";21.04.2020;57 868 077,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0372100009920000033;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФЕДЕРАЛЬНЫХ АВТОМОБИЛЬНЫХ ДОРОГ ""СЕВЕРО-ЗАПАД"" ИМЕНИ Н.В. СМИРНОВА ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОДРАЗДЕЛЕНИЕ ТРАНСПОРТНОЙ БЕЗОПАСНОСТИ ""СПЕЦЗАСЛОН""";1 - Победитель;17 715 724,79;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАКС ДОРОЖНОЕ СТРОИТЕЛЬСТВО - ТРАНСПОРТНАЯ БЕЗОПАСНОСТЬ""";2 - Второй номер;18 005 065,17;;;7842149830;;;
№ 0306100000420000038;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306100000420000038;Определение поставщика завершено;Выполнение работ  по установке  элементов обустройства автомобильныхдорогобщего пользования федерального значения.   Установка светофорного объекта на пешеходном переходе  (с кнопкой вызова) на км 263+569  автомобильнойдорогиобщего пользования федерального значения  А-121 «Сортавала»Санкт-Петербург-  Сортавала — автомобильнаядорогаР-21 «Кола», Республика Карелия;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИСАНКТ-ПЕТЕРБУРГ- МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";20.04.2020;1 800 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000038;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСПЕЦМОНТАЖ""";;1 791 000,00;;;4703159112;;;
№ 32009092910;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009092910;Закупка завершена;...дороги«М-11 строящаяся скоростная автомобильнаядорогаМосква –Санкт-Петербург.Строительство скоростной автомобильнойдорогиМосква –Санкт-Петербург... . Автомобильнаядорога«Подключение к улично-дорожной сети г.Санкт – Петербург( ...дорогеМосква –Санкт-Петербургс устройством транспортных развязок» (Пушкинский район г.Санкт-Петербург)...;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОР-ПЛАТНЫЕДОРОГИ""";20.04.2020;2 969 302,79 ₽;;;;;;;;;;;;;;
№ 0172300011520000006;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0172300011520000006;Определение поставщика завершено;Работы по ремонту асфальтового покрытия на территории МО Малая Охта в 2020 году;МЕСТНАЯ АДМИНИСТРАЦИЯ ВНУТРИГОРОДСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯСАНКТ-ПЕТЕРБУРГАМУНИЦИПАЛЬНОГО ОКРУГА  МАЛАЯ ОХТА;20.04.2020;2 900 020,80 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0172300011520000006;МЕСТНАЯ АДМИНИСТРАЦИЯ ВНУТРИГОРОДСКОГО МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ САНКТ-ПЕТЕРБУРГА МУНИЦИПАЛЬНОГО ОКРУГА МАЛАЯ ОХТА;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""С-ИНДУСТРИЯ""";1 - Победитель;1 943 013,72;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЕВРО-ДОР""";2 - Второй номер;1 957 513,83;;;7842161900;;;
№ 0306100000420000037;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306100000420000037;Определение поставщика завершено;"...  по установке элементов обустройства автомобильныхдорогобщего пользования федерального значения. ...  на автомобильнойдорогеобщего пользования федерального значения Р-21 ""Кола""Санкт Петербург- Петрозаводск ...  значения А-121 ""Сортавала""Санкт-Петербург- Сортавала - автомобильнаядорогаР-21 ""Кола», Республика ...";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИСАНКТ-ПЕТЕРБУРГ- МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";18.04.2020;12 863 174,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000037;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СК ДОРСТРОЙ""";1 - Победитель;12 000 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕЛЕКОМСТРОЙ""";2 - Второй номер;12 220 015,30;;;1001297860;;;
№ 0306100000420000036;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306100000420000036;Определение поставщика завершено;Выполнение работ по установке элементов обустройства автомобильныхдорогобщего пользования федерального значения. Установка муляжей комплексов фотовидеофиксации нарушений правил дорожного движения.;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИСАНКТ-ПЕТЕРБУРГ- МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";17.04.2020;796 666,67 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000036;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;Гинзбург глеб михайлович -.;;796 666,67;;;Да;;;
№ 32009089784;https://zakupki.gov.ru/https://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32009089784;Закупка завершена;Устройство телефонной канализации на участке от существующего телефонного колодца № 193 (Таллинское шоссе, д.157) до железнойдорогив рамках работ по объекту «Реконструкция существующей линии связи филиала «Аэронавигация Северо-Запада» на участке между объектами РЦ ЕС ОрВД и ДПРМ10П+ПРЦ с подключением объекта ДПРМ10П +ПРЦ к существующей транспортной сети» для нуждСанкт-Петербургскогоцентра ОВД филиала «Аэронавигация Северо-Запада» ФГУП «Госкорпорация по ОрВД»;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОСУДАРСТВЕННАЯ КОРПОРАЦИЯ ПО ОРГАНИЗАЦИИ ВОЗДУШНОГО ДВИЖЕНИЯ В РОССИЙСКОЙ ФЕДЕРАЦИИ""";17.04.2020;1 118 901,49 ₽;;;;;;;;;;;;;;
№ 0145200000420000686;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0145200000420000686;Определение поставщика завершено;Выполнение работ по заделке деформаций и повреждений покрытий автомобильнойдорогиобщего пользования регионального значения «Санкт-Петербург-Ручьи» км 59+000 - км 63+000 (выборочно) в Ломоносовском районе Ленинградской области;КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗА ЛЕНИНГРАДСКОЙ ОБЛАСТИ;17.04.2020;24 999 160,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0145200000420000686;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЛЕНИНГРАДСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ ЛЕНИНГРАДСКОЙ ОБЛАСТИ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДАФ""";;24 999 160,00;;;4705052485;;;
