Номер закупки;Ссылка на продукт;Статус;Описание объекта;Организация;Дата размещения;Цена;Ссылка на поставщика;Заказчик;Победитель;Статус победителя;Цена победителя;Второй номер;Статус второго номера;Цена второго номера;ФИО Руководителя (Победитель);Контактные данные (Победитель);ИНН (Победитель);ФИО Руководителя (Второй номер);Контактные данные (Второй номер);ИНН (Второй номер)
№ 0306300054620000013;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306300054620000013;Определение поставщика завершено;выполнение работ по ремонту асфальтобетонного покрытия по адресу: г. Петрозаводск, ул. Льва Толстого д. 36;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИКАРЕЛИЯ""ЦЕНТР ПАЛЛИАТИВНОЙ МЕДИЦИНСКОЙ ПОМОЩИ""";22.06.2020;2 000 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306300054620000013;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАРЕЛИЯ ""ЦЕНТР ПАЛЛИАТИВНОЙ МЕДИЦИНСКОЙ ПОМОЩИ""";Бегларян В. Г.;1 - Победитель;1 410 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОДРЯДЧИК""";2 - Второй номер;1 420 000,00;;;Да;;;
№ 0306300008720000203;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306300008720000203;Определение поставщика отменено;Ремонт проездов с асфальтобетонным покрытием;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИКАРЕЛИЯ""СЕГЕЖСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""";22.06.2020;18 243 758,40 ₽;;;;;;;;;;;;;;
№ 0306200018220000091;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306200018220000091;Определение поставщика завершено;"выполнение работ по ремонту и благоустройствудороги тротуаров к объектам ГБУЗ ""Лоухская ЦРБ"", расположенных по адресу: РеспубликаКарелия, Лоухский район, пгт.Лоухи, улица Советская ,55 и пгт.Чупа, улица Коргуева, 4";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ  РЕСПУБЛИКИКАРЕЛИЯ""ЛОУХСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""";22.06.2020;5 999 645,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306200018220000091;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАРЕЛИЯ ""ЛОУХСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""";;В течение десяти минут после начала проведения электронного аукциона было подано единственное предложение о цене контракта. По результатам рассмотрения второй части такой заявки принято решение о ее соответствии требованиям, установленным документацией об электронном аукционе (ч.13 ст.69 Закона № 44-ФЗ).;;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ РЕСПУБЛИКИ КАРЕЛИЯ ""ЛОУХСКОЕ ДОРОЖНОЕ РЕМОНТНО - СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";;5 969 646,77;;;1018004819;;;
№ 0306200005120000034;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306200005120000034;Определение поставщика завершено;Ремонт  участка автомобильнойдорогиКуркиеки - Элисенваара, км 0+000 - км 4+800;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИКАРЕЛИЯ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИКАРЕЛИЯ""";19.06.2020;95 930 468,22 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306200005120000034;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КАРЕЛИЯ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ РЕСПУБЛИКИ КАРЕЛИЯ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВТОДОРОГИ-ПИТКЯРАНТА""";;95 930 468,22;;;1005012435;;;
№ 0306100000420000057;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306100000420000057;Определение поставщика завершено;"Выполнениеработ по очистке от взрывоопасныхпредметов (ВОП) территории строительнойплощадки объекта: «Капитальный ремонтавтомобильнойдорогиР-21 ""Кола""Санкт-Петербург - Петрозаводск - Мурманск- Печенга - граница с КоролевствомНорвегия на участке км 292 - км 312, РеспубликаКарелия»";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";17.06.2020;3 116 508,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000057;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ГУМАНИТАРНОГО РАЗМИНИРОВАНИЯ И СПЕЦИАЛЬНЫХ РАБОТ""";1 - Победитель;208 007,90;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СЕВЕРО-ЗАПАДНЫЙ ЦЕНТР РАЗМИНИРОВАНИЯ И СПЕЦИАЛЬНЫХ РАБОТ""";2 - Второй номер;223 590,44;;;7816658196;;;
№ 0306100000420000056;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306100000420000056;Определение поставщика завершено;"Капитальный ремонт автомобильнойдорогиР-21 ""Кола"" Санкт-Петербург - Петрозаводск - Мурманск - Печенга - граница с Королевством Норвегия на участке км 292 - км 312, РеспубликаКарелия(проведение строительного контроля при осуществлении капитального ремонта и обследование объекта после капитального ремонта)";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";17.06.2020;15 683 333,33 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000056;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙПРОЕКТ""";1 - Победитель;14 899 170,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПРОМСТРОЙИНЖИНИРИНГ""";2 - Второй номер;9 723 666,66;;;3525253430;;;
№ 0306100000420000055;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306100000420000055;Определение поставщика отменено;"Подготовка документации по планировке территории объекта ""АвтомобильнаядорогаА-215 Лодейное Поле - Вытегра - Прокшино - Плесецк - Брин-Наволок, подъезд к г. Петрозаводску на участке км 132 - км 147, РеспубликаКарелия""";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";17.06.2020;10 677 700,00 ₽;;;;;;;;;;;;;;
№ 0306100000420000054;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306100000420000054;Определение поставщика завершено;"Капитальный ремонт автомобильнойдорогиР-21 ""Кола"" Санкт-Петербург - Петрозаводск - Мурманск - Печенга - граница с Королевством Норвегия на участке км 292 - км 312, РеспубликаКарелия";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";16.06.2020;991 859 004,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306100000420000054;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНОЙ МАГИСТРАЛИ САНКТ-ПЕТЕРБУРГ - МУРМАНСК ФЕДЕРАЛЬНОГО ДОРОЖНОГО АГЕНТСТВА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВАД""";;991 859 004,00;;;7802059185;;;
№ 0306200005120000033;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306200005120000033;Определение поставщика завершено;"Выполнение инженерных изысканий и подготовка проектно-сметной документации объекта ""Ремонт участка автомобильнойдорогиМедвежьегорск-Толвуя-Великая Губа, км 0+000 - км 119+900";"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИКАРЕЛИЯ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИКАРЕЛИЯ""";15.06.2020;20 000 100,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306200005120000033;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КАРЕЛИЯ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ РЕСПУБЛИКИ КАРЕЛИЯ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС ГРУПП""";1 - Победитель;20 000 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙПРОЕКТ""";2 - Второй номер;20 000 100,00;;;1001257547;;;
№ 0306200005120000032;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306200005120000032;Определение поставщика завершено;"Выполнение инженерных изысканий и подготовка проектно-сметной документации объекта ""Ремонт автомобильнойдорогиСуоярви-Юстозеро-(через Поросозеро)-Медвежьегорск, км 0+000 - км 19+614";"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИКАРЕЛИЯ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИКАРЕЛИЯ""";15.06.2020;3 200 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306200005120000032;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КАРЕЛИЯ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ РЕСПУБЛИКИ КАРЕЛИЯ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС ГРУПП""";1 - Победитель;3 150 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРСТРОЙ""";2 - Второй номер;2 000 000,00;;;1001257547;;;
№ 0306200005120000031;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306200005120000031;Определение поставщика завершено;"Выполнение инженерных изысканий и подготовка проектно-сметной документации объекта ""Ремонт участка автомобильнойдорогиОлонец - Питкяранта - Леппясилта, км 98+510 - км 155+720";"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИКАРЕЛИЯ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИКАРЕЛИЯ""";15.06.2020;5 600 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306200005120000031;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КАРЕЛИЯ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ РЕСПУБЛИКИ КАРЕЛИЯ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙПРОЕКТ""";1 - Победитель;5 040 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГЕОТЭГ""";2 - Второй номер;5 600 000,00;;;3525253430;;;
№ 0306200013420000082;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306200013420000082;Определение поставщика завершено;"Текущий ремонтдороги тротуаров, находящихся в оперативном управлении ГБУЗ ""ДРБ"" (прилегающие к зданиям ГБУЗ ""ДРБ"") в г.Петрозаводске";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИКАРЕЛИЯ""ДЕТСКАЯ РЕСПУБЛИКАНСКАЯ БОЛЬНИЦА""";15.06.2020;5 278 114,50 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306200013420000082;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАРЕЛИЯ ""ДЕТСКАЯ РЕСПУБЛИКАНСКАЯ БОЛЬНИЦА""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СМС""";;5 278 114,50;;;1001218280;;;
№ 0306200005120000030;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306200005120000030;Определение поставщика завершено;"Разработка документации по планировке территории, выполнение инженерных изысканий и подготовка проектной документации объекта ""Реконструкция мостовых переходов через водосбросной канал на км 2+180 и подводной канал на км 2+280 Пальеозерской ГЭС автомобильнойдорогиГирвас -Юстозеро""";"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИКАРЕЛИЯ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИКАРЕЛИЯ""";11.06.2020;12 600 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306200005120000030;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КАРЕЛИЯ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ РЕСПУБЛИКИ КАРЕЛИЯ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРМОСТСТРОЙ""";1 - Победитель;7 000 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕНПРОМТРАНСПРОЕКТ""";2 - Второй номер;12 200 000,00;;;1001324176;;;
№ 0106300003720000033;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0106300003720000033;Определение поставщика завершено;выполнение работ по ремонту автомобильныхдорогместного значения по ул. М.Михеевой от д.24 до д.28а, ул. Октябрьская от д.12 до д.34, ул. Первомайская от д.8а до д.14, от ул. Ленина д.62а до ул.Карельскойд.21а, ул. Восточная, ул. Луговая, ул. Западная, ул. Мичурина;"МУНИЦИПАЛЬНОЕ ОБРАЗОВАНИЕ ""КАЛЕВАЛЬСКИЙ НАЦИОНАЛЬНЫЙ РАЙОН"" АДМИНИСТРАЦИЯ КАЛЕВАЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА""";11.06.2020;2 111 839,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0106300003720000033;"МУНИЦИПАЛЬНОЕ ОБРАЗОВАНИЕ ""КАЛЕВАЛЬСКИЙ НАЦИОНАЛЬНЫЙ РАЙОН"" АДМИНИСТРАЦИЯ КАЛЕВАЛЬСКОГО МУНИЦИПАЛЬНОГО РАЙОНА""";Воликовский М. И.;1 - Победитель;1 689 471,20;Гузенко О. Б.;2 - Второй номер;1 710 589,40;;;Да;;;
№ 0306200005120000029;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306200005120000029;Определение поставщика завершено;Выполнение работ по содержанию автомобильнойдорогиобщего пользования регионального или межмуниципального значения «Войница-Вокнаволок-Костомукша» в Калевальском районе, части сети Костомукшского ГО РеспубликиКарелияпротяженностью 26,1 км;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИКАРЕЛИЯ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИКАРЕЛИЯ""";10.06.2020;5 806 010,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306200005120000029;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КАРЕЛИЯ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ РЕСПУБЛИКИ КАРЕЛИЯ""";;;;;;;;;;;;
№ 0306200011420000156;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306200011420000156;Определение поставщика завершено;"Выполнение капитального ремонта по замене асфальтового покрытия на территории административно-поликлинического корпуса ГБУЗ""РОД"" по адресу: Лососинское шоссе, дом 5";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИКАРЕЛИЯ""РЕСПУБЛИКАНСКИЙ ОНКОЛОГИЧЕСКИЙ ДИСПАНСЕР""";10.06.2020;1 444 884,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306200011420000156;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАРЕЛИЯ ""РЕСПУБЛИКАНСКИЙ ОНКОЛОГИЧЕСКИЙ ДИСПАНСЕР""";Бегларян В. Г.;1 - Победитель;1 149 405,22;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОРОЖНО-СТРОИТЕЛЬНЫЙ МАСТЕР""";2 - Второй номер;1 156 629,64;;;Да;;;
№ 0306300033520000073;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306300033520000073;Определение поставщика завершено;"Выполнение комплекса работ по капитальному ремонтудорог, устройству тротуаров и благоустройству территории ГБУЗ""Медвежьегорская ЦРБ""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИКАРЕЛИЯ""МЕДВЕЖЬЕГОРСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""";09.06.2020;5 345 424,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306300033520000073;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАРЕЛИЯ ""МЕДВЕЖЬЕГОРСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕММОНТАЖСТРОЙ""";1 - Победитель;4 004 165,39;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОЛЬСКОЕ ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";2 - Второй номер;4 030 892,51;;;1001289010;;;
№ 0306200005120000028;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306200005120000028;Определение поставщика отменено;Проведение комплекса работ в целях установления придорожных полос автомобильныхдорогобщего пользования регионального или межмуниципального значения РеспубликиКарелияв Беломорском и Кемском районах РеспубликиКарелия, обозначения их на местности, внесение сведений в ЕГРН;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИКАРЕЛИЯ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИКАРЕЛИЯ""";08.06.2020;4 243 323,00 ₽;;;;;;;;;;;;;;
№ 0306200005120000027;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306200005120000027;Определение поставщика завершено;Выполнение работ по вырубке 50 га древесно-кустарниковой растительности в полосе отводаавтодорогобщего пользования регионального значения в Олонецком, Пряжинском районах РеспубликиКарелия;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИКАРЕЛИЯ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИКАРЕЛИЯ""";08.06.2020;6 250 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306200005120000027;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КАРЕЛИЯ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ РЕСПУБЛИКИ КАРЕЛИЯ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОЧЕВНИК""";1 - Победитель;6 000 000,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕГИОНСТРОЙМОНТАЖ""";2 - Второй номер;4 699 800,00;;;3127013493;;;
№ 0306200005120000026;https://zakupki.gov.ru//epz/order/notice/ok504/view/common-info.html?regNumber=0306200005120000026;Определение поставщика завершено;Выполнение работ по вырубке 50 га древесно-кустарниковой растительности в полосе отводаавтодорогобщего пользования регионального значения в Прионежском районе РеспубликиКарелия;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИКАРЕЛИЯ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИКАРЕЛИЯ""";08.06.2020;6 250 000,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306200005120000026;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КАРЕЛИЯ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ РЕСПУБЛИКИ КАРЕЛИЯ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДРИЛЛ БИТ МЕХАНИКС""";1 - Победитель;4 432 500,00;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОЧЕВНИК""";2 - Второй номер;6 000 000,00;;;6658523191;;;
№ 0306200005120000025;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0306200005120000025;Определение поставщика завершено;Обустройство участков автомобильныхдорогнедостающими барьерными ограждениями;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИКАРЕЛИЯ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХДОРОГРЕСПУБЛИКИКАРЕЛИЯ""";05.06.2020;52 125 126,30 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0306200005120000025;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КАРЕЛИЯ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ РЕСПУБЛИКИ КАРЕЛИЯ""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОМПЛЕКСНЫЙ ТЕХНИЧЕСКИЙ ЦЕНТР ""МЕТАЛЛОКОНСТРУКЦИЯ""";1 - Победитель;34 663 206,11;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНВЕКТОР""";2 - Второй номер;34 923 831,74;;;7327002626;;;
№ 0806500000220000736;https://zakupki.gov.ru//epz/order/notice/ea44/view/common-info.html?regNumber=0806500000220000736;Определение поставщика завершено;Оборудование площадки для стоянки транспортных средств с местами парковки специальных автотранспортных средств инвалидов и устройство для маломобильных граждан комфортного проезда к зданию подразделения ГБУ СО «КЦСОН РК» по Кондопожскому району» расположенному по адресу : г. Кондопога, ул. Заводская, д.14;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИКАРЕЛИЯ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК РЕСПУБЛИКИКАРЕЛИЯИ МОНИТОРИНГА В СФЕРЕ ЭКОНОМИКИ""";04.06.2020;220 944,00 ₽;https://zakupki.gov.ru/epz/order/notice/ea44/view/supplier-results.html?regNumber=0806500000220000736;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ РЕСПУБЛИКИ КАРЕЛИЯ ""КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ РЕСПУБЛИКИ КАРЕЛИЯ""";;По окончании срока подачи заявок подана только одна заявка. Такая заявка признана соответствующей требованиям Федерального закона № 44-ФЗ и документации об аукционе. Электронный аукцион признан несостоявшимся по основанию, предусмотренному ч. 1 ст. 71 Федерального закона № 44-ФЗ;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КОНДОПОЖСКОЕ ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ""";;220 944,00;;;1003008271;;;
